"","CITATION","SAMPLE NAME","TECTONIC SETTING","LOCATION","LOCATION COMMENT","LATITUDE (MIN.)","LATITUDE (MAX.)","LONGITUDE (MIN.)","LONGITUDE (MAX.)","LAND/SEA (SAMPLING)","ELEVATION (MIN.)","ELEVATION (MAX.)","ROCK NAME","ROCK TEXTURE","DRILLING DEPTH (MIN.)","DRILLING DEPTH (MAX.)","ALTERATION","MINERAL","SPOT","CRYSTAL","RIM/CORE (MINERAL GRAINS)","GRAIN SIZE","PRIMARY/SECONDARY","SIO2","TIO2","AL2O3","CR2O3","FEOT","CAO","MGO","MNO","K2O","NA2O","P2O5","H20","F","CL","NIO","CUO","COO","ZNO","AS_ppm","PBO","S","ZRO2","GROUP"
"2002","[20833] BECCALUVA L. (2017)","samp. JC101","INTRAPLATE VOLCANICS","CIRCUM-PARANA ALKALINE VOLCANIC PROVINCES - MESOZO / BRAZIL_MESOZOIC / PONTA GROSSA ALKALINE IGNEOUS PROVINCE / JACUPIRANGA IGNEOUS COMPLEX","SECOND INTRUSION",-24.7,-24.7,-48,-48,"subaerial",NA,NA,"CLINOPYROXENITE",NA,NA,NA,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0.48,57.73091,0.5480497,0.118293518518519,0.5751,41.48046,0.249,0.18,0.04747,0.1278127,0.08,0.42,0.104,0.00566666666666667,0.1085,0,0,0,0,0.16,0,0.104071428571429,"PEROVSKITE"
"2003","[20833] BECCALUVA L. (2017)","samp. JC78","INTRAPLATE VOLCANICS","CIRCUM-PARANA ALKALINE VOLCANIC PROVINCES - MESOZO / BRAZIL_MESOZOIC / PONTA GROSSA ALKALINE IGNEOUS PROVINCE / JACUPIRANGA IGNEOUS COMPLEX","SECOND INTRUSION",-24.7,-24.7,-48,-48,"subaerial",NA,NA,"MELTEIGITE",NA,NA,NA,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0.17,58.15518,0.4390387,0.312,1.083,42.09185,0.09,0.03,0.0233,0.06678783,0.11,0.19,0.104,0.00566666666666667,0.037,0,0,0,0,0,0,0.101,"PEROVSKITE"
"2004","[20833] BECCALUVA L. (2017)","samp. JC80","INTRAPLATE VOLCANICS","CIRCUM-PARANA ALKALINE VOLCANIC PROVINCES - MESOZO / BRAZIL_MESOZOIC / PONTA GROSSA ALKALINE IGNEOUS PROVINCE / JACUPIRANGA IGNEOUS COMPLEX","SECOND INTRUSION",-24.7,-24.7,-48,-48,"subaerial",NA,NA,"MELTEIGITE",NA,NA,NA,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",2.92,56.83875,1.236063,0.04,0.08944776,39.89435,0.272,0.068,0.34,0.63,0.63,0.33,0.064,0,0.035,0,0,0,0,0.12,0,0.981,"PEROVSKITE"
"2005","[20833] BECCALUVA L. (2017)","samp. JC81","INTRAPLATE VOLCANICS","CIRCUM-PARANA ALKALINE VOLCANIC PROVINCES - MESOZO / BRAZIL_MESOZOIC / PONTA GROSSA ALKALINE IGNEOUS PROVINCE / JACUPIRANGA IGNEOUS COMPLEX","SECOND INTRUSION",-24.7,-24.7,-48,-48,"subaerial",NA,NA,"MELTEIGITE",NA,NA,NA,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0.126,55.61074,0.8030099,0.0377,1.03,38.47156,0.079,0.0615,0.05,0.5664316,0.0247,0.42,0.118,0,0.03,0,0,0,0,0,0,0.307,"PEROVSKITE"
"2006","[20833] BECCALUVA L. (2017)","samp. JC84","INTRAPLATE VOLCANICS","CIRCUM-PARANA ALKALINE VOLCANIC PROVINCES - MESOZO / BRAZIL_MESOZOIC / PONTA GROSSA ALKALINE IGNEOUS PROVINCE / JACUPIRANGA IGNEOUS COMPLEX","SECOND INTRUSION",-24.7,-24.7,-48,-48,"subaerial",NA,NA,"MELTEIGITE",NA,NA,NA,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",1.425,56.58879,0.6621398,0.115,0.1946052,40.14095,0.1,0,0.0705,0.2085717,0.2,0.19,0.098,0,0.1085,0,0,0,0,0.28,0,0.654,"PEROVSKITE"
"2007","[20833] BECCALUVA L. (2017)","samp. JC84","INTRAPLATE VOLCANICS","CIRCUM-PARANA ALKALINE VOLCANIC PROVINCES - MESOZO / BRAZIL_MESOZOIC / PONTA GROSSA ALKALINE IGNEOUS PROVINCE / JACUPIRANGA IGNEOUS COMPLEX","SECOND INTRUSION",-24.7,-24.7,-48,-48,"subaerial",NA,NA,"MELTEIGITE",NA,NA,NA,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0.84,57.2324,0.4403031,0.226,0.1196562,40.57884,0.051,0.0347,0.009,0.1364148,0.63,0.42,0,0.003,0.06,0,0,0,0,0,0,0.035,"PEROVSKITE"
"2008","[20833] BECCALUVA L. (2017)","samp. JC84","INTRAPLATE VOLCANICS","CIRCUM-PARANA ALKALINE VOLCANIC PROVINCES - MESOZO / BRAZIL_MESOZOIC / PONTA GROSSA ALKALINE IGNEOUS PROVINCE / JACUPIRANGA IGNEOUS COMPLEX","SECOND INTRUSION",-24.7,-24.7,-48,-48,"subaerial",NA,NA,"MELTEIGITE",NA,NA,NA,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0.3475,56.70854,0.6703621,0.24262,0.99,41.11744,0.35,0.04,0.05,0.2161325,0.16,0.42,0.105,0.00566666666666667,0.09,0,0,0,0,0,0,0.36,"PEROVSKITE"
"2009","[20833] BECCALUVA L. (2017)","samp. JC86","INTRAPLATE VOLCANICS","CIRCUM-PARANA ALKALINE VOLCANIC PROVINCES - MESOZO / BRAZIL_MESOZOIC / PONTA GROSSA ALKALINE IGNEOUS PROVINCE / JACUPIRANGA IGNEOUS COMPLEX","SECOND INTRUSION",-24.7,-24.7,-48,-48,"subaerial",NA,NA,"URTITE",NA,NA,NA,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",3.55,57.47102,0.7301813,0.118293518518519,0.976,41.02108,0.65,0,0.1695,0.2035504,0.08,0.42,0.27,0,0.14,0,0,1.889767,0,0.33,0,1.51,"PEROVSKITE"
"2010","[20833] BECCALUVA L. (2017)","samp. JC86","INTRAPLATE VOLCANICS","CIRCUM-PARANA ALKALINE VOLCANIC PROVINCES - MESOZO / BRAZIL_MESOZOIC / PONTA GROSSA ALKALINE IGNEOUS PROVINCE / JACUPIRANGA IGNEOUS COMPLEX","SECOND INTRUSION",-24.7,-24.7,-48,-48,"subaerial",NA,NA,"URTITE",NA,NA,NA,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",2.92,56.97828,1.399987,0.23,0.1073357,40.56704,0.4,0.06,1.12,0.644,0.08,0.19,0.24,0.00566666666666667,0.05,0,0,2.22334,0,0.18,0,0.996,"PEROVSKITE"
"2011","[20833] BECCALUVA L. (2017)","samp. JC83","INTRAPLATE VOLCANICS","CIRCUM-PARANA ALKALINE VOLCANIC PROVINCES - MESOZO / BRAZIL_MESOZOIC / PONTA GROSSA ALKALINE IGNEOUS PROVINCE / JACUPIRANGA IGNEOUS COMPLEX","SECOND INTRUSION",-24.7,-24.7,-48,-48,"subaerial",NA,NA,"IJOLITE",NA,NA,NA,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0.06,56.44804,0.573404,0,1.32,39.82559,0.119,0.06,0.0173,0.1615117,0.05,0.19,0.064,0.003,0,0,0,0,0,0,0,0.113,"PEROVSKITE"
"2012","[20833] BECCALUVA L. (2017)","samp. JC83","INTRAPLATE VOLCANICS","CIRCUM-PARANA ALKALINE VOLCANIC PROVINCES - MESOZO / BRAZIL_MESOZOIC / PONTA GROSSA ALKALINE IGNEOUS PROVINCE / JACUPIRANGA IGNEOUS COMPLEX","SECOND INTRUSION",-24.7,-24.7,-48,-48,"subaerial",NA,NA,"IJOLITE",NA,NA,NA,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0.12,56.36036,0.7431293,0.289,0.2762687,39.93056,0.44,0.0803,0.04,0.2095098,0.18,0.42,0.071,0.00566666666666667,0.037,0,0,1.889767,0,0,0,0,"PEROVSKITE"
"2013","[20833] BECCALUVA L. (2017)","samp. JC88","INTRAPLATE VOLCANICS","CIRCUM-PARANA ALKALINE VOLCANIC PROVINCES - MESOZO / BRAZIL_MESOZOIC / PONTA GROSSA ALKALINE IGNEOUS PROVINCE / JACUPIRANGA IGNEOUS COMPLEX","SECOND INTRUSION",-24.7,-24.7,-48,-48,"subaerial",NA,NA,"IJOLITE",NA,NA,NA,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0.072,53.6651,0.3939363,0.36,3.09,37.57143,0.04,0.01,0.032,0.3872016,0.0337,0.42,0.246,0,0.032,0,0,0,0,0,0,0.179,"PEROVSKITE"
"2014","[20833] BECCALUVA L. (2017)","samp. JC88","INTRAPLATE VOLCANICS","CIRCUM-PARANA ALKALINE VOLCANIC PROVINCES - MESOZO / BRAZIL_MESOZOIC / PONTA GROSSA ALKALINE IGNEOUS PROVINCE / JACUPIRANGA IGNEOUS COMPLEX","SECOND INTRUSION",-24.7,-24.7,-48,-48,"subaerial",NA,NA,"IJOLITE",NA,NA,NA,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0.09,55.79106,0.6770665,0.028,1.2,39.17091,0.056,0.059,0,0.3668353,0.05,0.19,0.046,0.00566666666666667,0.026,0,0,0,0,0.25,0,0.349,"PEROVSKITE"
"2015","[20833] BECCALUVA L. (2017)","samp. JC74","INTRAPLATE VOLCANICS","CIRCUM-PARANA ALKALINE VOLCANIC PROVINCES - MESOZO / BRAZIL_MESOZOIC / PONTA GROSSA ALKALINE IGNEOUS PROVINCE / JACUPIRANGA IGNEOUS COMPLEX","SECOND INTRUSION",-24.7,-24.7,-48,-48,"subaerial",NA,NA,"URTITE",NA,NA,NA,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",2.36,54.09094,1.089543,0.185,2.37,34.64974,0.24,0.3,0.55,0.9685826,0.08,0.19,0.12,0.00566666666666667,0.02,0,0,1.889767,0,0,0,1.51,"PEROVSKITE"
"2016","[20833] BECCALUVA L. (2017)","samp. JC74","INTRAPLATE VOLCANICS","CIRCUM-PARANA ALKALINE VOLCANIC PROVINCES - MESOZO / BRAZIL_MESOZOIC / PONTA GROSSA ALKALINE IGNEOUS PROVINCE / JACUPIRANGA IGNEOUS COMPLEX","SECOND INTRUSION",-24.7,-24.7,-48,-48,"subaerial",NA,NA,"URTITE",NA,NA,NA,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0.76,56.09423,0.9554861,0.132,1.16426,38.43334,0.043,0,0.07,0.4315923,0.02575,0.33,0.293,0,0.033,0,0,0,0,0,0,0.366,"PEROVSKITE"
"2017","[20833] BECCALUVA L. (2017)","samp. JC74","INTRAPLATE VOLCANICS","CIRCUM-PARANA ALKALINE VOLCANIC PROVINCES - MESOZO / BRAZIL_MESOZOIC / PONTA GROSSA ALKALINE IGNEOUS PROVINCE / JACUPIRANGA IGNEOUS COMPLEX","SECOND INTRUSION",-24.7,-24.7,-48,-48,"subaerial",NA,NA,"URTITE",NA,NA,NA,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0.03,54.01046,0.8011412,0.12,0.2371525,35.64571,0.16,0.07,0.0497844339622641,0.8637502,0.08,0.42,0.075,0,0.05,0,0,1.889767,0,0,0,0.57,"PEROVSKITE"
"2018","[20833] BECCALUVA L. (2017)","samp. JC74","INTRAPLATE VOLCANICS","CIRCUM-PARANA ALKALINE VOLCANIC PROVINCES - MESOZO / BRAZIL_MESOZOIC / PONTA GROSSA ALKALINE IGNEOUS PROVINCE / JACUPIRANGA IGNEOUS COMPLEX","SECOND INTRUSION",-24.7,-24.7,-48,-48,"subaerial",NA,NA,"URTITE",NA,NA,NA,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0.82,54.72356,0.8780696,0.51,1.276,35.21473,0,0.0463,0.504,1.092572,0.63,0.33,0,0,0.071,0,0,1.889767,0,0,0,0.65,"PEROVSKITE"
"2019","[20833] BECCALUVA L. (2017)","samp. JC74","INTRAPLATE VOLCANICS","CIRCUM-PARANA ALKALINE VOLCANIC PROVINCES - MESOZO / BRAZIL_MESOZOIC / PONTA GROSSA ALKALINE IGNEOUS PROVINCE / JACUPIRANGA IGNEOUS COMPLEX","SECOND INTRUSION",-24.7,-24.7,-48,-48,"subaerial",NA,NA,"URTITE",NA,NA,NA,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0.19,52.76271,1.120553,0.49,0.2158648,33.69907,0.236989837398374,0.0533,0.476,1.384598,0.63,0.33,0.171,0.00566666666666667,0.023,0,0,2.22334,0,0,0,0.45,"PEROVSKITE"
"2020","[20833] BECCALUVA L. (2017)","samp. JC74","INTRAPLATE VOLCANICS","CIRCUM-PARANA ALKALINE VOLCANIC PROVINCES - MESOZO / BRAZIL_MESOZOIC / PONTA GROSSA ALKALINE IGNEOUS PROVINCE / JACUPIRANGA IGNEOUS COMPLEX","SECOND INTRUSION",-24.7,-24.7,-48,-48,"subaerial",NA,NA,"URTITE",NA,NA,NA,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",3.415,57.56161,0.8101228,0.13,0.1284196,39.92066,0.5726,0.138,0.087,0.419718,0.08,0.33,0.225,0.003,0.106,0,0,0,0,0.16,0,0.26,"PEROVSKITE"
"2021","[20833] BECCALUVA L. (2017)","samp. JC74","INTRAPLATE VOLCANICS","CIRCUM-PARANA ALKALINE VOLCANIC PROVINCES - MESOZO / BRAZIL_MESOZOIC / PONTA GROSSA ALKALINE IGNEOUS PROVINCE / JACUPIRANGA IGNEOUS COMPLEX","SECOND INTRUSION",-24.7,-24.7,-48,-48,"subaerial",NA,NA,"URTITE",NA,NA,NA,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",1.12,57.06819,0.8535568,0.32885,0.1070421,39.16286,0.19,0.12,0.06,0.2923945,0.2,0.42,0.104,0.003,0.11,0,0,0,0,0.38,0,1.27,"PEROVSKITE"
"2022","[20833] BECCALUVA L. (2017)","samp. JC79","INTRAPLATE VOLCANICS","CIRCUM-PARANA ALKALINE VOLCANIC PROVINCES - MESOZO / BRAZIL_MESOZOIC / PONTA GROSSA ALKALINE IGNEOUS PROVINCE / JACUPIRANGA IGNEOUS COMPLEX","SECOND INTRUSION",-24.7,-24.7,-48,-48,"subaerial",NA,NA,"URTITE",NA,NA,NA,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0.17,56.07233,0.9502318,0.14,1.16,39.31392,0.1,0.03,0.019,0.2704915,0.18,0.19,0.155,0.003,0.0645,0,0,0,0,0.16,0,0.2825,"PEROVSKITE"
"2023","[20833] BECCALUVA L. (2017)","samp. JC79","INTRAPLATE VOLCANICS","CIRCUM-PARANA ALKALINE VOLCANIC PROVINCES - MESOZO / BRAZIL_MESOZOIC / PONTA GROSSA ALKALINE IGNEOUS PROVINCE / JACUPIRANGA IGNEOUS COMPLEX","SECOND INTRUSION",-24.7,-24.7,-48,-48,"subaerial",NA,NA,"URTITE",NA,NA,NA,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0,55.81468,0.9006482,0.41,1.47,39.43161,0.05,0.0803,0.01,0.3273279,0.02575,0.42,0.09,0.003,0.0188,0,0,0,0,0.25,0,0.38,"PEROVSKITE"
"2024","[20833] BECCALUVA L. (2017)","samp. JC87","INTRAPLATE VOLCANICS","CIRCUM-PARANA ALKALINE VOLCANIC PROVINCES - MESOZO / BRAZIL_MESOZOIC / PONTA GROSSA ALKALINE IGNEOUS PROVINCE / JACUPIRANGA IGNEOUS COMPLEX","SECOND INTRUSION",-24.7,-24.7,-48,-48,"subaerial",NA,NA,"URTITE",NA,NA,NA,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",1.78,55.12471,0.9260961,0.062375,0.1154256,38.60579,0.81,0.12,0.058,0.6198808,0.63,0.19,0.086,0.003,0.06,0,0,2.22334,0,0,0,0.26,"PEROVSKITE"
"2025","[20833] BECCALUVA L. (2017)","samp. JC87","INTRAPLATE VOLCANICS","CIRCUM-PARANA ALKALINE VOLCANIC PROVINCES - MESOZO / BRAZIL_MESOZOIC / PONTA GROSSA ALKALINE IGNEOUS PROVINCE / JACUPIRANGA IGNEOUS COMPLEX","SECOND INTRUSION",-24.7,-24.7,-48,-48,"subaerial",NA,NA,"URTITE",NA,NA,NA,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0.25,55.1853,0.896961,0.21,0.2494407,39.71951,0.066,0.113,0.05,0.5409281,0.08,0.42,0.246,0.003,0.22,0,0,0,0,0,0,0.35,"PEROVSKITE"
"2026","[20835] CHALAPATHI RAO N. V. (2017)","samp. 147-3B","INTRAPLATE VOLCANICS","TRANS-HUDSON OROGEN / REINDEER ZONE / GLENNIE DOMAIN / FORT A LA CORNE KIMBERLITE FIELD","147-3 DRILL HOLE",53.4,53.4,-105.2,-105.2,"subaerial",451,451,"KIMBERLITE",NA,108,120,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0.06,56.45,0.17,0,0.8,36.41,0.068,0,0.0472,0.41,0.11,0.42,0.294,0,0.024,0,0,1.889767,0,0,0,0.07,"PEROVSKITE"
"2027","[20835] CHALAPATHI RAO N. V. (2017)","samp. 147-3B","INTRAPLATE VOLCANICS","TRANS-HUDSON OROGEN / REINDEER ZONE / GLENNIE DOMAIN / FORT A LA CORNE KIMBERLITE FIELD","147-3 DRILL HOLE",53.4,53.4,-105.2,-105.2,"subaerial",451,451,"KIMBERLITE",NA,108,120,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0.04,56.16,0.17,0,1.318,37,0,0,0.01,0.41,0.0417,0.19,0.153,0.00566666666666667,0,0,0,0,0,0,0,0,"PEROVSKITE"
"2028","[20835] CHALAPATHI RAO N. V. (2017)","samp. 147-3B","INTRAPLATE VOLCANICS","TRANS-HUDSON OROGEN / REINDEER ZONE / GLENNIE DOMAIN / FORT A LA CORNE KIMBERLITE FIELD","147-3 DRILL HOLE",53.4,53.4,-105.2,-105.2,"subaerial",451,451,"KIMBERLITE",NA,108,120,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0.06,55.58,0.54,0.2,2.064,37.55,0.08,0.061,0.097,0.25,0.06,0.19,0.316,0.00566666666666667,0.03,0,0,0,0,0,0,0.289,"PEROVSKITE"
"2029","[20835] CHALAPATHI RAO N. V. (2017)","samp. 147-3B","INTRAPLATE VOLCANICS","TRANS-HUDSON OROGEN / REINDEER ZONE / GLENNIE DOMAIN / FORT A LA CORNE KIMBERLITE FIELD","147-3 DRILL HOLE",53.4,53.4,-105.2,-105.2,"subaerial",451,451,"KIMBERLITE",NA,108,120,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0.06,56.71,0.15,0.39,0.99,37.78,0,0.012,0.069,0.4,0.0247,0.33,0.124,0.003,0.016,0,0,0,0,0,0,0,"PEROVSKITE"
"2030","[20835] CHALAPATHI RAO N. V. (2017)","samp. 147-3D","INTRAPLATE VOLCANICS","TRANS-HUDSON OROGEN / REINDEER ZONE / GLENNIE DOMAIN / FORT A LA CORNE KIMBERLITE FIELD","147-3 DRILL HOLE",53.4,53.4,-105.2,-105.2,"subaerial",451,451,"KIMBERLITE",NA,132,144,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0.03,55.56,0.35,0.07,1.58,35.23,0.09,0.053,0.03,0.28,0.0383636363636364,0.42,0.425,0.003,0.033,0,0,0,0,0,0,0.16,"PEROVSKITE"
"2031","[20835] CHALAPATHI RAO N. V. (2017)","samp. 147-3D","INTRAPLATE VOLCANICS","TRANS-HUDSON OROGEN / REINDEER ZONE / GLENNIE DOMAIN / FORT A LA CORNE KIMBERLITE FIELD","147-3 DRILL HOLE",53.4,53.4,-105.2,-105.2,"subaerial",451,451,"KIMBERLITE",NA,132,144,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0.22,56.41,0.81,0.03,2.321,38.4,0.11,0.027,0.0282,0.11,0.05,0.19,0.299,0.00566666666666667,0.02,0,0,0,0,0,0,0.555,"PEROVSKITE"
"2032","[20835] CHALAPATHI RAO N. V. (2017)","samp. 147-3D","INTRAPLATE VOLCANICS","TRANS-HUDSON OROGEN / REINDEER ZONE / GLENNIE DOMAIN / FORT A LA CORNE KIMBERLITE FIELD","147-3 DRILL HOLE",53.4,53.4,-105.2,-105.2,"subaerial",451,451,"KIMBERLITE",NA,132,144,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0.1,56.27,0.24,0.02,1.124,39.01,0.049,0.04,0.02,0.15,0.03,0.19,0.268,0,0.033,0,0,0,0,0.25,0,0.0103561353504348,"PEROVSKITE"
"2033","[20835] CHALAPATHI RAO N. V. (2017)","samp. 147-3D","INTRAPLATE VOLCANICS","TRANS-HUDSON OROGEN / REINDEER ZONE / GLENNIE DOMAIN / FORT A LA CORNE KIMBERLITE FIELD","147-3 DRILL HOLE",53.4,53.4,-105.2,-105.2,"subaerial",451,451,"KIMBERLITE",NA,132,144,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0.04,55.75,0.17,0.195,1.37,36.4,0,0,0.017,0.38,0.0269,0.33,0.214,0.003,0.0215,0,0,0.02,0,0,0,0.01,"PEROVSKITE"
"2034","[20835] CHALAPATHI RAO N. V. (2017)","samp. 168-1G","INTRAPLATE VOLCANICS","TRANS-HUDSON OROGEN / REINDEER ZONE / GLENNIE DOMAIN / FORT A LA CORNE KIMBERLITE FIELD","168-1 DRILL HOLE",53.4,53.4,-105.2,-105.2,"subaerial",458,458,"KIMBERLITE",NA,216,228,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0.03,55.76,0.39,0,1.023,37.62,0.035,0.02,0.0063,0.33,0.0216,0.19,0.054,0.003,0.02,0,0,0.02,0,0.25,0,0.025,"PEROVSKITE"
"2035","[20835] CHALAPATHI RAO N. V. (2017)","samp. 168-1G","INTRAPLATE VOLCANICS","TRANS-HUDSON OROGEN / REINDEER ZONE / GLENNIE DOMAIN / FORT A LA CORNE KIMBERLITE FIELD","168-1 DRILL HOLE",53.4,53.4,-105.2,-105.2,"subaerial",458,458,"KIMBERLITE",NA,216,228,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0,55.54,0.35,0.289,1.403,37.2,0.06,0.04,0.0103907964163213,0.41,0.0329,0.33,0.112,0,0.005,0,0,0,0,0,0,0.049,"PEROVSKITE"
"2036","[20835] CHALAPATHI RAO N. V. (2017)","samp. 168-1G","INTRAPLATE VOLCANICS","TRANS-HUDSON OROGEN / REINDEER ZONE / GLENNIE DOMAIN / FORT A LA CORNE KIMBERLITE FIELD","168-1 DRILL HOLE",53.4,53.4,-105.2,-105.2,"subaerial",458,458,"KIMBERLITE",NA,216,228,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0.04,55.22,0.32,0,1.1,36.44,0.09452,0,0.0193,0.41,0,0.33,0.24,0,0,0,0,0,0,0,0,0.04,"PEROVSKITE"
"2037","[20835] CHALAPATHI RAO N. V. (2017)","samp. 168-1G","INTRAPLATE VOLCANICS","TRANS-HUDSON OROGEN / REINDEER ZONE / GLENNIE DOMAIN / FORT A LA CORNE KIMBERLITE FIELD","168-1 DRILL HOLE",53.4,53.4,-105.2,-105.2,"subaerial",458,458,"KIMBERLITE",NA,216,228,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0,55.14,0.34,0,1.58,37.16,0.052,0.061,0.026,0.4,0.07,0.42,0.111,0.00566666666666667,0,0,0,0,0,0,0,0.161,"PEROVSKITE"
"2038","[20835] CHALAPATHI RAO N. V. (2017)","samp. 168-1G","INTRAPLATE VOLCANICS","TRANS-HUDSON OROGEN / REINDEER ZONE / GLENNIE DOMAIN / FORT A LA CORNE KIMBERLITE FIELD","168-1 DRILL HOLE",53.4,53.4,-105.2,-105.2,"subaerial",458,458,"KIMBERLITE",NA,216,228,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0.03,54.78,0.33,0,1.409,36.34,0.014,0.0113333333333333,0.01,0.48,0.0315,0.33,0,0,0,0,0,0,0,0,0,0.015,"PEROVSKITE"
"2039","[20835] CHALAPATHI RAO N. V. (2017)","samp. 168-1G","INTRAPLATE VOLCANICS","TRANS-HUDSON OROGEN / REINDEER ZONE / GLENNIE DOMAIN / FORT A LA CORNE KIMBERLITE FIELD","168-1 DRILL HOLE",53.4,53.4,-105.2,-105.2,"subaerial",458,458,"KIMBERLITE",NA,216,228,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0.01,55.47,0.33,0.05,1.51,36.54,0.09,0.00666666666666667,0.024,0.47,0.0196,0.42,0.312,0.00566666666666667,0.0283,0,0,0,0,0,0,0.0329,"PEROVSKITE"
"2040","[20835] CHALAPATHI RAO N. V. (2017)","samp. 168-1G","INTRAPLATE VOLCANICS","TRANS-HUDSON OROGEN / REINDEER ZONE / GLENNIE DOMAIN / FORT A LA CORNE KIMBERLITE FIELD","168-1 DRILL HOLE",53.4,53.4,-105.2,-105.2,"subaerial",458,458,"KIMBERLITE",NA,216,228,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0.01,55.6,0.32,0,1.33,37.45,0.048,0,0.06,0.36,0.0229,0.33,0,0.003,0.031,0,0,0.04,0,0.25,0,0,"PEROVSKITE"
"2041","[20835] CHALAPATHI RAO N. V. (2017)","samp. 179-1F","INTRAPLATE VOLCANICS","TRANS-HUDSON OROGEN / REINDEER ZONE / GLENNIE DOMAIN / FORT A LA CORNE KIMBERLITE FIELD","179-1 DRILL HOLE",53.4,53.4,-105.2,-105.2,"subaerial",490,490,"KIMBERLITE",NA,198,204,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0.06,55.6,0.33,0.03,1.734,36.33,0.041,0.01808,0.014,0.35,0.06,0.33,0.306,0,0.045,0,0,0,0,0,0,0.066,"PEROVSKITE"
"2042","[20835] CHALAPATHI RAO N. V. (2017)","samp. 179-1F","INTRAPLATE VOLCANICS","TRANS-HUDSON OROGEN / REINDEER ZONE / GLENNIE DOMAIN / FORT A LA CORNE KIMBERLITE FIELD","179-1 DRILL HOLE",53.4,53.4,-105.2,-105.2,"subaerial",490,490,"KIMBERLITE",NA,198,204,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0.07,55.83,0.37,0,1.854,36.66,0.118,0,0.01,0.33,0.0748666666666667,0.42,0.295,0.00566666666666667,0,0,0,0,0,0.25,0,0.123,"PEROVSKITE"
"2043","[20835] CHALAPATHI RAO N. V. (2017)","samp. 179-1C","INTRAPLATE VOLCANICS","TRANS-HUDSON OROGEN / REINDEER ZONE / GLENNIE DOMAIN / FORT A LA CORNE KIMBERLITE FIELD","179-1 DRILL HOLE",53.4,53.4,-105.2,-105.2,"subaerial",490,490,"KIMBERLITE",NA,162,168,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0.01,55.23,0.35,0.0182,1.473,35.43,0.059,0.0211,0.029,0.49,0.03225,0.42,0.195,0,0.022,0,0,0,0,0.25,0,0.1031,"PEROVSKITE"
