"","X1","SAMPLE","GROUP","MINERAL","ROCK","SIO2","TIO2","AL2O3","CR2O3","FEOT","CAO","MGO","MNO","K2O","NA2O","P2O5","H20","F","CL","NIO","CUO","COO","ZNO","PBO","S","ZRO2","AS"
"2000",68835,"samp. 3318","FELDSPAR","LABRADORITE","SHOSHONITE",49.1,0.06,30.6,0.058,0.2971605,10.95,0.1654,0,1.57,4.3,0.073093,0,0.16,0.014,0.01,0,0,0,0,0,0,0
"2001",167973,"samp. CS216","FELDSPAR","LABRADORITE","ANDESITE",54.51,0.05,29.29,0.01,0.24,11.15,0.04,0.0036,0.28,4.53,0.17,0,0.0522,0.0052,0.03,0,0,0,0,0,0,0
"2002",68842,"samp. 3326","FELDSPAR","LABRADORITE","LATITE",57.21,0.25,27.45,0.022,0.97,10.63,0.32,0.16,1.29,4.55,0.2,0,0.0634,0.048,0.04,0,0,0,0,0,0,0
"2003",68843,"samp. 3327","FELDSPAR","LABRADORITE","SHOSHONITE",54.69,0.24,27.42,0.014,0.77,10.73,0.23,0.14,1.24,4.48,0.04498,0,0.007,0.018,0.01,0,0,0,0,0,0,0
"2004",51290,"samp. 8","FELDSPAR","LABRADORITE","LABRADORITE",54.52,0,28.2,0.038,0.74,10.18,0.176,0,0.78,5.19,0.01725,0,0,0.0043,0.008,0,0,0,0,0,0,0
"2005",167894,"samp. CS214","FELDSPAR","LABRADORITE","ANDESITE, BASALTIC",53.39,0.011,29.61,0.002,0.42,12.35,0.049,0.02,0.2,4,0.1035974,0,0.0128,0.0378,0.005,0,0,0,0,0,0,0
"2006",111830,"samp. SYENITE","FELDSPAR","LABRADORITE","SYENITE",53.8857,0,28.98819,0,0.30652,11.45331,0,0.000256,0.04554,5.14701,0,0,0.09,0.0032,0.0053,0,0,0,0,0,0,0
"2007",167872,"samp. CS213","FELDSPAR","LABRADORITE","ANDESITE",55.26,0.099,32.05,0,0.26,8.83,0.23,0.04,0.16,3.63,0.07,0,0.0742,0.0235,0.007,0,0,0,0,0,0,0
"2008",68839,"samp. 3322","FELDSPAR","LABRADORITE","SHOSHONITE",53.77,0.2,28.57,0.45,0.88,12.09,0.31,0.16,1.02,3.97,0.09,0,0.174,0.03,0.12,0,0,0,0,0,0,0
"2009",60034,"samp. R4","FELDSPAR","LABRADORITE","DACITE, HYPERSTHENE-AUGITE",55.16,0.02,28.63,0.01,0.496584,10.04,0.06,0,0.83,5.2,0.066,0,0.022,0.03,0.0068,0,0,0,0,0,0,0
"2010",167881,"samp. CS214","FELDSPAR","LABRADORITE","ANDESITE, BASALTIC",54.14,0.03,28.95,0,0.5,11.63,0.2013,0.0094,0.24,4.53,0.01,0,0,0.02,0,0,0,0,0,0,0,0
"2011",167931,"samp. CS214","FELDSPAR","LABRADORITE","ANDESITE, BASALTIC",52.82,0.0466,30.19,0.005,0.62,12.56,0.0589,0.04,0.23,3.98,0,0,0,0.012,0.0063,0,0,0,0,0,0,0
"2012",167941,"samp. CS216","FELDSPAR","LABRADORITE","ANDESITE",53.52,0.25,28.59,0,1.09,12.16,0.36,0.02,0.19,4.06,0.08,0,1e-05,0.03,0.034,0,0,0,0,0,0,0
"2013",167953,"samp. CS216","FELDSPAR","LABRADORITE","ANDESITE",54.4,0.14,29.19,0.007,0.23,11.33,0.0672,0.06,0.48,4.62,0.1,0,0.0225,1e-05,0.0122,0,0,0,0,0,0,0
"2014",167925,"samp. CS214","FELDSPAR","LABRADORITE","ANDESITE, BASALTIC",51.15,0.01975,31.01,0,0.46,13.81,0.0713,0,0.16,3.4,0.00506091901734104,0,0,1e-05,0.0166,0,0,0,0,0,0,0
"2015",111827,"samp. SYENITE","FELDSPAR","LABRADORITE","SYENITE",52.08291,0.015,30.24054,0,0.22504,12.85812,0,0,0.03762,4.07385,0.0439,0,1e-05,0.002,0,0,0,0,0,0,0,0
"2016",68834,"samp. 3317","FELDSPAR","LABRADORITE","SHOSHONITE",55.57,0.012,27.69,0.006791,0.506,10.33,0.023,0.04,1.36,4.87,0.03,0,0.027,0.03,0.002,0,0,0,0,0,0,0
"2017",167920,"samp. CS214","FELDSPAR","LABRADORITE","ANDESITE, BASALTIC",55.3,0.00752864157119476,28.02,0,0.41,10.52,0.01,0.0114,0.31,5.42,0,0,0.003379,0,0,0,0,0,0,0,0,0
"2018",167857,"samp. CS213","FELDSPAR","LABRADORITE","ANDESITE",55.83,0.15,30.99,0.12,0.49,8.33,0.067,0.024,0.19,4.18,0.018413023891982,0,0.04,0.014,0,0,0,0,0,0,0,0
"2019",100035,"samp. 351","FELDSPAR","LABRADORITE","SPESSARTITE",52.733,0.06,28.812,0,0.68,12.271,0.07,0,0.271,4.404,0.0359,0,0,0.001923,0.0063,0,0,0,0,0,0,0
"2020",167922,"samp. CS214","FELDSPAR","LABRADORITE","ANDESITE, BASALTIC",51.98,0,30.61,0,0.44,13.35,0.02,0.01,0.06,3.63,0.05,0,0,0.003,0,0,0,0,0,0,0,0
"2021",167856,"samp. CS213","FELDSPAR","LABRADORITE","ANDESITE",55.55,0.04,31.52,0.02,0.32,8.31,0.14,0.021,0.18,4.1,0.1,0,0,0.007,0.004,0,0,0,0,0,0,0
"2022",518661,"samp. 13-JC-06","SULFIDE","LAURITE","PICRITE",0,0,0,0,41.426172528,0.21,0,0,0.51,0.2,0,0,0,0,43.6497684,0.022533804,0.95359125,0,0.11849607,33.75,0,0
"2023",517067,"samp. N.10","SULFIDE","LAURITE","CHROMITITE",0,0,0,0,0.690989,0.16,0,0,0.51,0.2,0,0,0,0,1.80707496,0,19.7584107,0,0,36.78,0,0.55
"2024",517069,"samp. N.12","SULFIDE","LAURITE","CHROMITITE",0,0,0,0,1.06412306,0.16,0,0,0.01,0.2,0,0,0,0,0,0,3.335026465,0,0,39.1,0,0
"2025",517070,"samp. N.13","SULFIDE","LAURITE","CHROMITITE",0,0,0,0,0.91210548,0.51,0,0,0.01,1.66,0,0,0,0,0.10180704,0,0.26700555,0.1244709,0.20467503,37.71,0,0
"2026",517060,"samp. N.3","SULFIDE","LAURITE","CHROMITITE",0,0,0,0,0.95356482,0.21,0,0,0.51,0.2,0,0,0,0,0.73810104,0,72.38393315,0.44809524,0,39.03,0,0.2
"2027",517064,"samp. N.7","SULFIDE","LAURITE","CHROMITITE",0,0,0,0,1.29905932,0.16,0,0,0.01,0.2,0,0,0,0,0.22906584,0,75.79143255,0.14936508,0,36.31,0,0
"2028",517065,"samp. N.8","SULFIDE","LAURITE","CHROMITITE",0,0,0,0,1.20232086,0.21,0,0,0.11,1.66,0,0,0,0,0.15271056,0,76.9993148,77.24664054,0.12926844,36.53,0,0
"2029",517061,"samp. N.4","SULFIDE","LAURITE","CHROMITITE",0,0,0,0,1.50635602,0.51,0,0,0.01,0.63,0,0,0,0,0.97989276,0.36304462,6.70056785,74.96882307,0,37.29,0,0.95
"2030",517062,"samp. N.5","SULFIDE","LAURITE","CHROMITITE",0,0,0,0,1.61691426,0.16,0,0,0.11,0.63,0,0,0,0,0.97989276,0.36304462,31.36679485,74.57051619,0,37.93,0,1.59
"2031",517058,"samp. N.1","SULFIDE","LAURITE","CHROMITITE",0,0,0,0,0.81536702,0.21,0,0,0.51,0.2,0,0,0,0,0.6999234,0,72.38393315,0.1244709,0.06463422,38.36,0,0
"2032",517059,"samp. N.2","SULFIDE","LAURITE","CHROMITITE",0,0,0,0,0.92592526,0.21,0,0,0.11,0.2,0,0,0,0,0.77627868,0,71.20148,0,0.40935006,38.18,0,0.28
"2033",517066,"samp. N.9","SULFIDE","LAURITE","CHROMITITE",0,0,0,0,0.98120438,0.21,0,0,0.51,0.2,0,0,0,0,0,0.2503756,22.00888605,0,0,36.07,0,0
"2034",517063,"samp. N.6","SULFIDE","LAURITE","CHROMITITE",0,0,0,0,2.59811864,0.51,0,0,0.51,0.2,0,0,0,0,1.05624804,0.6885329,0,0,0,38.45,0,1.7
"2035",517068,"samp. N.11","SULFIDE","LAURITE","CHROMITITE",0,0,0,0,1.11940218,0.21,0,0,0.01,1.66,0,0,0,0,0.29269524,0,72.38393315,74.96882307,0.16158555,38.76,0,0
"2036",517071,"samp. N.14","SULFIDE","LAURITE","CHROMITITE",0,0,0,0,0.85682636,0.21,0,0,0.11,0.2,0,0,0,0,0,0,72.38393315,27.359948529,0,38.07,0,0
"2037",193596,"samp. T30","FELDSPATHOID","LEUCITE","TRACHYBASALT, NEPHELINE",54.7,0.13,21.67,0,0.66,1.18,0,0,22.4,0.6495,0,13.5218,0.21,0.24,0,0,0,0,0,0.35,0,0
"2038",195086,"samp. AH07A","FELDSPATHOID","LEUCITE","NOT GIVEN",54.2484,0.0283,25.0842,0,0.5295,0.0361,0,0.0498,20.3327,0.7714,0,8.2238,0.14,0.24,0,0,0,0,0,1.75,0,0
"2039",193902,"samp. 94-18","FELDSPATHOID","LEUCITE","BASANITE, LEUCITE",55.1,0.14,22.6,0.02,0.22,0.04,0.015,0,20.9,0.64,0.11,8.41419999999999,0.14,0.53,0,0,0,0,0,0.71,0,0
"2040",194779,"samp. ST-13","FELDSPATHOID","LEUCITE","BASANITE",52.78,0.36,21.81,0.03,1.54,2.62,0.78,0.0326923076923077,18.03,0.25,0.3518,14.3878,0.29,0,0.194,0,0,0,0,2.95,0,0
"2041",195842,"samp. KY-2","FELDSPATHOID","LEUCITE","ANKARATRITE, LEUCITE",53.96,0.1,23.45,0.017,0.59,0.03,0.01,0.01,21.02,0.08,0.05,5.71,0.3113,0.48,0.023,0,0,0,0,2.95,0,0
"2042",196795,"samp. LAVA 2002","FELDSPATHOID","LEUCITE","MELILITITE",52.11758,0.05,23.82885,0,0.4376141,0,0,0.03,20.83928,0.565645,0.3518,7.9541,0.0393,0,0,0,0,0,0,1.75,0,0
"2043",195581,"samp. VO1 2F","FELDSPATHOID","LEUCITE","ANDESITE, BASALTIC",56.49,0.0206,22.69,0,0.3477,0,0,0.03,19.94,0.54,0.3518,8.49,0.156,0.1299,0,0,0,0,0,0.35,0,0
"2044",194306,"samp. 100252","FELDSPATHOID","LEUCITE","ORENDITE",56.7,0,20.7,0,1.37,0.146,0.26,0.04,21.1,0.11,0.12,18.0269,0.17,0.0055,0.02,0,0,0,0,0.01,0,0
"2045",194761,"samp. SK-4","FELDSPATHOID","LEUCITE","NEPHELINITE",54.76,0.1,23.53,0,0.77,0.02,0,0.05,21.34,0.07,0,8.14230000000001,0,1.31,0.01954,0,0,0,0,2.95,0,0
"2046",195053,"samp. AH05","FELDSPATHOID","LEUCITE","NOT GIVEN",53.1761,0.0329,23.6818,0,0.4916,0.0242,0,0.0071,19.9593,0.6752,0.05,5.22120000000001,0,0.128,0.00249,0,0,0,0,0.35,0,0
"2047",193907,"samp. 89-21","FELDSPATHOID","LEUCITE","TRACHYTE, LEUCITE",54.6,0.186,23.2,0.03,0.4817,0.04,0.0136,0.029,20.6,0.42,0.11,8.41419999999999,0,0.128,0,0,0,0,0,1.75,0,0
"2048",195589,"samp. VO1 2F","FELDSPATHOID","LEUCITE","ANDESITE, BASALTIC",56.89,0.0516,22.46,0,0.4778,0,0,0,19.61,0.37,0.3518,13.5218,0.13,0.22,0,0,0,0,0,0.01,0,0
"2049",196574,"samp. MSL3","FELDSPATHOID","LEUCITE","NOT GIVEN",54.88,0.22,22.24,0.01,0.57,0.03,0,0.04,21.08,0.18,0.05,8.49,0.1,0.0725,0,0,0,0,0,0.35,0,0
"2050",195869,"samp. MSL-3","FELDSPATHOID","LEUCITE","LEUCITITE",54.52,0.16,22.1,0,0.44,0.7,0.05,0.05,20.52,0.38,0,14.3878,1e-04,0.01,0.00316666666666667,0,0,0,0,0.01,0,0
"2051",195033,"samp. AH05","FELDSPATHOID","LEUCITE","NOT GIVEN",54.5719,0.0083,24.5707,0,0.4197,0,0.0021,0.0049,20.422,0.8163,0.05,5.94039999999998,1e-04,0.1302,0.002,0,0,0,0,0.35,0,0
"2052",194647,"samp. 06 BSS15","FELDSPATHOID","LEUCITE","LAMPROITE",55.99,0.165,22.51,0.036,1.37,0,0.202,0,20.32,0.151,0.12,18.0269,0.8950109,0.5,0.262,0,0,0,0,2.95,0,0
"2053",196587,"samp. KR01","FELDSPATHOID","LEUCITE","NOT GIVEN",55.913,0.165,23.108,0,0.877,0.474,0.067,0,19.836,0.152,0.12,6.82,0.1401,0.1019,0.02,0,0,0,0,2.95,0,0
"2054",194136,"samp. K8","FELDSPATHOID","LEUCITE","BASANITE",56,0.09,24.3,0,0.4477823,0,0.04,0,20.5,0.1,0.05,8.49,0,0,0.018,0,0,0,0,0,0,0
"2055",196601,"samp. VI-1","FELDSPATHOID","LEUCITE","LEUCITITE",55.963,0.082,22.012,0,0.889,0,0,0,20.472,0.096,0.12,7.71350000000001,0.21,0.36,0.0062,0,0,0,0,2.95,0,0
"2056",194757,"samp. ST-99","FELDSPATHOID","LEUCITE","BASANITE",46.72,0.07,33.25,0,0.78,0.4,0.04,0,3.67,16.75,0,5.71,0,0.45,0,0,0,0,0,0.01,0,0
"2057",196250,"samp. PSEUDOLEUCITE","FELDSPATHOID","LEUCITE","PHONOLITE, PSEUDOLEUCITE",57.28,0.14,19.32,0,2.53,0.14,1.24,0.04,16.67,0.39,0.05,7.9541,0.5922,0.41,0.03,0,0,0,0,2.95,0,0
"2058",195054,"samp. 10AH062","FELDSPATHOID","LEUCITE","NOT GIVEN",51.5403,0.0994,23.5287,0.05,0.5625,0.2386,0,0.0251,20.0763,0.7578,0,8.14230000000001,0.04,0.19,0.02,0,0,0,0,2.95,0,0
"2059",196571,"samp. MSL3","FELDSPATHOID","LEUCITE","NOT GIVEN",55.5291,0.1003,22.5288,0,0.3799,0,0,0.0265,20.2029,0.3657,0.3518,18.0269,0,0.0197,0,0,0,0,0,2.95,0,0
"2060",193918,"samp. 96-4","FELDSPATHOID","LEUCITE","PHONOLITE, HAUYNE-LEUCITE",55,0.27,22.7,0,0.346,0.03,0.0119,0.0092,21.3,0.15,0.3518,13.5218,0.02,0.01,0.04,0,0,0,0,1.75,0,0
"2061",193924,"samp. A","FELDSPATHOID","LEUCITE","NOT GIVEN",53.06,0.0679,22.97,0,0.455257,0.36,0.0419,0.041,21.53,1.48,0.11,13.5218,0.0393,0.0063,0,0,0,0,0,0,0,0
"2062",194105,"samp. 157","FELDSPATHOID","LEUCITE","PHONOLITE, TEPHRI",55.19,0.23,22.53,0,0.59,0.09,0.0297,0,20.19,0.55,0.3518,18.0269,1e-04,0.11,0,0,0,0,0,2.95,0,0
"2063",194367,"samp. ERN77","FELDSPATHOID","LEUCITE","SHOSHONITE",55.2,0.059,23.2,0,0.618,0,0.03,0,20.7,0.27,0.3518,7.59969999999998,0.09,0.006,0,0,0,0,0,0.01,0,0
"2064",193942,"samp. LTR-180","FELDSPATHOID","LEUCITE","TRACHYTE, LEUCITE",55.8,0,25,0,0.4916,0,0,0,18.8,0.43,0.05,7.92109999999998,0.04,0.1302,0.01,0,0,0,0,2.95,0,0
"2065",195107,"samp. AH07B","FELDSPATHOID","LEUCITE","NOT GIVEN",54.4942,0.1101,25.7767,0.0113333333333333,0.5344,0.0437,0.0063,0.012,20.3186,0.7277,0.3518,8.49,0.112,0.25,0,0,0,0,0,0.01,0,0
"2066",196121,"samp. M807","FELDSPATHOID","LEUCITE","NEPHELINITE, OLIVINE",54.57981,0.14,23.09875,0,0.6524503,0.1022799,0,0,21.26324,0.3182881,0.2478,14.3878,0.06,0,0.014,0,0,0,0,0.01,0,0
"2067",195568,"samp. V3","FELDSPATHOID","LEUCITE","ANDESITE, BASALTIC",56.25,0.156,22.63,0.03,0.347,0,0.03,0,20.8,0.14,0.12,13.5218,0.14,0.21,0,0,0,0,0,2.95,0,0
"2068",195554,"samp. L1","FELDSPATHOID","LEUCITE","PHONOTEPHRITE",58.66,0.0697,22.69,0,0.65,0,0,0,19.33,0.09,0.12,18.0269,0,0.1213,0,0,0,0,0,0.35,0,0
"2069",194467,"samp. ALB-41","FELDSPATHOID","LEUCITE","LEUCITITE",54.54,0.08,23.13,0,0.4494,0.04,0.06,0.0253,21.33,0.05,0.12,6.82,0.156,0.13,0.018,0,0,0,0,0.01,0,0
"2070",195215,"samp. VS219G","FELDSPATHOID","LEUCITE","NEPHELINITE, LEUCITE",54.4068,0.0238,23.0701,0.042,0.4373,6e-04,0,0,21.4919,0.0401,0.12,8.49,0,0.35,0.023,0,0,0,0,1.75,0,0
"2071",195037,"samp. AH05","FELDSPATHOID","LEUCITE","NOT GIVEN",54.5712,0.0166,24.475,0,0.4611,0.0535,0,0,20.0601,0.8051,0.2478,7.9541,0,0.01,0,0,0,0,0,0.01,0,0
"2072",195119,"samp. AH07B","FELDSPATHOID","LEUCITE","NOT GIVEN",54.27,0.0621,24.9791,0.00641,0.5494,0.114,0,0,19.9142,0.9084,0.11,7.41,0.26,0.1284,0.03,0,0,0,0,1.75,0,0
"2073",194207,"samp. P5A","FELDSPATHOID","LEUCITE","NOT GIVEN",55.52,0,23.1,0.04,0.586,0,0.0064,0,19.95,0.78,0.3518,5.94039999999998,0.01,0.25,0.0222,0,0,0,0,2.95,0,0
"2074",193915,"samp. 90-15","FELDSPATHOID","LEUCITE","PHONOLITE, HAUYNE-LEUCITE",55.2,0.01,23.1,0.0113333333333333,0.556,0.03,0,0,20.8,0.63,0.05,6.82,0,0.1147,0,0,0,0,0,0.35,0,0
"2075",196609,"samp. 06AF03","FELDSPATHOID","LEUCITE","LEUCITITE",55.331,0.093,22.748,0,0.693,0,0,0.026,20.858,0.057,0.05,14.3878,0,0.19,0,0,0,0,0,1.75,0,0
"2076",194040,"samp. 30","FELDSPATHOID","LEUCITE","TEPHRITE, LEUCITE, PHONOLITIC",56.3,0.0874,22.14,0,0.5118041,0.07,0.02,0,20.37,0.45,1.01,17.4396,0,0,0,0,0,0,0,0.01,0,0
"2077",194573,"samp. O-6","FELDSPATHOID","LEUCITE","UGANDITE",54.59,0.3,21.86,0.04,1.54,0.02,0.115,0,21.13,0.13,0.3518,13.5218,1e-04,0.17,0,0,0,0,0,0.01,0,0
"2078",195056,"samp. 10AH062","FELDSPATHOID","LEUCITE","NOT GIVEN",53.1123,0.0691,23.8226,0,0.5772,0.0947,0.0234,0.0079,20.1674,0.6323,1.01,5.94039999999998,0.3113,0.1313,0,0,0,0,0,1.75,0,0
"2079",195065,"samp. AH07A","FELDSPATHOID","LEUCITE","NOT GIVEN",54.8153,0.0187,25.1966,0,0.5085,0.0266,0.0087,4e-04,20.1681,0.8466,0,8.41419999999999,0.156,0.1185,0,0,0,0,0,0.35,0,0
"2080",193903,"samp. NMNH-99097","FELDSPATHOID","LEUCITE","BASANITE, LEUCITE",55.7,0.2,22.8,0,0.6,0.08,0.0054,0,20.5,0.04,0.05,13.5218,0.16,0,0.04299,0,0,0,0,1.75,0,0
"2081",194360,"samp. ORICOLA","FELDSPATHOID","LEUCITE","NOT GIVEN",54.5,0.04,22.9,0,0.4396,0,0.0174,0.01,21.6,0.33,0.12,14.3878,0.01,0.012,0,0,0,0,0,2.95,0,0
"2082",194110,"samp. 68","FELDSPATHOID","LEUCITE","TRACHYTE, PHONOLITIC",57.15,0.04,21.55,0,0.46,0.03,0,0,19.74,0.2,0.12,8.991,1e-04,0.1313,0.015,0,0,0,0,0.01,0,0
"2083",193941,"samp. PLT-176","FELDSPATHOID","LEUCITE","TEPHRITE, LEUCITE, PHONOLITIC",56,0.09,24.7,0,0.4505,0.05,0,0,19,0.35,0.3518,8.49,0,0.018,0,0,0,0,0,0.01,0,0
"2084",195034,"samp. AH05","FELDSPATHOID","LEUCITE","NOT GIVEN",53.502,0.0145,24.0205,0.03,0.5062,0,0,0.0292,20.1509,0.7961,0.12,7.92980000000001,0.0287,0.42,0,0,0,0,0,0.35,0,0
"2085",194572,"samp. O-6","FELDSPATHOID","LEUCITE","UGANDITE",55.25,0.3,22.33,0.03,1.25,0,0.18,0.02,21.08,0.09,0.3518,13.5218,0.3113,0.11,0.011,0,0,0,0,0.01,0,0
"2086",42361,"samp. W 102B","CARBONATE","MAGNESITE","ALBITITE",0.1267419,0.02036151,0.08,0.08,1.56,3.6,35.9,0.22,0,0.4370167,0.09,0,1.2,0.04,0.085,0,0,0.21,0,0.19,0.18,0
"2087",42320,"samp. 59","CARBONATE","MAGNESITE","CARBONATITE",0.03,0.03,0.35,0.08,20,1.34,29.44,1.13,0.07,0.09,0.038,0,1.2,0,0.085,0,0,0.53,0,0.19,0.18,0
"2088",41766,"samp. NEWANIA","CARBONATE","MAGNESITE","CARBONATITE, DOLOMITE",0.1757872,0.3403719,0.0446088,0,26.77,0.35,25.33,1.04,0,0.58,0.1104,0,3.2,0.1344,0.07,0,0,0.53,0,0.19,0.015,0
"2089",42311,"samp. LUESHE","CARBONATE","MAGNESITE","CARBONATITE",0,0.01,0.06274331,0.02,10.7,1.1,34.88,1.2,0.04179331,0.01,0.018,0,0.09,0.14,0.027,0,0,0.21,0,0.3,0.04,0
"2090",42321,"samp. 59","CARBONATE","MAGNESITE","CARBONATITE",0.06,0.2897817,0.01,0.09,29.19,0.83,19,5.34,0.11,5.25,0.1396,0,0,0.1,0.07,0,0,0.15,0,0.19,0.01,0
"2091",42188,"samp. 1P3","CARBONATE","MAGNESITE","CARBONATITE, SILICO, DOLOMITE",0.02,0.01,0,0.07,22.98,0.2,29.22,0.72,0.47,0.5,0.107,0,6.077985,0.21,0.08,0,0,0.13692,0,0.4,0.015,0
"2092",41765,"samp. NEWANIA","CARBONATE","MAGNESITE","CARBONATITE, DOLOMITE",0.2281583,0.1114407,0,0.15,32.57,1.16,23.65,1.42,0.4084168,0,0.13,0,2.66,0.2072,0.045,0,0,0.13692,0,0.01,0.015,0
"2093",42187,"samp. 1P3","CARBONATE","MAGNESITE","CARBONATITE, SILICO, DOLOMITE",0.85,1.200631,0.09,0.07,20.49,0.14,30.01,0.82,0.2048683,0.1011,0,0,0.14,0.2072,0.054,0,0,0.15,0,0.01,0.01,0
"2094",41764,"samp. NEWANIA","CARBONATE","MAGNESITE","CARBONATITE, DOLOMITE",0.2,0.05,0.02921692,0.07,31.22,1.04,21.35,1.34,0.32,0.036,0.01,0,0.43,0,0.085,0,0,0.53,0,2.36,0.015,0
"2095",43569,"samp. C1C12B","CARBONATE","MAGNESITE","CARBONATITE, MAGNESIO",0.2134748,0.3374816,0.03103998,0.07,1.147574,0.08275519,45.00088,1.457633,0,0.09766513,0.01,0,3.14,0.06,0.07,0,0,0.21,0,0.6,0.01,0
"2096",42192,"samp. 1P3","CARBONATE","MAGNESITE","CARBONATITE, SILICO, DOLOMITE",0.2308768,0.052,0.51,0.0371,22.35,0.12,29.36,0.59,0.124,0.9,0,0,0.06,0.06,0.04,0,0,0.13692,0,2.36,0.01,0
"2097",40912,"samp. 3","CARBONATE","MAGNESITE","NEPHELINITE",0.12,0.09,0,0.07,16.39,1.69,33.8,0.3,0.01,0,0.051,0,0.2138,0,0,0,0,0.53,0,0.01,0.04,0
"2098",42401,"samp. SB-4","CARBONATE","MAGNESITE","LHERZOLITE, SPINEL, XENOLITH",0.19,0.03,0.25,0.173,0.39,0.09,47.48,0.1023172,0.062,0.01,0,0,4.33,0.04,0.03,0,0,0.13692,0,0.4,0.015,0
"2099",42481,"samp. EPP-2-2R","CARBONATE","MAGNESITE","CARBONATITE",0.137793,0.06,0.049,0.01,4.08,0.26,45.73,0.23,0,0.01,0.052,0,0.73,0.04,0,0,0,0.06,0,0.19,0.01,0
"2100",41813,"samp. 8168","CARBONATE","MAGNESITE","TRACHYTE",0.04,0.2786756,0,0.144,17,1.88,37.57,0.172,0.007,0.072,0.065,0,0,0,0.0255,0,0,0.13692,0,0.4,0.01,0
"2101",43877,"samp. 186468","CARBONATE","MAGNESITE","CHROMITITE",0.014,0.052,0.504,0.011,3.399,0.432,37.527,0.15,0.05,0.002,0.45,0,0.06,0.15,0.054,0,0,0.06,0,0.19,0.01,0
"2102",42159,"samp. T25","CARBONATE","MAGNESITE","CARBONATITE, DOLOMITE-BREUNNERITE",6.54,0.4088,0.87,0.011,3.97,31.09,25.17,0.72,0.8622078,0.1334,0,0,0.4,0,0,0,0,0,0,2.36,0.04,0
"2103",43565,"samp. C1C10","CARBONATE","MAGNESITE","CARBONATITE, MAGNESIO",0.2106152,0.03,0.06505347,0.07,2.007638,0.2834332,44.71016,0.6684096,0.05159795,0.03665018,0.05,0,1.83,0,0.07,0,0,0.53,0,0.19,0.01,0
"2104",43875,"samp. 186461","CARBONATE","MAGNESITE","DUNITE",0.017,0.045,0.014,0.073,8.349,0.151,37.226,0.22,0.06,0.003,0.12,0,0.0549,0.04,0.07,0,0,0.13692,0,0.2,0.01,0
"2105",43568,"samp. C1C12B","CARBONATE","MAGNESITE","CARBONATITE, MAGNESIO",0.3340678,1.297832,0.08742204,0.06,0.993498,0.5348596,45.1255,0.760611,0.02782923,0.1117702,0,0,3.98,0.1344,0.07,0,0,0,0,0.19,0.015,0
"2106",42362,"samp. W 105C","CARBONATE","MAGNESITE","ALBITITE",0.09544767,0.1431908,0.06845588,0.07,1.52,4,36.6,0.28,0.04,0.17,0,0,0.17,0,0.045,0,0,0.06,0,0.19,0.18,0
"2107",43880,"samp. 186476","CARBONATE","MAGNESITE","DUNITE",0.032,0.023,0.009,0.008,2.222,0.016,40.581,0.141,0.18,0.006,0.05,0,0.43,0.1498262,0.027,0,0,0.53,0,0.3,0.01,0
"2108",42186,"samp. 1P3","CARBONATE","MAGNESITE","CARBONATITE, SILICO, DOLOMITE",0.3,0.05,0.04,0.011,20.72,0.15,29.68,0.84,0.13,0.01,0.02,0,0.1,0.15,0.07,0,0,0.15,0,0.4,0.01,0
"2109",41644,"samp. 25A","CARBONATE","MAGNESITE","PERIDOTITE, XENOLITH",0.07,0.134169,0.009,0.04,2.53,0.35,46.83,0.01,0.07195916,0,0.06,0,0.2,0,0.054,0,0,0.06,0,0.2,0.01,0
"2110",43524,"samp. C1C3A","CARBONATE","MAGNESITE","CARBONATITE, MAGNESIO",0.1053121,0.02288463,0.1187273,0.07,6.452156,0.2162566,41.62,1.272708,0.05239527,0.53,0.0175,0,4.1,0.14,0.07,0,0,0.53,0,0.19,0.18,0
"2111",41643,"samp. 26A","CARBONATE","MAGNESITE","PERIDOTITE, XENOLITH",0.19,0.08882034,0.06505347,0.01,5.74,0.37,44.02,0.11,0.01215346,0.04,0.038,0,0.37,0.1344,0.054,0,0,0.15,0,0.6,0.01,0
"2112",42656,"samp. 42/85","CARBONATE","MAGNESITE","CARBONATITE",0.18,0.203,0.04194254,0.01,30.64,0.11,20.85,3.83,0.2257999,0.05,0,0,0.16,0.01,0.052,0,0,0.53,0,0.6,0.015,0
"2113",42376,"samp. NEWANIA","CARBONATE","MAGNESITE","CARBONATITE",0,0.1448592,0,0.08,31.79,0.87,22.07,1.79,0.05,0.41,0.02,0,0.23,0,0.2,0,0,0.53,0,0.6,0.18,0
"2114",41082,"samp. DDH94-08:257.75","CARBONATE","MAGNESITE","KIMBERLITE, MONTICELLITE-CARBONATE",0.05,0,8e-04,0.05,0.6,4.72,43.13,0,0.03,0.18,0.02,0,0.16,0,0.052,0,0,0.21,0,0.6,0.04,0
"2115",41081,"samp. DDH94-08:257.75","CARBONATE","MAGNESITE","KIMBERLITE, MONTICELLITE-CARBONATE",0.16,0.06,0.99,0.144,0.65,3.52,45.63,0.07,0.01564042,0,0.32,0,0,0,0.03,0,0,0.15,0,0.19,0.01,0
"2116",42655,"samp. 38/338","CARBONATE","MAGNESITE","CARBONATITE",0.06277484,0.2211246,0.08,0.18,18.37,0.06,31.81,2,0.26,0,0,0,0.96,0.03,0.04,0,0,0.15,0,0.4,0.18,0
