SAMPLE NAME,ROCK NAME,MINERAL,SiO2,TiO2,Al2O3,Cr2O3,FeOT,CaO,MgO,MnO,K2O,Na2O,F,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11
samp. V-III-8,GABBRO,PHLOGOPITE,42.4,1.94,17.32,0.08,8.35,0.03,20.89,0.06,5.06,4.08,0.13,-0.87509145158071,4.648024008238537,2.750754036918744,-2.024045356527822,0.046459721630866466,4.269948481178324,-0.5152666636358495,-4.210179078980533,0.15698142672959303,-0.6448842744332766,-0.5654236459399604
samp. Z-II-3,GABBRO,PHLOGOPITE,42.02,2.35,16.3,0.19,9.02,0,20.56,0.08,7.83,1.94,0.14,-0.13829678924654715,1.4980623539521916,1.346174271198958,-1.0808337133751336,0.1451290989462054,1.9453799076692746,-0.3111289670439612,-2.079290745066495,-0.2524748003167281,-0.22204458337224825,-0.4648253784883164
samp. B-2-4,GABBRO,PHLOGOPITE,37.45,2.19,16.43,0.06,9.9,0.01,19.5,0.07,7.4,2.3,0.17,-0.9267782686526163,2.1891790012668246,1.3819952125518777,-0.6299389255965584,0.20306893186638802,2.2673864221066213,0.15436388111283889,-2.236564023628705,-0.01123041551581222,-1.05838638032847,-0.19209370227179767
samp. B-1-1,GABBRO,PHLOGOPITE,37.11,2.58,16.53,0.01,10.01,0.01,19.46,0.05,7.54,2.22,0.15,-1.0038777686593687,2.1053248111876353,1.215017675607172,-0.527596977560612,0.17737246676840296,2.204184100373599,0.16949513573089908,-2.1264491412530733,-0.17263062467871437,-1.0750056319381434,-0.21043196779155768
samp. K-2-10,GABBRO,PHLOGOPITE,38.58,1.1,16.47,0.4,9.04,0.07,21.2,0.1,5.43,3.11,0.08,-0.9076240240943105,3.6548326272276177,2.4924158301989956,-0.8378631683850747,0.5291389542195245,3.0699438031957524,0.018906356134538393,-3.3251683503188625,0.7323724732566985,-0.684259251697369,-0.29901682773875216
samp. A-6-P,GABBRO,PHLOGOPITE,37.19,4.77,14.18,0.06,12.94,0.03,16.63,0.13,8.64,1.18,0.22,-1.1576939320563606,1.0267512994143329,-0.20648696607369663,-0.17803511747903517,0.08929229745336123,0.7577094999600837,-0.005912037970022016,-1.1958584729557207,-0.6475797923361283,-0.41984156801971384,-0.11188087471457833
samp. E-IV-1P,GABBRO,PHLOGOPITE,37.06,2.63,16.48,0.03,8.37,0.03,20.46,0.08,7.91,2.07,0,-0.7501529660143886,1.8431574201509668,1.1861340528960769,-0.4105087611166938,0.2604433683701488,2.0137218259426115,0.25955237087674854,-2.009814542725489,-0.41412395773392274,-1.123017044196757,-0.17146143714702336
samp. E-I-3P,GABBRO,PHLOGOPITE,36.87,0.73,16.18,0.12,9.23,0.04,21.17,0.09,8.25,1.92,0,-0.4302347041336897,1.2948154293307235,1.5397178122529531,-0.43125872454485575,0.24593803026682842,1.7723900770361753,0.45447812331423676,-1.950672199228584,0.2126744452315114,-1.433705788542465,-0.1396634593226282
samp. A-1-V,GABBRO,PHLOGOPITE,38.8,3.42,13.5,0.05,13.4,0.04,17.8,0.12,8.52,1.25,0.14,-0.7808344076773622,0.8748985804002256,0.22747137366229214,-0.4483238642528317,-0.16556119521453333,0.8092718711195324,0.017628904062644224,-1.474226055652076,-0.23162317675682528,-0.33235260182287696,-0.18851203611437434
samp. W-10-V,GABBRO,PHLOGOPITE,36.45,5.22,13.98,0,10.81,0.15,17.29,0.02,8.31,1.08,0.48,-1.1055083875885734,1.2919696360877713,-0.2215578818217881,0.2458448541781939,0.01362335829417026,0.7878883393359366,0.007604364485733317,-0.9229710730221103,-0.7864235532135204,-0.2841081540947906,0.023133428895329718
samp. W-6-V,GABBRO,PHLOGOPITE,37.1,5.11,13.8,0.06,10.8,0.11,17.9,0.09,8.26,1.21,0.38,-0.9886310025504692,1.4067893890373406,-0.12838982970128004,0.05474692334030959,0.07235026920993921,0.8438278151395953,0.005449101066322917,-1.1575311923531764,-0.7699295904365273,-0.25124320057016297,-0.05499966047040539
samp. V-III-8,GABBRO,PHLOGOPITE,38.62,1.94,17.32,0.08,8.35,0.03,20.89,0.06,5.06,4.08,0.13,-1.2798761774282983,4.842339317445974,2.6168856025920477,-1.4472276865088747,0.2572520780014695,4.1918425845723695,-0.10065284779728931,-4.078328877566879,0.25349898544910654,-1.2371705646216749,-0.3658645109379329
samp. V-III-10,GABBRO,PHLOGOPITE,39.16,2.09,17.73,0.1,8.37,0.08,21.15,0.06,3.45,4.89,0.08,-1.6769422762351014,6.283156313665226,3.247108630328494,-1.6957356979046012,0.2654447239928114,5.095604073533099,-0.2546783786473017,-4.966289758690769,0.4607387339650136,-1.0170797965821614,-0.48172228139860007
samp. V-III-11,GABBRO,PHLOGOPITE,38.7,2.06,17.97,0.11,8.41,0.08,20.92,0.1,4.43,4.32,0.1,-1.4959118978392019,5.329429915620084,2.8907197472348827,-1.4859414949434135,0.3403336424682706,4.4839559364392905,-0.160873906714414,-4.303481508205018,0.3039005610792318,-1.1088202599199601,-0.4521705881866145
samp. V-I-3,GABBRO,PHLOGOPITE,38.8,1.44,17.1,0.03,8.4,0.01,21.1,0.07,7.02,2.56,0.11,-0.6420746652171065,2.414031645990356,1.9322997793195218,-0.8568654427482252,0.13744939774636045,2.702606174732192,0.14680039705600373,-2.5267752183707706,0.07007266076558849,-0.981714341599872,-0.3064159043831296
samp. Z-II-1,GABBRO,PHLOGOPITE,38.18,2.32,16.41,0.21,8.94,0.01,19.93,0.03,7.91,1.96,0.19,-0.5586444540777886,1.6712475292682396,1.1898916684635696,-0.5343012964960787,0.3885493737393365,1.8959759750547838,0.018947305490223373,-1.9305285285588085,-0.1379149577166673,-0.8898889554060475,-0.20068944125970378
samp. ISO-2,NOT GIVEN,BIOTITE,35.78,4.24,15.7,0.1,19.77,0.02,10.57,0.27,9.26,0.36,0.07,-2.1390994777710377,-0.4237030387755165,-0.582571276529092,-0.050689584867943296,0.21618464419243122,-0.12440075772156763,-0.02285593123265181,-0.3174813615518988,-0.09862011873624454,-0.31662762977928394,-0.06608149639126781
samp. ISO-2,NOT GIVEN,BIOTITE,36.22,4.71,14.95,0.01,16.81,0.01,12.65,0.17,9.25,0.43,0.43,-1.679740679726933,-0.09024929124180059,-0.6951217576978356,0.03741425265185803,0.0501780078138154,0.06917312163538324,-0.019235052833130525,-0.2378766734339543,-0.37916157290067737,-0.2729395033240475,-0.028124953395973568
samp. AR83,ANDESITE,BIOTITE,37.62,3.87,13.42,0.01,17.9,0.03,14.16,0.24,9.24,0.66,0.28,-1.3503491325125605,0.02483835334991691,-0.4645022884235672,-0.35582981188383744,-0.21570442114013152,0.04737551710079636,0.027501755555500218,-0.7577026009949729,-0.11030679075236832,-0.32380807068295364,-0.15534337831586353
samp. AR50,ANDESITE,BIOTITE,38.27,5.26,13.2,0,14.53,0.01,15.85,0.09,9.17,0.72,0.69,-0.9749440710351371,0.4910960991651715,-0.7859345132326842,-0.21356555941248423,-0.18973740217817803,0.28257121413919334,-0.18039505365351832,-0.6152262828129491,-0.6480800682705476,-0.09835868308591866,-0.1702055712881517
samp. MAC2A,RHYODACITE,BIOTITE,36.66,4.63,15.18,0.14,15.08,0,13.86,0.09,8.82,0.36,2.06,-1.1635440897119649,0.48033021158705247,-0.7868503495420431,0.10158217025801378,0.11169375221999539,0.32308849956714575,-0.2561548258439619,0.5836336087200031,0.10161181479341039,-0.06204077564172384,-0.10169234036992342
samp. MAC2A,RHYODACITE,BIOTITE,36.4,5.58,14.74,0.02,14.92,0,13.25,0.07,8.39,0.43,1.91,-1.4685758529990245,0.8325381229785745,-0.9389290372821909,0.238787317902462,-0.025050021286931692,0.4314552891949847,-0.2454695797827903,0.4502225181284098,-0.16692647759419996,0.187170647489384,-0.028782952277107345
samp. MAC2A,RHYODACITE,BIOTITE,35.88,3.76,17.14,0.07,15.39,0.04,13.01,0.14,8.63,0.56,1.26,-1.611879780059683,0.3024526693798508,-0.160021415824632,0.0810412159450326,0.24063579464272886,0.621216472728467,-0.08354428543496437,0.19837643501674895,0.10144768451926689,-0.3440328420528225,-0.08591794416847486
samp. MA8915A,RHYODACITE,BIOTITE,36.68,5.51,14.82,0.16,12.81,0,14.99,0.03,8.5,0.34,1.47,-1.1453896745014567,0.626635142488005,-0.7855919538481185,0.44671163702000455,0.22072032496193275,0.3137524508849461,-0.20090146245798934,0.29094717281293025,-0.3704097436723738,0.28064814479990446,-0.03051954817662704
samp. MA8915A,RHYODACITE,BIOTITE,37.24,3.99,15.29,0.06,14.46,0,14.47,0.08,8.69,0.48,1.46,-1.1200537846065717,0.34967826797305207,-0.37909962285841214,0.03349280230962723,-0.001533067242214376,0.47588744557281787,-0.13256061053238574,0.1645061461120438,0.05801024318557997,-0.051029520545017776,-0.0791400965454135
samp. MA8915A,RHYODACITE,BIOTITE,36.48,4.56,16.76,0.06,14.65,0,13.23,0.11,8.62,0.51,1.41,-1.5067496301941279,0.4174090045646971,-0.42298879631811676,0.09220107445961936,0.21186228202820678,0.6131773094263903,-0.1930914968316373,0.2870116106973964,-0.140821116564863,-0.09992324523756624,-0.10343156149987583
samp. MA8915A,RHYODACITE,BIOTITE,38.53,4.75,16.54,0.02,12.74,0.02,14.41,0.12,7.7,0.49,1.64,-1.2464404847322619,0.8121601784582639,-0.12063942963403831,0.10555279978089173,0.022888073753081852,0.8474324284998082,-0.29552320534466353,0.32572806312837477,-0.12847975156735075,0.7077388883621728,-0.16533932263565615
samp. MA8915C,RHYODACITE,BIOTITE,37.86,3.52,16.3,0.12,13.97,0.04,13.62,0.06,7.84,0.5,2.55,-1.0792815251911236,0.850425279958301,-0.09009674341988524,-0.01647602002517279,0.009586625076620156,0.8553766002136516,-0.3682616680756383,0.7034118111109628,0.6258380141920028,0.3032298537365471,-0.078233029844198193
samp. MA8915C,RHYODACITE,BIOTITE,37.01,4.78,15.55,0.12,13.97,0.07,13.22,0.1,8.4,0.49,1.69,-1.3254197293719123,0.6774171619635895,-0.5050336293448279,0.09876375447083743,0.13934564285629872,0.496019002233096,-0.3097523130400742,0.325367307982601,-0.06599165724974607,0.13280000333379494,0.0019842509672407943
samp. MA8915C,RHYODACITE,BIOTITE,36.83,5.08,14.2,0.03,14.62,0.03,13.21,0.12,8.52,0.54,1.69,-1.338763780496488,0.7879224679020463,-0.7654837148698366,0.03703513738347517,-0.0716439819452971,0.40243293370702604,-0.21546439939320425,0.1941983039987432,-0.12319132853939424,0.06453187508974143,0.05751569332277232
samp. MA8915B,RHYODACITE,BIOTITE,39.18,3.89,15.27,0,11.66,0.08,14.68,0,7.96,0.82,0.2,-1.1191492266848437,0.5495767275736796,0.3433241139661002,-0.07396688951167747,-0.08685253552460767,0.8666233377566964,-0.2144700647884124,-0.8322465639655197,-0.35800406555936803,0.40627929014929254,0.08792574896800102
samp. MA8915B,RHYODACITE,BIOTITE,42.35,3.17,15.53,0,12.02,0.12,11.43,0.13,7.81,0.7,0.23,-1.0407175287863173,0.16184889613753933,0.68936732513182,-0.7136108778422626,-0.25718146250170104,0.8294949769512806,-0.5685536167956038,-0.7282699235217804,-0.1305145860597192,1.0192210303282832,0.2377688246061202
samp. MA8915B,RHYODACITE,BIOTITE,39.09,3.68,15.31,0.06,12.86,0.07,14.74,0.02,8.39,0.48,0.21,-1.0449074610619886,-0.006835156794626096,0.17098186902052534,0.04244027267375233,-0.03441587820025746,0.46879834671469234,-0.17838168731446427,-0.5145501662039923,-0.2544212322407132,0.43319045992817173,0.004243434018646054
samp. MAC2,RHYODACITE,BIOTITE,36.06,0.7,18.07,0.03,14.76,0.03,14.8,0.13,8.77,0.51,3.44,-0.7218880219288761,0.3055577364082628,0.36552519314769405,-0.2345874731741209,-0.04615091410407596,1.031964484224107,0.00807652588340979,1.3533260444643247,1.4487560238604698,-0.9233701966129102,-0.1641020355539916
samp. MAC2,RHYODACITE,BIOTITE,38.46,2.44,15.12,0.24,12.59,0.01,15.94,0,8.61,0.46,3.78,-0.08813385227719006,0.8046513256737708,-0.26264518678758086,-0.2741287550629646,-0.06198712171676567,0.7682777719315393,-0.43687323415588036,1.2034520276438307,1.090394283872596,-0.164858287008754,-0.10264465287624562
samp. VCO163,PHONOTEPHRITE,MICA,36.6,4.49,15.8,0,10.8,0,17.8,0.09,9.68,0.24,1.24,-0.5831237688922751,-0.13100478288384826,-0.5832902394085728,0.3445289415051925,0.13690445111790253,0.25739694738622365,0.11824342052971355,0.4681012308110291,-0.6858772323366769,-0.39312371026663673,-0.15561135188592468
samp. VCO89,"PHONOLITE, TEPHRI",MICA,38.5,3.99,13.9,0,11.5,0,17.5,0.16,9.24,0.34,2.06,-0.23638149577505824,0.3083164952815177,-0.5634927869071067,-0.0935608212917799,-0.22903653679992633,0.30030686539611495,-0.04084483070550872,0.5289761691726572,-0.14854450511295852,-0.03837197988309514,-0.11626351074867916
samp. VCO56,PHONOLITE,MICA,36.2,4.34,15.2,0,14.9,0,15,0.38,9.39,0.41,1.95,-1.069319458064681,0.3313436431736995,-0.7496012635068064,-0.13543000525059273,0.021936253800175817,0.20677328752496427,0.09861133726208275,0.620001853839521,-0.11026917189057342,-0.4816760136635439,-0.18334493431984467
samp. VCO23,PHONOLITE,MICA,40.8,2.72,12.4,0,9.37,0.08,20.6,0.26,9.69,0.58,6.25,1.4560463494477691,1.510563171637005,-0.9147236056315334,-1.1066929027598857,-0.7832730368565044,0.7725545757899919,-0.4981130526759562,2.219256294597408,0.9873229003597435,-0.5797603108890946,-0.3483738271304041
samp. VCO38,"LATITE, OLIVINE",MICA,40.5,4.92,11.7,0,9.28,0,18.4,0.19,9.98,0.66,5.74,1.0498232268479564,1.6675403307013323,-1.6414065701258702,-1.1045441489903172,-0.6367308727393182,0.6736959604224382,-0.7268428434194434,1.9057956834394738,0.19383094267457834,-0.4817216809919145,-0.18123153437296882
samp. 7DR-2G,TRACHYBASALT,PHLOGOPITE,38.09,1.7,16.53,0.1,9.07,0.16,18.61,0.06,9.56,0.68,0.17,-0.21234444099248942,-0.4090876712116397,0.7631781514700381,-0.08059829699053868,0.19082806783107453,0.6073663107383174,0.1547221887205471,-0.5247724404749081,-0.2822758490499126,-0.7723387653262808,-0.01570501867352392
samp. 7DR-2G,TRACHYBASALT,PHLOGOPITE,38.22,1.36,16.36,0.18,7.82,0.05,20.82,0.04,9.73,0.54,0.09,0.18613140161649092,-0.6459620903379546,0.7960841756384891,0.09252412120715393,0.3100180849143198,0.516043817943569,0.3248311753314693,-0.4937017768242321,-0.26709202303241547,-0.7343747055122257,-0.09081166297345843
samp. 7DR-2G,TRACHYBASALT,PHLOGOPITE,36.88,2.93,17.02,0,12.26,0.02,16.59,0.12,9.67,0.72,0.14,-0.9068823120528853,-0.32150889596630794,0.203857625272316,-0.12234956068383555,0.216390222726414,0.6244204917131377,0.16832254061375382,-0.487214381328123,-0.4906641730287806,-0.8780441467084088,-0.13857583887268607
samp. 7DR-2G,TRACHYBASALT,PHLOGOPITE,37.25,1.99,17.13,0.07,10.47,0.02,18.56,0.06,9.79,0.65,0.27,-0.40336777525344714,-0.5101502029647962,0.49090956162677757,-0.04042982172796203,0.2652692665584706,0.6479138655559327,0.24387756652412065,-0.39227316659028005,-0.30137075201589936,-0.9572823371507668,-0.15134230367303608
samp. 13DR-5D,TRACHYBASALT,PHLOGOPITE,37.77,2.57,16.7,0.04,10.79,0.01,17.93,0.1,9.6,0.73,0.17,-0.5355806372055907,-0.30751372997601684,0.3830232499206654,-0.15693723505867313,0.19946578472751456,0.6757934190800547,0.16872547998727538,-0.5543093884925234,-0.4522673932851143,-0.750950671108048,-0.14517521979216713
samp. 13DR-5D,TRACHYBASALT,PHLOGOPITE,39.46,1.77,15.87,0.08,10.17,0.01,18.87,0.11,9.61,0.74,0.19,-0.07566525734225613,-0.4238084347833497,0.6257496104095366,-0.4089081699016102,0.05812301053412052,0.6443858427197195,0.12187038491654176,-0.7044456285298477,-0.24243376401113242,-0.5835809958858261,-0.14967014788360206
samp. 13DR-5D,TRACHYBASALT,PHLOGOPITE,38.18,2.67,16.59,0.01,10.44,0.02,18.24,0.09,9.61,0.76,0.2,-0.45072402826349994,-0.261894539221481,0.3799238958943103,-0.21416995505336772,0.13263287019435083,0.7193529528477169,0.13164015046798666,-0.578565637473988,-0.5284719247272239,-0.7116563753191008,-0.16781255944396742
samp. 13DR-5D,TRACHYBASALT,PHLOGOPITE,38.05,2.29,17.25,0.03,10.77,0.06,17.56,0.12,9.2,0.8,0.15,-0.6496577317961212,-0.1708458446362781,0.667878166122526,-0.1873758173040725,0.1875439639411491,0.835251303939047,0.13528449767142697,-0.6028771604032817,-0.3296986278911814,-0.6142459559958848,-0.15001282737225563
samp. MAC151,DACITE,PHLOGOPITE,39.73,1.52,14.49,2.37,3.98,0,23.03,0,10.39,0,1.19,2.0548745491618328,-0.6280346150139854,0.17625091116742206,0.3554538949900411,3.101231800643591,-1.0509806245778148,-0.8636112656409494,-0.19090216185408937,0.7436660365134401,-0.19279229236223844,-0.05364195256627997
samp. MAC151,DACITE,PHLOGOPITE,39.87,1.54,14.52,2.46,3.65,0,23.29,0,10.16,0,1.19,2.088815636730156,-0.5195162731600395,0.24955886657930496,0.4196683399134673,3.2197062733549267,-1.04545385786665,-0.8981625686815501,-0.22877339238685335,0.8068808689164436,-0.04473097417311034,-0.06543159907248623
samp. MAC151,DACITE,BIOTITE,33.87,4.41,16.27,0.07,18.48,0.17,10.26,0.09,8.38,0.31,1.33,-2.2980143770260284,0.32402591360946903,-0.5696912317339687,0.5101726772707039,0.17348423165368498,0.1860021437930331,-0.10586975159849663,0.4487067631502477,0.3130687042071574,-0.2635818840989896,0.08037311051134115
samp. MAC151,DACITE,BIOTITE,32.96,3.4,16.56,0,20.91,0,10.01,0.12,8.98,0.37,0,-2.61775029184595,-0.4574476177402128,-0.3773077394953306,0.43448382956986425,0.2081476143979492,0.07279819248336747,0.288987355350494,-0.24988426529115448,0.2995890933899849,-0.764526185522692,0.05859114553592139
samp. MAC156,RHYOLITE,BIOTITE,33.63,3.49,19.07,0,22.36,0,6.35,0,8.03,0.61,1.35,-3.0866698223430786,0.2506696662695038,-0.24264690618402526,0.10203863398590624,0.24060840896324798,0.8594868928191608,-0.29131726330779234,0.3199360839290945,0.8516696630950649,-0.5095956791907573,0.0028431895395643354
samp. MAC156,RHYOLITE,BIOTITE,33.01,3.53,18.95,0.06,25.11,0,5.1,0,8.14,0.71,1.88,-3.3069479065893774,0.4467371096834012,-0.5164139583216544,-0.07898525888263612,0.25561461852801287,0.8417410763027294,-0.4373949421635007,0.4430226910592488,1.1849068545084478,-0.781854384177723,-0.08540291532564148
samp. MAC157,RHYOLITE,BIOTITE,33.07,3.88,18.84,0.01,23.2,0.08,5.39,0,7.64,0.46,2.28,-3.219539310632179,0.6042043661127745,-0.4862325639609594,0.2629023123076123,0.16172075723625765,0.7898685486303292,-0.41865640927151637,0.9180963841930636,1.1579476539335243,-0.30847558278733794,0.019862138046569555
samp. HUACANCHA,LAMPROITE,PHLOGOPITE,38.45,5.02,16.59,0,9.8,0,16.54,0,9.43,0.47,0.72,-0.6795227738349151,-0.030566033776946985,-0.38955692316295304,0.0475442145906711,0.18567774560308942,0.5994894539515607,-0.23030032899169564,0.005164533007141342,-1.0609766022067308,-0.06989975793130274,-0.13084376809746892
samp. HUACANCHA,LAMPROITE,PHLOGOPITE,39.24,4.16,13.45,0.53,6.86,0,20.86,0,9.79,0.24,1.04,0.5980501141972979,-0.08224433374062745,-0.4522436418098202,0.2522456498341702,0.5796821785115197,-0.09393455056228872,-0.18084888549817682,-0.049623468285673045,-0.6364627681494837,0.021920791028250314,-0.05813345007255068
samp. HUACANCHA,LAMPROITE,PHLOGOPITE,40.12,4.17,12.41,0.2,7.27,0,20.57,0.14,10.4,0.18,1.9,0.8713148001501622,-0.14729361826637744,-0.8090494583350308,-0.21446219844239917,-0.032026534618277154,-0.13773125140756703,-0.128775786649819,0.480646548806076,-0.6880246948108735,-0.1568353811790015,-0.05660044343014077
samp. HUACANCHA,LAMPROITE,PHLOGOPITE,40.46,2.68,11.73,0,7.21,0,21.71,0,10.23,0.26,3.79,1.4585058277209564,0.2869408526629863,-0.7305123495327561,-0.4364188024885552,-0.6341188439775767,0.3032300511853485,-0.156398943084073,1.2506360387285225,0.21514508406098182,-0.44579473681922466,-0.06862250338134405
samp. HUACANCHA,LAMPROITE,PHLOGOPITE,40.37,7.39,7.85,0.08,14.99,0,13.67,0.1,9.34,0.63,3.58,-0.22761829024058777,1.6764995743553501,-2.3879994991857587,-0.8321008031221719,-0.7404701664199004,-0.12369827568553876,-0.8982951849077336,0.44875349194522296,-0.2996281601202193,0.3952067127168852,0.09374613281212048
samp. HUACANCHA,LAMPROITE,PHLOGOPITE,39.99,3.34,11.14,0.11,8.36,0,21.67,0.09,9.5,0.25,2.46,0.915994599280282,0.3539107694052401,-0.5742489310697296,-0.0651804955744717,-0.41964128478701584,0.04662730323789416,0.042261530003763564,0.49695486562835556,-0.0032079403819651464,0.06512989377051483,-0.07952879521889494
samp. HUACANCHA,LAMPROITE,PHLOGOPITE,39.74,8.67,8.02,0,14.14,0,14.26,0,9.01,0.63,2.36,-0.646374902712302,1.6696839172374973,-2.4186653860888936,-0.3520419364693385,-0.6656397288063167,-0.1254418579244327,-0.7730918171862629,-0.11033098388914653,-1.0098768555465611,0.6928319068983251,0.09475217864600802
samp. VS90I,"HARZBURGITE, XENOLITH",MICA,37.9,3.86,15.4,2.09,4.75,0.05,21.2,0.05,9.64,0.2,4.18,1.5883073303729205,1.0800223165215201,-0.7681579185170156,0.31215460260144423,2.7830603153513156,-0.36690437893564165,-1.2067456912141643,1.3548067352855844,0.8669635547494415,-0.24682648329898355,-0.20429798150576867
samp. VS76,NOT GIVEN,MICA,40,3.04,13.5,0.25,4.5,0.04,22.1,0.06,10.5,0.2,1.46,1.1886444809041103,-0.45151489983608745,-0.22777091692197327,-0.053567368141501176,0.14987635085825773,0.02145590723227908,0.005588073135575536,0.3350326942572539,-0.6938510807413283,-0.379046899460271,0.028306609439629024
samp. VS76,NOT GIVEN,MICA,37.1,5.31,14.1,1.42,6.57,0.15,19.1,0.03,10.3,0.27,0.99,0.47286709205542554,0.1608860350383514,-0.889682313674709,0.4752763210010649,2.0488765791431236,-0.7152138363535447,-0.7187321818875775,-0.1243048414571167,-0.6864227925300546,-0.39508555832148856,0.05308925443631767
samp. VS38,NOT GIVEN,MICA,39.4,2.26,13.6,1.25,2.89,0.04,23,0,10.5,0.16,1.03,1.666520516573013,-0.5188407206406039,0.04554477083222506,0.26227736610016894,1.580148528299536,-0.48793447469970846,-0.30110345947716355,-0.10830485830779465,-0.1547816710915154,-0.4171117011675012,0.12798831003479755
samp. VS38,NOT GIVEN,MICA,40.9,2.57,11.7,0.11,4.36,0,24,0.05,10.6,0.12,0.56,1.4423816437318933,-0.8457436438573189,-0.08034373572214192,0.010302085948640086,-0.21385168463520413,-0.21629602420181798,0.310702788682797,-0.21327785914165298,-0.8320617870257379,-0.19753620030800473,0.04400596954524489
samp. VS29,NOT GIVEN,MICA,39,3.39,13.6,1.23,4.2,0.04,21.7,0,10.7,0.13,1.28,1.3914767734110445,-0.40420985403580156,-0.4505991039647611,0.23031923476264882,1.5958734282195517,-0.5810640294053354,-0.4695122730130709,0.0859564442516095,-0.3817277763006914,-0.4340195591769357,0.07817647080757263
samp. VS29,NOT GIVEN,MICA,39.2,3.49,13.5,1.09,4.22,0.05,21.7,0,10.6,0.18,2.58,1.5654658755507886,0.053257422372647245,-0.6687507951311309,0.041255371802612434,1.2936869209021815,-0.323296217424731,-0.5867883646420641,0.7084235572069166,-0.13150636327503995,-0.495137607586146,0.019802712064035548
