"","CITATION","SAMPLE NAME","TECTONIC SETTING","LOCATION","LOCATION COMMENT","LATITUDE (MIN.)","LATITUDE (MAX.)","LONGITUDE (MIN.)","LONGITUDE (MAX.)","LAND/SEA (SAMPLING)","ELEVATION (MIN.)","ELEVATION (MAX.)","ROCK NAME","ROCK TEXTURE","DRILLING DEPTH (MIN.)","DRILLING DEPTH (MAX.)","ALTERATION","MINERAL","SPOT","CRYSTAL","RIM/CORE (MINERAL GRAINS)","GRAIN SIZE","PRIMARY/SECONDARY","SIO2","TIO2","AL2O3","CR2O3","FEOT","CAO","MGO","MNO","K2O","NA2O","P2O5","H20","F","CL","NIO","CUO","COO","ZNO","AS_ppm","PBO","S","ZRO2","GROUP"
"1024","[17536] DOROSHKEVICH A. G. (2010)","samp. NEWANIA","INTRAPLATE VOLCANICS","ARAVALLI CRATON_PROTEROZOIC / ARAVALLI FOLD BELT / RAJASTHAN / NEWANIA CARBONATITE COMPLEX",NA,24.63,24.63,74.05,74.05,"subaerial",NA,NA,"CARBONATITE, DOLOMITE",NA,NA,NA,NA,"MAGNESITE",NA,NA,NA,NA,"primary",0.2,0.05,0.02921692,0.07,31.22,1.04,21.35,1.34,0.32,0.036,0.01,0,0.43,0,0.085,0,0,0.53,0,0,2.36,0.015,"CARBONATE"
"1025","[17536] DOROSHKEVICH A. G. (2010)","samp. NEWANIA","INTRAPLATE VOLCANICS","ARAVALLI CRATON_PROTEROZOIC / ARAVALLI FOLD BELT / RAJASTHAN / NEWANIA CARBONATITE COMPLEX",NA,24.63,24.63,74.05,74.05,"subaerial",NA,NA,"CARBONATITE, DOLOMITE",NA,NA,NA,NA,"MAGNESITE",NA,NA,NA,NA,"primary",0.2281583,0.1114407,0,0.15,32.57,1.16,23.65,1.42,0.4084168,0,0.13,0,2.66,0.2072,0.045,0,0,0.13692,0,0,0.01,0.015,"CARBONATE"
"1026","[17536] DOROSHKEVICH A. G. (2010)","samp. NEWANIA","INTRAPLATE VOLCANICS","ARAVALLI CRATON_PROTEROZOIC / ARAVALLI FOLD BELT / RAJASTHAN / NEWANIA CARBONATITE COMPLEX",NA,24.63,24.63,74.05,74.05,"subaerial",NA,NA,"CARBONATITE, DOLOMITE",NA,NA,NA,NA,"MAGNESITE",NA,NA,NA,NA,"primary",0.1757872,0.3403719,0.0446088,0,26.77,0.35,25.33,1.04,0,0.58,0.1104,0,3.2,0.1344,0.07,0,0,0.53,0,0,0.19,0.015,"CARBONATE"
"1027","[17599] WOOLLEY A. R. (1995)","samp. 87","RIFT VOLCANICS","EAST AFRICAN RIFT / WESTERN EAST AFRICAN RIFT (TANGANYIKA RIFT) / ANOROGENIC ALKALINE COMPLEXES / BINGO CARBONATITE",NA,0.53,0.53,29.3169,29.3169,"subaerial",NA,NA,"CARBONATITE",NA,NA,NA,NA,"CALCITE",NA,NA,NA,NA,"primary",0.51,0.03,0.03,0.08,0.05,50.4,0.43,2.62,0.06916573,0.19,0.164,0,0.24,0.04,0.03,0,0,0.13692,0,0,0.01,0.18,"CARBONATE"
"1028","[17599] WOOLLEY A. R. (1995)","samp. 90","RIFT VOLCANICS","EAST AFRICAN RIFT / WESTERN EAST AFRICAN RIFT (TANGANYIKA RIFT) / ANOROGENIC ALKALINE COMPLEXES / BINGO CARBONATITE",NA,0.53,0.53,29.3169,29.3169,"subaerial",NA,NA,"CARBONATITE",NA,NA,NA,NA,"CALCITE",NA,NA,NA,NA,"primary",0.06,0,0.02,0.08,0.06,55.62,0.65,0.24,0.062,0.0822,0.06,0,0.09,0.04,0.048,0,0,0.01,0,0,0.14,0.015,"CARBONATE"
"1029","[17599] WOOLLEY A. R. (1995)","samp. 92","RIFT VOLCANICS","EAST AFRICAN RIFT / WESTERN EAST AFRICAN RIFT (TANGANYIKA RIFT) / ANOROGENIC ALKALINE COMPLEXES / BINGO CARBONATITE",NA,0.53,0.53,29.3169,29.3169,"subaerial",NA,NA,"CARBONATITE",NA,NA,NA,NA,"CALCITE",NA,NA,NA,NA,"primary",0.008,0,0,0.02,0,56.59,0.17,0.2,0,0.0839,0.02,0,0,0,0.01,0,0,0.03,0,0,0,0.01,"CARBONATE"
"1030","[17599] WOOLLEY A. R. (1995)","samp. 74","RIFT VOLCANICS","EAST AFRICAN RIFT / WESTERN EAST AFRICAN RIFT (TANGANYIKA RIFT) / ANOROGENIC ALKALINE COMPLEXES / BINGO CARBONATITE",NA,0.53,0.53,29.3169,29.3169,"subaerial",NA,NA,"IJOLITE",NA,NA,NA,NA,"CALCITE",NA,NA,NA,NA,"primary",0.2,0.009,0.013,0,0.12,58.8,0,0.1,0.109,0.28,0.04,0,0,0,0.069,0,0,0,0,0,0.01,0.01,"CARBONATE"
"1031","[17599] WOOLLEY A. R. (1995)","samp. 26","RIFT VOLCANICS","EAST AFRICAN RIFT / WESTERN EAST AFRICAN RIFT (TANGANYIKA RIFT) / ANOROGENIC ALKALINE COMPLEXES / BINGO CARBONATITE",NA,0.53,0.53,29.3169,29.3169,"subaerial",NA,NA,"SYENITE, NEPHELINE",NA,NA,NA,NA,"CALCITE",NA,NA,NA,NA,"primary",0.06,0,0.02,0,0.29,54.22,0,0.42,0.01,0.11,0.22,0,0.17,0,0,0,0,0,0,0,0.14,0.015,"CARBONATE"
"1032","[17612] CHEN WEI (2013)","samp. OKA50","INTRAPLATE VOLCANICS","GREAT METEOR (NEW ENGLAND) HOTSPOT TRACK (CONT.) / QUEBEC / MONTEREGIAN HILLS / OKA CARBONATITE COMPLEX","STOP 1.4",45.5,45.5,-74.03,-74.03,"subaerial",NA,NA,"CARBONATITE, CALCIO",NA,NA,NA,NA,"CALCITE",NA,NA,NA,NA,"primary",0.21,0,0.1152565,0.12,0.07,53.25,0.31,0.28,0.09195458,0.0064,0.05,0,0,0.0011,0.054,0,0,0.01,0,0,0.01,0.01,"CARBONATE"
"1033","[17612] CHEN WEI (2013)","samp. OKA51","INTRAPLATE VOLCANICS","GREAT METEOR (NEW ENGLAND) HOTSPOT TRACK (CONT.) / QUEBEC / MONTEREGIAN HILLS / OKA CARBONATITE COMPLEX","STOP 1.4",45.5,45.5,-74.03,-74.03,"subaerial",NA,NA,"CARBONATITE, CALCIO",NA,NA,NA,NA,"CALCITE",NA,NA,NA,NA,"primary",0.95,0.1305553,0.05,0.07,0,54.78,0.06,0.09,0.2184,0.29,0.79,0,0.16,0.23,0.0270666666666667,0,0,0.01,0,0,0.19,0.015,"CARBONATE"
"1034","[17612] CHEN WEI (2013)","samp. OKA53","INTRAPLATE VOLCANICS","GREAT METEOR (NEW ENGLAND) HOTSPOT TRACK (CONT.) / QUEBEC / MONTEREGIAN HILLS / OKA CARBONATITE COMPLEX","STOP 1.4",45.5,45.5,-74.03,-74.03,"subaerial",NA,NA,"CARBONATITE, CALCIO",NA,NA,NA,NA,"CALCITE",NA,NA,NA,NA,"primary",0.34,0.03479175,0.23,0,0.09,51.87,0.84,0.87,0,0.02,0.01,0,0,0,0.085,0,0,0.3871,0,0,0,0.18,"CARBONATE"
"1035","[17612] CHEN WEI (2013)","samp. OKA92","INTRAPLATE VOLCANICS","GREAT METEOR (NEW ENGLAND) HOTSPOT TRACK (CONT.) / QUEBEC / MONTEREGIAN HILLS / OKA CARBONATITE COMPLEX","STOP 1.4",45.5,45.5,-74.03,-74.03,"subaerial",NA,NA,"CARBONATITE, CALCIO",NA,NA,NA,NA,"CALCITE",NA,NA,NA,NA,"primary",0.07,0.08882034,0.06,0.14,0.05,53.71,0.15,0.17,0.37,11.491,0.312,0,0.18,0,0,0,0,0.07,0,0,2.36,0.015,"CARBONATE"
"1036","[17612] CHEN WEI (2013)","samp. OKA100B","INTRAPLATE VOLCANICS","GREAT METEOR (NEW ENGLAND) HOTSPOT TRACK (CONT.) / QUEBEC / MONTEREGIAN HILLS / OKA CARBONATITE COMPLEX","STOP 1.4",45.5,45.5,-74.03,-74.03,"subaerial",NA,NA,"CARBONATITE, CALCIO",NA,NA,NA,NA,"CALCITE",NA,NA,NA,NA,"primary",0,0,0,0,0.07,53.57,0.52,0.32,0.008,0.039,0.02,0,0,0,0,0,0,0,0,0,0,0.01,"CARBONATE"
"1037","[17612] CHEN WEI (2013)","samp. OKA109","INTRAPLATE VOLCANICS","GREAT METEOR (NEW ENGLAND) HOTSPOT TRACK (CONT.) / QUEBEC / MONTEREGIAN HILLS / OKA CARBONATITE COMPLEX","STOP 1.4",45.5,45.5,-74.03,-74.03,"subaerial",NA,NA,"CARBONATITE, CALCIO",NA,NA,NA,NA,"CALCITE",NA,NA,NA,NA,"primary",0,0,0,0.09,0.25,52.62,0.33,0.7,0,0.02,0.015,0,0,0,0,0,0,0,0,0,0,0.04,"CARBONATE"
"1038","[17612] CHEN WEI (2013)","samp. OKA119","INTRAPLATE VOLCANICS","GREAT METEOR (NEW ENGLAND) HOTSPOT TRACK (CONT.) / QUEBEC / MONTEREGIAN HILLS / OKA CARBONATITE COMPLEX","STOP 1.4",45.5,45.5,-74.03,-74.03,"subaerial",NA,NA,"CARBONATITE, CALCIO",NA,NA,NA,NA,"CALCITE",NA,NA,NA,NA,"primary",0.09,0.008,0.02,0,0.02,54.18,0.24,0.21,0.01,0.0588,0.22,0,0.17,0.04,0.0105,0,0,0,0,0,0.14,0.015,"CARBONATE"
"1039","[17612] CHEN WEI (2013)","samp. OKA137","INTRAPLATE VOLCANICS","GREAT METEOR (NEW ENGLAND) HOTSPOT TRACK (CONT.) / QUEBEC / MONTEREGIAN HILLS / OKA CARBONATITE COMPLEX","STOP 2.3",45.5264,45.5264,-74.0583,-74.0583,"subaerial",NA,NA,"OKAITE",NA,NA,NA,NA,"CALCITE",NA,NA,NA,NA,"primary",0.18,0.002,0,0,0,53.81,0.02,0.05,0,0.021,0.032,0,0,0,0,0,0,0,0,0,0.01,0.18,"CARBONATE"
"1040","[17612] CHEN WEI (2013)","samp. OKA138","INTRAPLATE VOLCANICS","GREAT METEOR (NEW ENGLAND) HOTSPOT TRACK (CONT.) / QUEBEC / MONTEREGIAN HILLS / OKA CARBONATITE COMPLEX","STOP 2.3",45.5264,45.5264,-74.0583,-74.0583,"subaerial",NA,NA,"OKAITE",NA,NA,NA,NA,"CALCITE",NA,NA,NA,NA,"primary",0.025,0,0.01,0.09,0.04,53.49,0.06,0.08,0.04,0,0.25,0,0.2111,0,0,0,0,0,0,0,0.01,0.18,"CARBONATE"
"1041","[17612] CHEN WEI (2013)","samp. OKA229","INTRAPLATE VOLCANICS","GREAT METEOR (NEW ENGLAND) HOTSPOT TRACK (CONT.) / QUEBEC / MONTEREGIAN HILLS / OKA CARBONATITE COMPLEX","STOP 2.3",45.5264,45.5264,-74.0583,-74.0583,"subaerial",NA,NA,"OKAITE",NA,NA,NA,NA,"CALCITE",NA,NA,NA,NA,"primary",0.0228,0,0.01,0,0.01,53.09,0.03,0.11,0,0.07,0,0,0,0,0.03,0,0,0,0,0,0.01,0.01,"CARBONATE"
"1042","[17612] CHEN WEI (2013)","samp. OKA200A","INTRAPLATE VOLCANICS","GREAT METEOR (NEW ENGLAND) HOTSPOT TRACK (CONT.) / QUEBEC / MONTEREGIAN HILLS / OKA CARBONATITE COMPLEX","STOP 2.3",45.5264,45.5264,-74.0583,-74.0583,"subaerial",NA,NA,"CARBONATITE, CALCIO",NA,NA,NA,NA,"CALCITE",NA,NA,NA,NA,"primary",0.37,0.03479175,0.1092382,0.09,0.06,52.54,0.54,0.5,0.11,0.06,0,0,0,0,0.015,0,0,0,0,0,0.01,0.18,"CARBONATE"
"1043","[17612] CHEN WEI (2013)","samp. OKA200B","INTRAPLATE VOLCANICS","GREAT METEOR (NEW ENGLAND) HOTSPOT TRACK (CONT.) / QUEBEC / MONTEREGIAN HILLS / OKA CARBONATITE COMPLEX","STOP 2.3",45.5264,45.5264,-74.0583,-74.0583,"subaerial",NA,NA,"CARBONATITE, CALCIO",NA,NA,NA,NA,"CALCITE",NA,NA,NA,NA,"primary",0.06,0,0.01,0,0.05,53.81,0.1,0.24,0.029,0,0.01,0,0,0,0,0,0,0,0,0,0.14,0.015,"CARBONATE"
"1044","[17612] CHEN WEI (2013)","samp. OKA200C","INTRAPLATE VOLCANICS","GREAT METEOR (NEW ENGLAND) HOTSPOT TRACK (CONT.) / QUEBEC / MONTEREGIAN HILLS / OKA CARBONATITE COMPLEX","STOP 2.3",45.5264,45.5264,-74.0583,-74.0583,"subaerial",NA,NA,"CARBONATITE, CALCIO",NA,NA,NA,NA,"CALCITE",NA,NA,NA,NA,"primary",0.1,0.025,0.02,0.011,0.07,53.12,0.49,0.46,0.01,0,0.01,0,0,0,0.03,0,0,0.01,0,0,0.01,0.18,"CARBONATE"
"1045","[17612] CHEN WEI (2013)","samp. OKA21","INTRAPLATE VOLCANICS","GREAT METEOR (NEW ENGLAND) HOTSPOT TRACK (CONT.) / QUEBEC / MONTEREGIAN HILLS / OKA CARBONATITE COMPLEX","STOP 2.2",45.4944,45.4944,-74.0139,-74.0139,"subaerial",NA,NA,"IJOLITE, MELANITE",NA,NA,NA,NA,"CALCITE",NA,NA,NA,NA,"primary",0,0,0,0,0.05,53.86,0.06,0.18,0,0.014,0.01,0,0,0,0,0,0,0.05,0,0,0,0.01,"CARBONATE"
"1046","[17612] CHEN WEI (2013)","samp. OKA31","INTRAPLATE VOLCANICS","GREAT METEOR (NEW ENGLAND) HOTSPOT TRACK (CONT.) / QUEBEC / MONTEREGIAN HILLS / OKA CARBONATITE COMPLEX","STOP 2.2",45.4944,45.4944,-74.0139,-74.0139,"subaerial",NA,NA,"IJOLITE, MELANITE",NA,NA,NA,NA,"CALCITE",NA,NA,NA,NA,"primary",0,0,0.01,0,0.02,54.83,0.02,0.12,0.011,0,0,0,0,0,0,0,0,0.01,0,0,0.14,0.18,"CARBONATE"
"1047","[17612] CHEN WEI (2013)","samp. OKA89","INTRAPLATE VOLCANICS","GREAT METEOR (NEW ENGLAND) HOTSPOT TRACK (CONT.) / QUEBEC / MONTEREGIAN HILLS / OKA CARBONATITE COMPLEX","STOP 2.2",45.4944,45.4944,-74.0139,-74.0139,"subaerial",NA,NA,"IJOLITE, MELANITE",NA,NA,NA,NA,"CALCITE",NA,NA,NA,NA,"primary",0.015,0,0,0.0048,0.03,54.53,0.03,0.1,0,0,0.043,0,0,0,0,0,0,0,0,0,0.01,0.015,"CARBONATE"
"1048","[17612] CHEN WEI (2013)","samp. OKA4A","INTRAPLATE VOLCANICS","GREAT METEOR (NEW ENGLAND) HOTSPOT TRACK (CONT.) / QUEBEC / MONTEREGIAN HILLS / OKA CARBONATITE COMPLEX","STOP 2.4",45.5022,45.5022,-74.05,-74.05,"subaerial",NA,NA,"CARBONATITE, CALCIO",NA,NA,NA,NA,"CALCITE",NA,NA,NA,NA,"primary",0.1,0,0.01,0.1,0.01,53.38,0.04,0.09,0.007,0.3,0.32,0,0.3872,0,0.011,0,0,0,0,0,0.01,0.015,"CARBONATE"
"1049","[17612] CHEN WEI (2013)","samp. OKA4B","INTRAPLATE VOLCANICS","GREAT METEOR (NEW ENGLAND) HOTSPOT TRACK (CONT.) / QUEBEC / MONTEREGIAN HILLS / OKA CARBONATITE COMPLEX","STOP 2.4",45.5022,45.5022,-74.05,-74.05,"subaerial",NA,NA,"CARBONATITE, CALCIO",NA,NA,NA,NA,"CALCITE",NA,NA,NA,NA,"primary",0.018,0.01,0.009,0,0,53.65,0.03,0.09,0,0,0.01,0,0,0.0029,0,0,0,0,0,0,0.01,0.015,"CARBONATE"
"1050","[17612] CHEN WEI (2013)","samp. OKA7","INTRAPLATE VOLCANICS","GREAT METEOR (NEW ENGLAND) HOTSPOT TRACK (CONT.) / QUEBEC / MONTEREGIAN HILLS / OKA CARBONATITE COMPLEX","STOP 2.4",45.5022,45.5022,-74.05,-74.05,"subaerial",NA,NA,"CARBONATITE, CALCIO",NA,NA,NA,NA,"CALCITE",NA,NA,NA,NA,"primary",0.04,0,0.02,0,0.01,54.02,0.02,0.09,0,0,0.03,0,0,0,0,0,0,0,0,0,0.01,0.18,"CARBONATE"
"1051","[17612] CHEN WEI (2013)","samp. OKA72","INTRAPLATE VOLCANICS","GREAT METEOR (NEW ENGLAND) HOTSPOT TRACK (CONT.) / QUEBEC / MONTEREGIAN HILLS / OKA CARBONATITE COMPLEX","STOP 2.4",45.5022,45.5022,-74.05,-74.05,"subaerial",NA,NA,"CARBONATITE, CALCIO",NA,NA,NA,NA,"CALCITE",NA,NA,NA,NA,"primary",0.05,0,0,0.01,0,53.97,0.03,0.06,0,0.031,0.264,0,0.3912,0,0.05,0,0,0,0,0,0.01,0.18,"CARBONATE"
"1052","[17612] CHEN WEI (2013)","samp. OKA144","INTRAPLATE VOLCANICS","GREAT METEOR (NEW ENGLAND) HOTSPOT TRACK (CONT.) / QUEBEC / MONTEREGIAN HILLS / OKA CARBONATITE COMPLEX","STOP 2.4",45.5022,45.5022,-74.05,-74.05,"subaerial",NA,NA,"CARBONATITE, CALCIO",NA,NA,NA,NA,"CALCITE",NA,NA,NA,NA,"primary",1.495,0.12,0.17,0,0,53.36,0.04,0.09,0.02,19.98,0.74,0,0.14,0.15,0.054,0,0,0.03,0,0,0.4,0.18,"CARBONATE"
"1053","[17612] CHEN WEI (2013)","samp. OKA147","INTRAPLATE VOLCANICS","GREAT METEOR (NEW ENGLAND) HOTSPOT TRACK (CONT.) / QUEBEC / MONTEREGIAN HILLS / OKA CARBONATITE COMPLEX","STOP 2.4",45.5022,45.5022,-74.05,-74.05,"subaerial",NA,NA,"CARBONATITE, CALCIO",NA,NA,NA,NA,"CALCITE",NA,NA,NA,NA,"primary",1.1,0.0385818,0.12,0.144,0.01,54.28,0.07,0.1,0.1112365,0.1,0.36,0,0,0.04,0.02,0,0,0.04,0,0,0.6,0.01,"CARBONATE"
"1054","[17612] CHEN WEI (2013)","samp. OKA153","INTRAPLATE VOLCANICS","GREAT METEOR (NEW ENGLAND) HOTSPOT TRACK (CONT.) / QUEBEC / MONTEREGIAN HILLS / OKA CARBONATITE COMPLEX","STOP 2.4",45.5022,45.5022,-74.05,-74.05,"subaerial",NA,NA,"CARBONATITE, CALCIO",NA,NA,NA,NA,"CALCITE",NA,NA,NA,NA,"primary",0.01,0,0.02,0.07,0.01,53.97,0.03,0.1,0.0092,0.0357,0,0,0,0.0025,0,0,0,0.03,0,0,0.14,0.18,"CARBONATE"
"1055","[17612] CHEN WEI (2013)","samp. OKA206","INTRAPLATE VOLCANICS","GREAT METEOR (NEW ENGLAND) HOTSPOT TRACK (CONT.) / QUEBEC / MONTEREGIAN HILLS / OKA CARBONATITE COMPLEX","STOP 2.4",45.5022,45.5022,-74.05,-74.05,"subaerial",NA,NA,"CARBONATITE, CALCIO",NA,NA,NA,NA,"CALCITE",NA,NA,NA,NA,"primary",0.13,0,0.006131657,0.025,0.01,54.01,0.03,0.08,0.05139233,11.90284,0,0,0.4369,0.07,0,0,0,0.01,0,0,0.6,0.01,"CARBONATE"
"1056","[17612] CHEN WEI (2013)","samp. OKA227","INTRAPLATE VOLCANICS","GREAT METEOR (NEW ENGLAND) HOTSPOT TRACK (CONT.) / QUEBEC / MONTEREGIAN HILLS / OKA CARBONATITE COMPLEX","STOP 2.4",45.5022,45.5022,-74.05,-74.05,"subaerial",NA,NA,"CARBONATITE, CALCIO",NA,NA,NA,NA,"CALCITE",NA,NA,NA,NA,"primary",0.035,0,0,0,0.05,53.56,0.1,0.2,0.01,0.58,0,0,0.17,0.04,0,0,0,0.02,0,0,0,0.01,"CARBONATE"
"1057","[17615] KAMENETSKY V. S. (2013)","samp. KOALA","INTRAPLATE VOLCANICS","CANADIAN SHIELD_MESOZOIC / SLAVE PROVINCE_MESOZOIC / LAC DE GRAS KIMBERLITE FIELD / KOALA KIMBERLITE","EKATI DIAMOND MINE",64.7136,64.7136,-110.6194,-110.6194,"subaerial",NA,NA,"KIMBERLITE","MASSIVE",NA,NA,"fresh","CARBONATE",NA,"groundmass",NA,NA,"primary",1.08,0.12,0.25,0.26,0.08,52.93,0.05,0.01,0.13,0.55,0.31,0,0.37,0.04,0,0,0,0,0,0,0.6,0.01,"CARBONATE"
"1058","[17615] KAMENETSKY V. S. (2013)","samp. KOALA","INTRAPLATE VOLCANICS","CANADIAN SHIELD_MESOZOIC / SLAVE PROVINCE_MESOZOIC / LAC DE GRAS KIMBERLITE FIELD / KOALA KIMBERLITE","EKATI DIAMOND MINE",64.7136,64.7136,-110.6194,-110.6194,"subaerial",NA,NA,"KIMBERLITE","MASSIVE",NA,NA,"fresh","CARBONATE",NA,"groundmass",NA,NA,"primary",0.01,0,0,0.02,0.09,56.11,0.01,0.03,0.02,0.25,0,0,0.01,0.0011,0,0,0,0,0,0,0.01,0.01,"CARBONATE"
"1059","[17615] KAMENETSKY V. S. (2013)","samp. KOALA","INTRAPLATE VOLCANICS","CANADIAN SHIELD_MESOZOIC / SLAVE PROVINCE_MESOZOIC / LAC DE GRAS KIMBERLITE FIELD / KOALA KIMBERLITE","EKATI DIAMOND MINE",64.7136,64.7136,-110.6194,-110.6194,"subaerial",NA,NA,"KIMBERLITE","MASSIVE",NA,NA,"fresh","CARBONATE",NA,"groundmass",NA,NA,"primary",34.86,1.297832,0.31,0.74,0.77,50.27,4.62,0.19,0.04,0.19,0.458273446353512,0,28.4,0.21,0.054,0,0,0,0,0,2.36,0.18,"CARBONATE"
"1060","[17615] KAMENETSKY V. S. (2013)","samp. KOALA","INTRAPLATE VOLCANICS","CANADIAN SHIELD_MESOZOIC / SLAVE PROVINCE_MESOZOIC / LAC DE GRAS KIMBERLITE FIELD / KOALA KIMBERLITE","EKATI DIAMOND MINE",64.7136,64.7136,-110.6194,-110.6194,"subaerial",NA,NA,"KIMBERLITE","MASSIVE",NA,NA,"fresh","CARBONATE",NA,"groundmass",NA,NA,"primary",0.06,0.04,0.01,0.02,0.15,54.49,0.46,0.02,0.1,0.46,0.031,0,0.11,0,0.048,0,0,0.04,0,0,0.01,0.015,"CARBONATE"
"1061","[17615] KAMENETSKY V. S. (2013)","samp. KOALA","INTRAPLATE VOLCANICS","CANADIAN SHIELD_MESOZOIC / SLAVE PROVINCE_MESOZOIC / LAC DE GRAS KIMBERLITE FIELD / KOALA KIMBERLITE","EKATI DIAMOND MINE",64.7136,64.7136,-110.6194,-110.6194,"subaerial",NA,NA,"KIMBERLITE","MASSIVE",NA,NA,"fresh","CARBONATE",NA,"groundmass",NA,NA,"primary",0,0.03107444,0.09081954,0.07,0.06,52.52,0.05,0.01,0.12,0.58,0.32,0,0.3411,0,0.03,0,0,0,0,0,0.01,0.015,"CARBONATE"
"1062","[17615] KAMENETSKY V. S. (2013)","samp. KOALA","INTRAPLATE VOLCANICS","CANADIAN SHIELD_MESOZOIC / SLAVE PROVINCE_MESOZOIC / LAC DE GRAS KIMBERLITE FIELD / KOALA KIMBERLITE","EKATI DIAMOND MINE",64.7136,64.7136,-110.6194,-110.6194,"subaerial",NA,NA,"KIMBERLITE","MASSIVE",NA,NA,"fresh","CARBONATE",NA,"groundmass",NA,NA,"primary",0.11,0.02,0.18,0.02,0.04,52.01,0.11,0.01,0.15,0.65,0.22,0,0.71,0.04,0,0,0,0,0,0,0.01,0.18,"CARBONATE"
"1063","[17615] KAMENETSKY V. S. (2013)","samp. KOALA","INTRAPLATE VOLCANICS","CANADIAN SHIELD_MESOZOIC / SLAVE PROVINCE_MESOZOIC / LAC DE GRAS KIMBERLITE FIELD / KOALA KIMBERLITE","EKATI DIAMOND MINE",64.7136,64.7136,-110.6194,-110.6194,"subaerial",NA,NA,"KIMBERLITE","MASSIVE",NA,NA,"fresh","CARBONATE",NA,"groundmass",NA,NA,"primary",0.36,0.031,0,0.01,0.05,52.6,0.13,0,0.18,0.49,0.0078,0,0,0,0,0,0,0.02,0,0,0.6,0.01,"CARBONATE"
"1064","[17615] KAMENETSKY V. S. (2013)","samp. KOALA","INTRAPLATE VOLCANICS","CANADIAN SHIELD_MESOZOIC / SLAVE PROVINCE_MESOZOIC / LAC DE GRAS KIMBERLITE FIELD / KOALA KIMBERLITE","EKATI DIAMOND MINE",64.7136,64.7136,-110.6194,-110.6194,"subaerial",NA,NA,"KIMBERLITE","MASSIVE",NA,NA,"fresh","CARBONATE",NA,"groundmass",NA,NA,"primary",0,0.008,0.11,0,0.02,52.6,0.04,0.04,0.18,0.63,0,0,0.0549,0.02,0.05,0,0,0,0,0,0,0.01,"CARBONATE"
"1065","[17615] KAMENETSKY V. S. (2013)","samp. KOALA","INTRAPLATE VOLCANICS","CANADIAN SHIELD_MESOZOIC / SLAVE PROVINCE_MESOZOIC / LAC DE GRAS KIMBERLITE FIELD / KOALA KIMBERLITE","EKATI DIAMOND MINE",64.7136,64.7136,-110.6194,-110.6194,"subaerial",NA,NA,"KIMBERLITE","MASSIVE",NA,NA,"fresh","CARBONATE",NA,"groundmass",NA,NA,"primary",0.06,0.02,0,0,0.04,55.07,0.05,0,0.04,0.32,0.07,0,0.3328,0.04,0.01,0,0,0,0,0,0.01,0.18,"CARBONATE"
"1066","[17615] KAMENETSKY V. S. (2013)","samp. KOALA","INTRAPLATE VOLCANICS","CANADIAN SHIELD_MESOZOIC / SLAVE PROVINCE_MESOZOIC / LAC DE GRAS KIMBERLITE FIELD / KOALA KIMBERLITE","EKATI DIAMOND MINE",64.7136,64.7136,-110.6194,-110.6194,"subaerial",NA,NA,"KIMBERLITE","MASSIVE",NA,NA,"fresh","CARBONATE",NA,"groundmass",NA,NA,"primary",1.9,0.05,0.015,0.02,0.07,55.01,0.61,0.06,0.13,0.49,0.17,0,0,0,0,0,0,0.03,0,0,0.6,0.01,"CARBONATE"
"1067","[17615] KAMENETSKY V. S. (2013)","samp. KOALA","INTRAPLATE VOLCANICS","CANADIAN SHIELD_MESOZOIC / SLAVE PROVINCE_MESOZOIC / LAC DE GRAS KIMBERLITE FIELD / KOALA KIMBERLITE","EKATI DIAMOND MINE",64.7136,64.7136,-110.6194,-110.6194,"subaerial",NA,NA,"KIMBERLITE","MASSIVE",NA,NA,"fresh","CARBONATE",NA,"groundmass",NA,NA,"primary",0.034,0,0,0.008,0.09,54.75,1.72,0.02,0.01,0.03,0.264,0,0.16,0.0039,0.085,0,0,0,0,0,0,0.18,"CARBONATE"
"1068","[17615] KAMENETSKY V. S. (2013)","samp. KOALA","INTRAPLATE VOLCANICS","CANADIAN SHIELD_MESOZOIC / SLAVE PROVINCE_MESOZOIC / LAC DE GRAS KIMBERLITE FIELD / KOALA KIMBERLITE","EKATI DIAMOND MINE",64.7136,64.7136,-110.6194,-110.6194,"subaerial",NA,NA,"KIMBERLITE","MASSIVE",NA,NA,"fresh","CARBONATE",NA,"groundmass",NA,NA,"primary",0.054,0,0.01,0.012,0.1,56.26,0.13,0.07,0.12,0.53,0.06,0,0.18,0,0.03,0,0,0.03,0,0,0.01,0.01,"CARBONATE"
"1069","[17615] KAMENETSKY V. S. (2013)","samp. KOALA","INTRAPLATE VOLCANICS","CANADIAN SHIELD_MESOZOIC / SLAVE PROVINCE_MESOZOIC / LAC DE GRAS KIMBERLITE FIELD / KOALA KIMBERLITE","EKATI DIAMOND MINE",64.7136,64.7136,-110.6194,-110.6194,"subaerial",NA,NA,"KIMBERLITE","MASSIVE",NA,NA,"fresh","CARBONATE",NA,"groundmass",NA,NA,"primary",0.32,0.03,0.013,0.0371,0.07,56.04,0.09,0.06,0.03,0.41,0.0539,0,0.02,0,0.05,0,0,0.07,0,0,0.14,0.015,"CARBONATE"
