"","CITATION","SAMPLE NAME","TECTONIC SETTING","LOCATION","LOCATION COMMENT","LATITUDE (MIN.)","LATITUDE (MAX.)","LONGITUDE (MIN.)","LONGITUDE (MAX.)","LAND/SEA (SAMPLING)","ELEVATION (MIN.)","ELEVATION (MAX.)","ROCK NAME","ROCK TEXTURE","DRILLING DEPTH (MIN.)","DRILLING DEPTH (MAX.)","ALTERATION","MINERAL","SPOT","CRYSTAL","RIM/CORE (MINERAL GRAINS)","GRAIN SIZE","PRIMARY/SECONDARY","SIO2","TIO2","AL2O3","CR2O3","FEOT","CAO","MGO","MNO","K2O","NA2O","P2O5","H20","F","CL","FE","NI","CU","CO","ZN","AS","PB","S","GROUP"
"462","[13949] H<d6>FER H. E. (2009)","samp. KIMBERLEY","INTRAPLATE VOLCANICS","KAAPVAAL CRATON_MESOZOIC / SOUTH AFRICA / KIMBERLEY KIMBERLITE PROVINCE / BULTFONTEIN KIMBERLITE","BOSHOFF ROAD DUMP",-28.741,-28.741,24.764,24.764,"subaerial",NA,NA,"PERIDOTITE, XENOLITH",NA,NA,NA,NA,"ILLITE",NA,NA,NA,NA,"primary",0.04,54.89,0.27,1.6,29.03,0.02,14.1,0.29,0.56,0.05,0.18,18.6,0.06,0.07,NA,NA,NA,NA,NA,NA,NA,0,"CLAY"
"463","[13965] VICCARO M. (2009)","samp. FBV","COMPLEX VOLCANIC SETTINGS","HYBLEAN (IBLEAN) PLATEAU / VALLE GUFFARI TUFF BRECCIA",NA,37.17,37.17,14.92,14.92,"subaerial",NA,NA,"GABBRO",NA,NA,NA,NA,"CLAY MINERAL",NA,NA,NA,NA,"primary",35.77,0.08,11.5,0.06,23.11,0.74,17.6,0.26,0.21,0.15,0.11,17.54,0.06,0.07,NA,NA,NA,NA,NA,NA,NA,0,"CLAY"
"464","[13965] VICCARO M. (2009)","samp. FBV","COMPLEX VOLCANIC SETTINGS","HYBLEAN (IBLEAN) PLATEAU / VALLE GUFFARI TUFF BRECCIA",NA,37.17,37.17,14.92,14.92,"subaerial",NA,NA,"GABBRO",NA,NA,NA,NA,"CLAY MINERAL",NA,NA,NA,NA,"primary",43.5,0.76,9.9,0.01,23.6,0.9,7.15,0,3.35,0.41,0.17,21.4,0.06,0.2,NA,NA,NA,NA,NA,NA,NA,0,"CLAY"
"465","[13965] VICCARO M. (2009)","samp. FBV","COMPLEX VOLCANIC SETTINGS","HYBLEAN (IBLEAN) PLATEAU / VALLE GUFFARI TUFF BRECCIA",NA,37.17,37.17,14.92,14.92,"subaerial",NA,NA,"GABBRO",NA,NA,NA,NA,"CLAY MINERAL",NA,NA,NA,NA,"primary",44.35,0.91,9.8,0.06,23.1,1.3,6.6,0.05,3.3,0.05,0.06,18,0.06,0.2,NA,NA,NA,NA,NA,NA,NA,0,"CLAY"
"466","[13965] VICCARO M. (2009)","samp. FBV","COMPLEX VOLCANIC SETTINGS","HYBLEAN (IBLEAN) PLATEAU / VALLE GUFFARI TUFF BRECCIA",NA,37.17,37.17,14.92,14.92,"subaerial",NA,NA,"GABBRO",NA,NA,NA,NA,"CLAY MINERAL",NA,NA,NA,NA,"primary",44.5,0.98,9.8,0,22.9,1.15,6.55,0.12,3.3,0,0.08,21.4,0.06,0.07,NA,NA,NA,NA,NA,NA,NA,0,"CLAY"
"467","[13965] VICCARO M. (2009)","samp. FBV","COMPLEX VOLCANIC SETTINGS","HYBLEAN (IBLEAN) PLATEAU / VALLE GUFFARI TUFF BRECCIA",NA,37.17,37.17,14.92,14.92,"subaerial",NA,NA,"GABBRO",NA,NA,NA,NA,"CLAY MINERAL",NA,NA,NA,NA,"primary",44.1,1.48,10.05,0.01,23.2,0.9,6.15,0,3.35,0.38,0.48,21.4,0.06,0.08,NA,NA,NA,NA,NA,NA,NA,0,"CLAY"
"468","[13965] VICCARO M. (2009)","samp. FBV","COMPLEX VOLCANIC SETTINGS","HYBLEAN (IBLEAN) PLATEAU / VALLE GUFFARI TUFF BRECCIA",NA,37.17,37.17,14.92,14.92,"subaerial",NA,NA,"GABBRO",NA,NA,NA,NA,"CLAY MINERAL",NA,NA,NA,NA,"primary",47.9,0,18.18,0,3.19,5.3,1.13,0,4.81,0.25,0.23,21.4,0.06,0.08,NA,NA,NA,NA,NA,NA,NA,0,"CLAY"
"469","[13965] VICCARO M. (2009)","samp. FBV","COMPLEX VOLCANIC SETTINGS","HYBLEAN (IBLEAN) PLATEAU / VALLE GUFFARI TUFF BRECCIA",NA,37.17,37.17,14.92,14.92,"subaerial",NA,NA,"GABBRO",NA,NA,NA,NA,"CLAY MINERAL",NA,NA,NA,NA,"primary",46.55,0,18.85,0,0.43,6.34,0,0,4.69,0.36,0.48,11.31,0.06,0.08,NA,NA,NA,NA,NA,NA,NA,0,"CLAY"
"470","[14030] SCRIBANO V. (2006)","samp. FBZ","COMPLEX VOLCANIC SETTINGS","HYBLEAN (IBLEAN) PLATEAU / VALLE GUFFARI TUFF BRECCIA",NA,37.17,37.17,14.92,14.92,"subaerial",NA,NA,"PERIDOTITE, XENOLITH",NA,NA,NA,NA,"CLAY MINERAL",NA,NA,NA,NA,"secondary",36.8,0.94,10.58,0.03,23.61,0.92,15.2,0.14,0.73,0.11,0,28.05,0.06,0.2,NA,NA,NA,NA,NA,NA,NA,0,"CLAY"
"471","[14030] SCRIBANO V. (2006)","samp. FBZ","COMPLEX VOLCANIC SETTINGS","HYBLEAN (IBLEAN) PLATEAU / VALLE GUFFARI TUFF BRECCIA",NA,37.17,37.17,14.92,14.92,"subaerial",NA,NA,"PERIDOTITE, XENOLITH",NA,NA,NA,NA,"CLAY MINERAL",NA,NA,NA,NA,"secondary",35.21,0.08,10.95,0,21.72,0.67,18.96,0.19,0.22,0.04,0.02,18,0.06,0.08,NA,NA,NA,NA,NA,NA,NA,0,"CLAY"
"472","[14030] SCRIBANO V. (2006)","samp. FBZ","COMPLEX VOLCANIC SETTINGS","HYBLEAN (IBLEAN) PLATEAU / VALLE GUFFARI TUFF BRECCIA",NA,37.17,37.17,14.92,14.92,"subaerial",NA,NA,"PERIDOTITE, XENOLITH",NA,NA,NA,NA,"CLAY MINERAL",NA,NA,NA,NA,"secondary",36.78,0.68,12.58,0.06,18,0.7,17.86,0,0.65,0,0.23,18.6,0.06,0.08,NA,NA,NA,NA,NA,NA,NA,0,"CLAY"
"473","[14030] SCRIBANO V. (2006)","samp. FBZ","COMPLEX VOLCANIC SETTINGS","HYBLEAN (IBLEAN) PLATEAU / VALLE GUFFARI TUFF BRECCIA",NA,37.17,37.17,14.92,14.92,"subaerial",NA,NA,"PERIDOTITE, XENOLITH",NA,NA,NA,NA,"CLAY MINERAL",NA,NA,NA,NA,"secondary",35.51,0.08,11.47,0,22.97,0.64,17.59,0.24,0.22,0.14,0.06,18.6,0.06,0.2,NA,NA,NA,NA,NA,NA,NA,0,"CLAY"
"474","[14030] SCRIBANO V. (2006)","samp. FBZ","COMPLEX VOLCANIC SETTINGS","HYBLEAN (IBLEAN) PLATEAU / VALLE GUFFARI TUFF BRECCIA",NA,37.17,37.17,14.92,14.92,"subaerial",NA,NA,"PERIDOTITE, XENOLITH",NA,NA,NA,NA,"CLAY MINERAL",NA,NA,NA,NA,"secondary",35.38,0.49,12.08,0.11,21.64,1.27,15.39,0,0.48,0,0.23,17.54,0.06,0.2,NA,NA,NA,NA,NA,NA,NA,0,"CLAY"
"475","[14030] SCRIBANO V. (2006)","samp. FBZ","COMPLEX VOLCANIC SETTINGS","HYBLEAN (IBLEAN) PLATEAU / VALLE GUFFARI TUFF BRECCIA",NA,37.17,37.17,14.92,14.92,"subaerial",NA,NA,"PERIDOTITE, XENOLITH",NA,NA,NA,NA,"CLAY MINERAL",NA,NA,NA,NA,"secondary",34.95,0.487,11.14,0.05,23.01,1.1,16.4,0.22,0.53,0.12,0.15,17.54,0.06,0.2,NA,NA,NA,NA,NA,NA,NA,0,"CLAY"
"476","[14030] SCRIBANO V. (2006)","samp. FBZ","COMPLEX VOLCANIC SETTINGS","HYBLEAN (IBLEAN) PLATEAU / VALLE GUFFARI TUFF BRECCIA",NA,37.17,37.17,14.92,14.92,"subaerial",NA,NA,"PERIDOTITE, XENOLITH",NA,NA,NA,NA,"CLAY MINERAL",NA,NA,NA,NA,"secondary",36.6,1.19,11.07,0,20.72,0.19,17.41,0,0.06,0.07,0,18.6,0.06,0.2,NA,NA,NA,NA,NA,NA,NA,0,"CLAY"
"477","[14030] SCRIBANO V. (2006)","samp. FBZ","COMPLEX VOLCANIC SETTINGS","HYBLEAN (IBLEAN) PLATEAU / VALLE GUFFARI TUFF BRECCIA",NA,37.17,37.17,14.92,14.92,"subaerial",NA,NA,"PERIDOTITE, XENOLITH",NA,NA,NA,NA,"CLAY MINERAL",NA,NA,NA,NA,"secondary",36.19,0.75,12.63,0,17.86,0.75,17.73,0,0.66,0.13,0.06,18,0.06,0.2,NA,NA,NA,NA,NA,NA,NA,0,"CLAY"
"478","[14030] SCRIBANO V. (2006)","samp. FBZ","COMPLEX VOLCANIC SETTINGS","HYBLEAN (IBLEAN) PLATEAU / VALLE GUFFARI TUFF BRECCIA",NA,37.17,37.17,14.92,14.92,"subaerial",NA,NA,"PERIDOTITE, XENOLITH",NA,NA,NA,NA,"CLAY MINERAL",NA,NA,NA,NA,"secondary",35.3,0.4,11.92,0,21.21,1.26,14.87,0,0.64,0,0.48,21.4,0.06,0.2,NA,NA,NA,NA,NA,NA,NA,0,"CLAY"
"479","[14030] SCRIBANO V. (2006)","samp. FBZ","COMPLEX VOLCANIC SETTINGS","HYBLEAN (IBLEAN) PLATEAU / VALLE GUFFARI TUFF BRECCIA",NA,37.17,37.17,14.92,14.92,"subaerial",NA,NA,"PERIDOTITE, XENOLITH",NA,NA,NA,NA,"CLAY MINERAL",NA,NA,NA,NA,"secondary",46.64,0,10.67,0.06,0.43,6.34,0,0,4.69,0.36,0.44,12.67,0.06,0.07,NA,NA,NA,NA,NA,NA,NA,0,"CLAY"
"480","[14030] SCRIBANO V. (2006)","samp. FBZ","COMPLEX VOLCANIC SETTINGS","HYBLEAN (IBLEAN) PLATEAU / VALLE GUFFARI TUFF BRECCIA",NA,37.17,37.17,14.92,14.92,"subaerial",NA,NA,"PERIDOTITE, XENOLITH",NA,NA,NA,NA,"CLAY MINERAL",NA,NA,NA,NA,"secondary",41.95,0,18.18,0.11,3.19,5.3,1.13,0,4.81,0.25,0.18,18,0.06,0.08,NA,NA,NA,NA,NA,NA,NA,0,"CLAY"
"481","[14030] SCRIBANO V. (2006)","samp. FBZ","COMPLEX VOLCANIC SETTINGS","HYBLEAN (IBLEAN) PLATEAU / VALLE GUFFARI TUFF BRECCIA",NA,37.17,37.17,14.92,14.92,"subaerial",NA,NA,"PERIDOTITE, XENOLITH",NA,NA,NA,NA,"CLAY MINERAL",NA,NA,NA,NA,"secondary",47.64,0,20.08,0,0.4,5.46,0.21,0,5.04,0.33,0.26,21.4,0.06,0.07,NA,NA,NA,NA,NA,NA,NA,0,"CLAY"
"482","[14030] SCRIBANO V. (2006)","samp. FBZ","COMPLEX VOLCANIC SETTINGS","HYBLEAN (IBLEAN) PLATEAU / VALLE GUFFARI TUFF BRECCIA",NA,37.17,37.17,14.92,14.92,"subaerial",NA,NA,"PERIDOTITE, XENOLITH",NA,NA,NA,NA,"CLAY MINERAL",NA,NA,NA,NA,"secondary",43.78,0,20.48,0,0.46,6.22,0.42,0,4.75,0.16,0.18,17.54,0.06,0.2,NA,NA,NA,NA,NA,NA,NA,0,"CLAY"
"483","[14030] SCRIBANO V. (2006)","samp. FBZ","COMPLEX VOLCANIC SETTINGS","HYBLEAN (IBLEAN) PLATEAU / VALLE GUFFARI TUFF BRECCIA",NA,37.17,37.17,14.92,14.92,"subaerial",NA,NA,"PERIDOTITE, XENOLITH",NA,NA,NA,NA,"CLAY MINERAL",NA,NA,NA,NA,"secondary",49.54,0,17.14,0.01,0.75,4.64,0.17,0.01,3.87,0.61,0.05,11.31,0.06,0.07,NA,NA,NA,NA,NA,NA,NA,0,"CLAY"
"484","[14030] SCRIBANO V. (2006)","samp. FBZ","COMPLEX VOLCANIC SETTINGS","HYBLEAN (IBLEAN) PLATEAU / VALLE GUFFARI TUFF BRECCIA",NA,37.17,37.17,14.92,14.92,"subaerial",NA,NA,"PERIDOTITE, XENOLITH",NA,NA,NA,NA,"CLAY MINERAL",NA,NA,NA,NA,"secondary",46.42,0.04,8.83,0,10.62,1.22,18.09,0.02,2.52,0,0.08,20.9,0.06,0.08,NA,NA,NA,NA,NA,NA,NA,0,"CLAY"
"485","[14030] SCRIBANO V. (2006)","samp. FBZ","COMPLEX VOLCANIC SETTINGS","HYBLEAN (IBLEAN) PLATEAU / VALLE GUFFARI TUFF BRECCIA",NA,37.17,37.17,14.92,14.92,"subaerial",NA,NA,"PERIDOTITE, XENOLITH",NA,NA,NA,NA,"CLAY MINERAL",NA,NA,NA,NA,"secondary",46.38,0.07,8.97,0.11,9.67,1.45,18.05,0.12,2.11,0.07,0.04,28.05,0.06,0.2,NA,NA,NA,NA,NA,NA,NA,0,"CLAY"
"486","[14030] SCRIBANO V. (2006)","samp. FBZ","COMPLEX VOLCANIC SETTINGS","HYBLEAN (IBLEAN) PLATEAU / VALLE GUFFARI TUFF BRECCIA",NA,37.17,37.17,14.92,14.92,"subaerial",NA,NA,"PERIDOTITE, XENOLITH",NA,NA,NA,NA,"CLAY MINERAL",NA,NA,NA,NA,"secondary",43.59,1.43,10.03,0.06,20.52,1.06,6.45,0,3.95,0.42,0.06,21.4,0.06,0.07,NA,NA,NA,NA,NA,NA,NA,0,"CLAY"
"487","[14030] SCRIBANO V. (2006)","samp. FBZ","COMPLEX VOLCANIC SETTINGS","HYBLEAN (IBLEAN) PLATEAU / VALLE GUFFARI TUFF BRECCIA",NA,37.17,37.17,14.92,14.92,"subaerial",NA,NA,"PERIDOTITE, XENOLITH",NA,NA,NA,NA,"CLAY MINERAL",NA,NA,NA,NA,"secondary",42.37,0.87,9.61,0,23.52,0.92,6.88,0,3.29,0.38,0,28.05,0.06,0.07,NA,NA,NA,NA,NA,NA,NA,0,"CLAY"
"488","[14069] MAHOTKIN I. L. (2000)","samp. 1490/1017","INTRAPLATE VOLCANICS","BALTIC SHIELD - PALEOZOIC / ARKHANGELSK PROVINCE / ZOLOTITSA (ZIMNIY BEREG) IGNEOUS FIELD / PIONERSKAYA KIMBERLITE PIPE",NA,65.69,65.69,40.18,40.18,"subaerial",NA,NA,"KIMBERLITE",NA,NA,NA,NA,"SAPONITE",NA,"groundmass",NA,NA,"primary",32.81,0,7.52,0,3.77,0.14,37.56,0,0.21,0.33,0.08,17.54,0.06,0.55,NA,NA,NA,NA,NA,NA,NA,0,"CLAY"
"489","[14069] MAHOTKIN I. L. (2000)","samp. 1490/1017","INTRAPLATE VOLCANICS","BALTIC SHIELD - PALEOZOIC / ARKHANGELSK PROVINCE / ZOLOTITSA (ZIMNIY BEREG) IGNEOUS FIELD / PIONERSKAYA KIMBERLITE PIPE",NA,65.69,65.69,40.18,40.18,"subaerial",NA,NA,"KIMBERLITE",NA,NA,NA,NA,"SAPONITE",NA,"groundmass",NA,NA,"primary",41.79,0,1.27,0,6.57,0.15,35.18,0.17,0.95,0,0.08,18,0.06,0.07,NA,NA,NA,NA,NA,NA,NA,0,"CLAY"
"490","[15812] SKOLOTNEV S. G. (2012)","samp. S2303/1","SEAMOUNT","BATHYMETRISTS (GRIMALDI) SEAMOUNT CHAIN / CARTER / SITE 2303",NA,9.1283,9.1283,-21.2617,-21.2617,"subaquatic",-2300,-2400,"MELILITITE, OLIVINE","PORPHYRITIC",NA,NA,NA,"CLAY MINERAL",NA,NA,NA,NA,"secondary",44.56,0.62,16.28,0,1.81,4.88,4.74,0.18,1.46,0.24,0.13,18,0.06,0.07,NA,NA,NA,NA,NA,NA,NA,0,"CLAY"
"491","[15812] SKOLOTNEV S. G. (2012)","samp. S2303/1","SEAMOUNT","BATHYMETRISTS (GRIMALDI) SEAMOUNT CHAIN / CARTER / SITE 2303",NA,9.1283,9.1283,-21.2617,-21.2617,"subaquatic",-2300,-2400,"MELILITITE, OLIVINE","PORPHYRITIC",NA,NA,NA,"CLAY MINERAL",NA,NA,NA,NA,"secondary",48.2,0.17,19.89,0,2.55,1.04,3.75,0.04,1.83,0.15,0.27,18,0.06,0.07,NA,NA,NA,NA,NA,NA,NA,0,"CLAY"
"492","[15812] SKOLOTNEV S. G. (2012)","samp. S2303/1","SEAMOUNT","BATHYMETRISTS (GRIMALDI) SEAMOUNT CHAIN / CARTER / SITE 2303",NA,9.1283,9.1283,-21.2617,-21.2617,"subaquatic",-2300,-2400,"MELILITITE, OLIVINE","PORPHYRITIC",NA,NA,NA,"CLAY MINERAL",NA,"groundmass",NA,NA,"secondary",43.92,0.12,5.88,0.01,3.29,0.8,16.65,0.13,0.93,0.24,0.08,18,0.06,0.08,NA,NA,NA,NA,NA,NA,NA,0,"CLAY"
"493","[15812] SKOLOTNEV S. G. (2012)","samp. S2303/1","SEAMOUNT","BATHYMETRISTS (GRIMALDI) SEAMOUNT CHAIN / CARTER / SITE 2303",NA,9.1283,9.1283,-21.2617,-21.2617,"subaquatic",-2300,-2400,"MELILITITE, OLIVINE","PORPHYRITIC",NA,NA,NA,"CLAY MINERAL",NA,"groundmass",NA,NA,"secondary",48.84,0.15,14.09,0,7.72,1.43,6.86,0.07,2.02,0.11,0.29,20.9,0.06,0.07,NA,NA,NA,NA,NA,NA,NA,0,"CLAY"
"494","[15812] SKOLOTNEV S. G. (2012)","samp. S2303/1","SEAMOUNT","BATHYMETRISTS (GRIMALDI) SEAMOUNT CHAIN / CARTER / SITE 2303",NA,9.1283,9.1283,-21.2617,-21.2617,"subaquatic",-2300,-2400,"MELILITITE, OLIVINE","PORPHYRITIC",NA,NA,NA,"CLAY MINERAL",NA,NA,NA,NA,"secondary",49.01,0.12,8.16,0.06,2.64,1.09,17.66,0.05,1.57,0.32,0,16.99,0.06,0.07,NA,NA,NA,NA,NA,NA,NA,0,"CLAY"
"495","[15812] SKOLOTNEV S. G. (2012)","samp. S2303/1","SEAMOUNT","BATHYMETRISTS (GRIMALDI) SEAMOUNT CHAIN / CARTER / SITE 2303",NA,9.1283,9.1283,-21.2617,-21.2617,"subaquatic",-2300,-2400,"MELILITITE, OLIVINE","PORPHYRITIC",NA,NA,NA,"CLAY MINERAL",NA,NA,NA,NA,"secondary",44.07,1.15,12.02,0,12.11,2.04,3.42,0,0.8,0.26,0.05,28.05,0.06,0.2,NA,NA,NA,NA,NA,NA,NA,0,"CLAY"
"496","[15812] SKOLOTNEV S. G. (2012)","samp. S2303/1","SEAMOUNT","BATHYMETRISTS (GRIMALDI) SEAMOUNT CHAIN / CARTER / SITE 2303",NA,9.1283,9.1283,-21.2617,-21.2617,"subaquatic",-2300,-2400,"MELILITITE, OLIVINE","PORPHYRITIC",NA,NA,NA,"CLAY MINERAL",NA,NA,NA,NA,"secondary",25.26,0.85,6.52,0,41.32,0.52,2.95,0.2,0.67,0.39,0.18,18.6,0.06,0.08,NA,NA,NA,NA,NA,NA,NA,0,"CLAY"
"497","[15812] SKOLOTNEV S. G. (2012)","samp. S2303/1","SEAMOUNT","BATHYMETRISTS (GRIMALDI) SEAMOUNT CHAIN / CARTER / SITE 2303",NA,9.1283,9.1283,-21.2617,-21.2617,"subaquatic",-2300,-2400,"MELILITITE, OLIVINE","PORPHYRITIC",NA,NA,NA,"CLAY MINERAL",NA,NA,NA,NA,"secondary",49.01,0.12,9.07,0,2.64,1.09,17.66,0.03,0.78,0.32,0.38,12.67,0.06,0.08,NA,NA,NA,NA,NA,NA,NA,0,"CLAY"
"498","[15812] SKOLOTNEV S. G. (2012)","samp. S2303/1","SEAMOUNT","BATHYMETRISTS (GRIMALDI) SEAMOUNT CHAIN / CARTER / SITE 2303",NA,9.1283,9.1283,-21.2617,-21.2617,"subaquatic",-2300,-2400,"MELILITITE, OLIVINE","PORPHYRITIC",NA,NA,NA,"CLAY MINERAL",NA,NA,NA,NA,"secondary",52.99,0.15,8.78,0,16.85,1.25,5.31,0.03,2.69,0.23,0,7.75,0.06,0.08,NA,NA,NA,NA,NA,NA,NA,0,"CLAY"
"499","[15812] SKOLOTNEV S. G. (2012)","samp. S2304/1","SEAMOUNT","BATHYMETRISTS (GRIMALDI) SEAMOUNT CHAIN / CARTER / SITE 2304",NA,9.2151,9.2151,-21.28,-21.28,"subaquatic",-1700,-2100,"ANKARAMITE","PORPHYRITIC",NA,NA,NA,"CLAY MINERAL",NA,"groundmass",NA,NA,"secondary",52.84,0.7,24.9,0,6.47,1.33,3,0.11,2.51,0.13,0,12.67,0.06,0.08,NA,NA,NA,NA,NA,NA,NA,0,"CLAY"
"500","[15812] SKOLOTNEV S. G. (2012)","samp. S2304/1","SEAMOUNT","BATHYMETRISTS (GRIMALDI) SEAMOUNT CHAIN / CARTER / SITE 2304",NA,9.2151,9.2151,-21.28,-21.28,"subaquatic",-1700,-2100,"ANKARAMITE","PORPHYRITIC",NA,NA,NA,"CLAY MINERAL",NA,"groundmass",NA,NA,"secondary",44.41,0.75,17.95,0,9.1,0.91,2.62,0.02,2.42,0.26,0.29,18.6,0.06,0.07,NA,NA,NA,NA,NA,NA,NA,0,"CLAY"
"501","[15812] SKOLOTNEV S. G. (2012)","samp. S2304/2","SEAMOUNT","BATHYMETRISTS (GRIMALDI) SEAMOUNT CHAIN / CARTER / SITE 2304",NA,9.2151,9.2151,-21.28,-21.28,"subaquatic",-1700,-2100,"TEPHRITE, NEPHELINE","PORPHYRITIC",NA,NA,NA,"CLAY MINERAL",NA,"groundmass",NA,NA,"secondary",39.51,0.25,21.08,0,3.56,1.11,1.67,0,1.99,2.7,0.18,17.54,0.06,0.2,NA,NA,NA,NA,NA,NA,NA,0,"CLAY"
"502","[15812] SKOLOTNEV S. G. (2012)","samp. S2304/2","SEAMOUNT","BATHYMETRISTS (GRIMALDI) SEAMOUNT CHAIN / CARTER / SITE 2304",NA,9.2151,9.2151,-21.28,-21.28,"subaquatic",-1700,-2100,"TEPHRITE, NEPHELINE","PORPHYRITIC",NA,NA,NA,"CLAY MINERAL",NA,"groundmass",NA,NA,"secondary",45.76,0.27,30.53,0.01,3.89,1.32,2.4,0.16,1.07,0.73,0.03,28.05,0.06,0.07,NA,NA,NA,NA,NA,NA,NA,0,"CLAY"
"503","[15812] SKOLOTNEV S. G. (2012)","samp. S2304/2","SEAMOUNT","BATHYMETRISTS (GRIMALDI) SEAMOUNT CHAIN / CARTER / SITE 2304",NA,9.2151,9.2151,-21.28,-21.28,"subaquatic",-1700,-2100,"TEPHRITE, NEPHELINE","PORPHYRITIC",NA,NA,NA,"CLAY MINERAL",NA,"groundmass",NA,NA,"secondary",38.89,0.28,26.24,0.06,3.78,0.95,1.71,0.18,1.13,0.54,0.06,20.83,0.06,0.2,NA,NA,NA,NA,NA,NA,NA,0,"CLAY"
"504","[15944] WHITE J. L. (2012)","samp. W7","INTRAPLATE VOLCANICS","KAAPVAAL CRATON_MESOZOIC / SOUTH AFRICA / KIMBERLEY KIMBERLITE PROVINCE / WESSELTON KIMBERLITE","WESSELTON PIPE",-28.766,-28.766,24.83,24.83,"subaerial",NA,NA,"KIMBERLITE","MACROCRYSTIC",NA,NA,NA,"SAPONITE",NA,NA,NA,NA,"secondary",27.83,1.02,21.34,0.03,4.9,0.66,21.14,0.17,2.13,1.71,0.18,18.6,0.06,0.2,NA,NA,NA,NA,NA,NA,NA,0,"CLAY"
"505","[15944] WHITE J. L. (2012)","samp. W7","INTRAPLATE VOLCANICS","KAAPVAAL CRATON_MESOZOIC / SOUTH AFRICA / KIMBERLEY KIMBERLITE PROVINCE / WESSELTON KIMBERLITE","WESSELTON PIPE",-28.766,-28.766,24.83,24.83,"subaerial",NA,NA,"KIMBERLITE","MACROCRYSTIC",NA,NA,NA,"SAPONITE",NA,NA,NA,NA,"secondary",27.68,1.39,19.94,0,5.74,2.27,24.8,0.12,0.84,2.59,0.13,20.83,0.06,0.08,NA,NA,NA,NA,NA,NA,NA,0,"CLAY"
"506","[15944] WHITE J. L. (2012)","samp. W7","INTRAPLATE VOLCANICS","KAAPVAAL CRATON_MESOZOIC / SOUTH AFRICA / KIMBERLEY KIMBERLITE PROVINCE / WESSELTON KIMBERLITE","WESSELTON PIPE",-28.766,-28.766,24.83,24.83,"subaerial",NA,NA,"KIMBERLITE","MACROCRYSTIC",NA,NA,NA,"SAPONITE",NA,NA,NA,NA,"secondary",29.49,1.59,20.95,0.02,3.8,2.86,22.68,0.1,0.36,1.13,0.13,20.83,0.06,0.07,NA,NA,NA,NA,NA,NA,NA,0,"CLAY"
"507","[15944] WHITE J. L. (2012)","samp. W7","INTRAPLATE VOLCANICS","KAAPVAAL CRATON_MESOZOIC / SOUTH AFRICA / KIMBERLEY KIMBERLITE PROVINCE / WESSELTON KIMBERLITE","WESSELTON PIPE",-28.766,-28.766,24.83,24.83,"subaerial",NA,NA,"KIMBERLITE","MACROCRYSTIC",NA,NA,NA,"SAPONITE",NA,NA,NA,NA,"secondary",30.9,1.94,17.02,0.03,7.75,1.57,24.84,0.15,0.94,1.61,0.06,17.54,0.06,0.08,NA,NA,NA,NA,NA,NA,NA,0,"CLAY"
"508","[15944] WHITE J. L. (2012)","samp. W7","INTRAPLATE VOLCANICS","KAAPVAAL CRATON_MESOZOIC / SOUTH AFRICA / KIMBERLEY KIMBERLITE PROVINCE / WESSELTON KIMBERLITE","WESSELTON PIPE",-28.766,-28.766,24.83,24.83,"subaerial",NA,NA,"KIMBERLITE","MACROCRYSTIC",NA,NA,NA,"SAPONITE",NA,NA,NA,NA,"secondary",32.19,1.67,22.96,0,4.51,2.28,24.53,0.08,0.27,1.45,0.17,18.6,0.06,0.07,NA,NA,NA,NA,NA,NA,NA,0,"CLAY"
"509","[15944] WHITE J. L. (2012)","samp. W7","INTRAPLATE VOLCANICS","KAAPVAAL CRATON_MESOZOIC / SOUTH AFRICA / KIMBERLEY KIMBERLITE PROVINCE / WESSELTON KIMBERLITE","WESSELTON PIPE",-28.766,-28.766,24.83,24.83,"subaerial",NA,NA,"KIMBERLITE","MACROCRYSTIC",NA,NA,NA,"SAPONITE",NA,NA,NA,NA,"secondary",26.82,1.57,19.45,0.01,6.89,0.95,24.44,0.3,2.23,3.26,0.18,18.6,0.06,0.08,NA,NA,NA,NA,NA,NA,NA,0,"CLAY"
"510","[15980] BOODEN M. A. (2012)","samp. R17831","CONVERGENT MARGIN","NEW ZEALAND / COROMANDEL-TAUPO / COROMANDEL VOLCANIC ZONE / WAIWAWA SUBGROUP","KAPUKAPU",-36.5,-37.5,175.5,176,"subaerial",NA,NA,"ANDESITE, PYROXENE",NA,NA,NA,"fresh","CLAY MINERAL",NA,NA,NA,NA,"primary",46.16,0.14,37.1,0.04,1.19,0.21,0.08,0.09,0.28,0.02,0.06,18.6,0.06,0.08,NA,NA,NA,NA,NA,NA,NA,0,"CLAY"
"511","[15980] BOODEN M. A. (2012)","samp. R17831","CONVERGENT MARGIN","NEW ZEALAND / COROMANDEL-TAUPO / COROMANDEL VOLCANIC ZONE / WAIWAWA SUBGROUP","KAPUKAPU",-36.5,-37.5,175.5,176,"subaerial",NA,NA,"ANDESITE, PYROXENE",NA,NA,NA,"fresh","CLAY MINERAL",NA,NA,NA,NA,"primary",43.31,0.01,37.39,0.02,0.89,0.15,0.03,0.01,0.39,0.11,0.03,20.83,0.06,0.2,NA,NA,NA,NA,NA,NA,NA,0,"CLAY"
