"","CITATION","SAMPLE NAME","TECTONIC SETTING","LOCATION","LOCATION COMMENT","LATITUDE (MIN.)","LATITUDE (MAX.)","LONGITUDE (MIN.)","LONGITUDE (MAX.)","LAND/SEA (SAMPLING)","ELEVATION (MIN.)","ELEVATION (MAX.)","ROCK NAME","ROCK TEXTURE","DRILLING DEPTH (MIN.)","DRILLING DEPTH (MAX.)","ALTERATION","MINERAL","SPOT","CRYSTAL","RIM/CORE (MINERAL GRAINS)","GRAIN SIZE","PRIMARY/SECONDARY","SIO2","TIO2","AL2O3","CR2O3","FEOT","CAO","MGO","MNO","K2O","NA2O","P2O5","H20","F","CL","FE","NI","CU","CO","ZN","AS","PB","S","GROUP"
"3295","[22761] AULBACH S. (2019)","samp. 476407I","INTRAPLATE VOLCANICS","NORTH ATLANTIC CRATON_MESOZOIC / SOUTH GREENLAND / PYRAMIDEFJELD AND MIDTERNAES KIMBERLITE FIELDS",NA,62,62,-48,-48,"subaerial",NA,NA,"WEHRLITE, XENOLITH",NA,NA,NA,NA,"PENTLANDITE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,35.507,29.825,0.006,0.809,NA,NA,NA,32.688,"SULFIDE"
"3296","[22761] AULBACH S. (2019)","samp. 476407I","INTRAPLATE VOLCANICS","NORTH ATLANTIC CRATON_MESOZOIC / SOUTH GREENLAND / PYRAMIDEFJELD AND MIDTERNAES KIMBERLITE FIELDS",NA,62,62,-48,-48,"subaerial",NA,NA,"WEHRLITE, XENOLITH",NA,NA,NA,NA,"PENTLANDITE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,34.873,30.252,0.048,0.768,NA,NA,NA,32.547,"SULFIDE"
"3297","[22761] AULBACH S. (2019)","samp. 476407I","INTRAPLATE VOLCANICS","NORTH ATLANTIC CRATON_MESOZOIC / SOUTH GREENLAND / PYRAMIDEFJELD AND MIDTERNAES KIMBERLITE FIELDS",NA,62,62,-48,-48,"subaerial",NA,NA,"WEHRLITE, XENOLITH",NA,NA,NA,NA,"PENTLANDITE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,35.493,29.891,0.034,0.787,NA,NA,NA,32.679,"SULFIDE"
"3298","[22761] AULBACH S. (2019)","samp. 476407I","INTRAPLATE VOLCANICS","NORTH ATLANTIC CRATON_MESOZOIC / SOUTH GREENLAND / PYRAMIDEFJELD AND MIDTERNAES KIMBERLITE FIELDS",NA,62,62,-48,-48,"subaerial",NA,NA,"WEHRLITE, XENOLITH",NA,NA,NA,NA,"PENTLANDITE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,34.93,29.813,0.616,0.724,NA,NA,NA,32.726,"SULFIDE"
"3299","[22761] AULBACH S. (2019)","samp. 476407I","INTRAPLATE VOLCANICS","NORTH ATLANTIC CRATON_MESOZOIC / SOUTH GREENLAND / PYRAMIDEFJELD AND MIDTERNAES KIMBERLITE FIELDS",NA,62,62,-48,-48,"subaerial",NA,NA,"WEHRLITE, XENOLITH",NA,NA,NA,NA,"PENTLANDITE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,35.20075,29.94525,0.176,0.772,NA,NA,NA,32.66,"SULFIDE"
"3300","[22761] AULBACH S. (2019)","samp. 476407I","INTRAPLATE VOLCANICS","NORTH ATLANTIC CRATON_MESOZOIC / SOUTH GREENLAND / PYRAMIDEFJELD AND MIDTERNAES KIMBERLITE FIELDS",NA,62,62,-48,-48,"subaerial",NA,NA,"WEHRLITE, XENOLITH",NA,NA,NA,NA,"PYRRHOTITE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,61.552,0.054,0.021,0.107,NA,NA,NA,36.152,"SULFIDE"
"3301","[22761] AULBACH S. (2019)","samp. 476407I","INTRAPLATE VOLCANICS","NORTH ATLANTIC CRATON_MESOZOIC / SOUTH GREENLAND / PYRAMIDEFJELD AND MIDTERNAES KIMBERLITE FIELDS",NA,62,62,-48,-48,"subaerial",NA,NA,"WEHRLITE, XENOLITH",NA,NA,NA,NA,"PYRRHOTITE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,61.392,0.022,0.025,0.112,NA,NA,NA,36.236,"SULFIDE"
"3302","[22761] AULBACH S. (2019)","samp. 476407I","INTRAPLATE VOLCANICS","NORTH ATLANTIC CRATON_MESOZOIC / SOUTH GREENLAND / PYRAMIDEFJELD AND MIDTERNAES KIMBERLITE FIELDS",NA,62,62,-48,-48,"subaerial",NA,NA,"WEHRLITE, XENOLITH",NA,NA,NA,NA,"PYRRHOTITE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,61.534,0.017,0.014,0.097,NA,NA,NA,36.195,"SULFIDE"
"3303","[22761] AULBACH S. (2019)","samp. 476407I","INTRAPLATE VOLCANICS","NORTH ATLANTIC CRATON_MESOZOIC / SOUTH GREENLAND / PYRAMIDEFJELD AND MIDTERNAES KIMBERLITE FIELDS",NA,62,62,-48,-48,"subaerial",NA,NA,"WEHRLITE, XENOLITH",NA,NA,NA,NA,"PYRRHOTITE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,61.409,0.008,0.015,0.098,NA,NA,NA,36.216,"SULFIDE"
"3304","[22761] AULBACH S. (2019)","samp. 476407I","INTRAPLATE VOLCANICS","NORTH ATLANTIC CRATON_MESOZOIC / SOUTH GREENLAND / PYRAMIDEFJELD AND MIDTERNAES KIMBERLITE FIELDS",NA,62,62,-48,-48,"subaerial",NA,NA,"WEHRLITE, XENOLITH",NA,NA,NA,NA,"PYRRHOTITE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,61.47175,0.02525,0.01875,0.1035,NA,NA,NA,36.19975,"SULFIDE"
"3305","[22761] AULBACH S. (2019)","samp. 476407I","INTRAPLATE VOLCANICS","NORTH ATLANTIC CRATON_MESOZOIC / SOUTH GREENLAND / PYRAMIDEFJELD AND MIDTERNAES KIMBERLITE FIELDS",NA,62,62,-48,-48,"subaerial",NA,NA,"WEHRLITE, XENOLITH",NA,NA,NA,NA,"PENTLANDITE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,35.702,29.099,0.035,0.794,NA,NA,NA,32.467,"SULFIDE"
"3306","[22761] AULBACH S. (2019)","samp. 476407I","INTRAPLATE VOLCANICS","NORTH ATLANTIC CRATON_MESOZOIC / SOUTH GREENLAND / PYRAMIDEFJELD AND MIDTERNAES KIMBERLITE FIELDS",NA,62,62,-48,-48,"subaerial",NA,NA,"WEHRLITE, XENOLITH",NA,NA,NA,NA,"PENTLANDITE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,35.013,29.978,0.012,0.875,NA,NA,NA,32.617,"SULFIDE"
"3307","[22761] AULBACH S. (2019)","samp. 476407I","INTRAPLATE VOLCANICS","NORTH ATLANTIC CRATON_MESOZOIC / SOUTH GREENLAND / PYRAMIDEFJELD AND MIDTERNAES KIMBERLITE FIELDS",NA,62,62,-48,-48,"subaerial",NA,NA,"WEHRLITE, XENOLITH",NA,NA,NA,NA,"PENTLANDITE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,35.866,29.334,0,0.826,NA,NA,NA,32.855,"SULFIDE"
"3308","[22761] AULBACH S. (2019)","samp. 476407I","INTRAPLATE VOLCANICS","NORTH ATLANTIC CRATON_MESOZOIC / SOUTH GREENLAND / PYRAMIDEFJELD AND MIDTERNAES KIMBERLITE FIELDS",NA,62,62,-48,-48,"subaerial",NA,NA,"WEHRLITE, XENOLITH",NA,NA,NA,NA,"PENTLANDITE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,36.031,29.113,0.016,0.793,NA,NA,NA,33.031,"SULFIDE"
"3309","[22761] AULBACH S. (2019)","samp. 476407I","INTRAPLATE VOLCANICS","NORTH ATLANTIC CRATON_MESOZOIC / SOUTH GREENLAND / PYRAMIDEFJELD AND MIDTERNAES KIMBERLITE FIELDS",NA,62,62,-48,-48,"subaerial",NA,NA,"WEHRLITE, XENOLITH",NA,NA,NA,NA,"PENTLANDITE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,37.822,27.081,0,0.877,NA,NA,NA,33.072,"SULFIDE"
"3310","[22761] AULBACH S. (2019)","samp. 476407I","INTRAPLATE VOLCANICS","NORTH ATLANTIC CRATON_MESOZOIC / SOUTH GREENLAND / PYRAMIDEFJELD AND MIDTERNAES KIMBERLITE FIELDS",NA,62,62,-48,-48,"subaerial",NA,NA,"WEHRLITE, XENOLITH",NA,NA,NA,NA,"PENTLANDITE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,36.183,28.8765,0.007,0.84275,NA,NA,NA,32.89375,"SULFIDE"
"3311","[22761] AULBACH S. (2019)","samp. 476407I","INTRAPLATE VOLCANICS","NORTH ATLANTIC CRATON_MESOZOIC / SOUTH GREENLAND / PYRAMIDEFJELD AND MIDTERNAES KIMBERLITE FIELDS",NA,62,62,-48,-48,"subaerial",NA,NA,"WEHRLITE, XENOLITH",NA,NA,NA,NA,"PYRRHOTITE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,61.288,0.245,0.008,0.099,NA,NA,NA,36.5,"SULFIDE"
"3312","[22761] AULBACH S. (2019)","samp. 476407I","INTRAPLATE VOLCANICS","NORTH ATLANTIC CRATON_MESOZOIC / SOUTH GREENLAND / PYRAMIDEFJELD AND MIDTERNAES KIMBERLITE FIELDS",NA,62,62,-48,-48,"subaerial",NA,NA,"WEHRLITE, XENOLITH",NA,NA,NA,NA,"PYRRHOTITE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,61.659,0.157,0.003,0.093,NA,NA,NA,36.498,"SULFIDE"
"3313","[22761] AULBACH S. (2019)","samp. 476407I","INTRAPLATE VOLCANICS","NORTH ATLANTIC CRATON_MESOZOIC / SOUTH GREENLAND / PYRAMIDEFJELD AND MIDTERNAES KIMBERLITE FIELDS",NA,62,62,-48,-48,"subaerial",NA,NA,"WEHRLITE, XENOLITH",NA,NA,NA,NA,"PYRRHOTITE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,61.345,0.134,0.042,0.119,NA,NA,NA,36.433,"SULFIDE"
"3314","[22761] AULBACH S. (2019)","samp. 476407I","INTRAPLATE VOLCANICS","NORTH ATLANTIC CRATON_MESOZOIC / SOUTH GREENLAND / PYRAMIDEFJELD AND MIDTERNAES KIMBERLITE FIELDS",NA,62,62,-48,-48,"subaerial",NA,NA,"WEHRLITE, XENOLITH",NA,NA,NA,NA,"PYRRHOTITE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,61.164,0.41,0.025,0.118,NA,NA,NA,36.63,"SULFIDE"
"3315","[22761] AULBACH S. (2019)","samp. 476407I","INTRAPLATE VOLCANICS","NORTH ATLANTIC CRATON_MESOZOIC / SOUTH GREENLAND / PYRAMIDEFJELD AND MIDTERNAES KIMBERLITE FIELDS",NA,62,62,-48,-48,"subaerial",NA,NA,"WEHRLITE, XENOLITH",NA,NA,NA,NA,"PYRRHOTITE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,61.364,0.2365,0.0195,0.10725,NA,NA,NA,36.51525,"SULFIDE"
"3316","[22761] AULBACH S. (2019)","samp. 476407I","INTRAPLATE VOLCANICS","NORTH ATLANTIC CRATON_MESOZOIC / SOUTH GREENLAND / PYRAMIDEFJELD AND MIDTERNAES KIMBERLITE FIELDS",NA,62,62,-48,-48,"subaerial",NA,NA,"WEHRLITE, XENOLITH",NA,NA,NA,NA,"PENTLANDITE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,35.22,29.604,0.45,0.462,NA,NA,NA,32.761,"SULFIDE"
"3317","[22761] AULBACH S. (2019)","samp. 476407I","INTRAPLATE VOLCANICS","NORTH ATLANTIC CRATON_MESOZOIC / SOUTH GREENLAND / PYRAMIDEFJELD AND MIDTERNAES KIMBERLITE FIELDS",NA,62,62,-48,-48,"subaerial",NA,NA,"WEHRLITE, XENOLITH",NA,NA,NA,NA,"PENTLANDITE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,35.323,29.964,0.127,0.474,NA,NA,NA,32.813,"SULFIDE"
"3318","[22761] AULBACH S. (2019)","samp. 476407I","INTRAPLATE VOLCANICS","NORTH ATLANTIC CRATON_MESOZOIC / SOUTH GREENLAND / PYRAMIDEFJELD AND MIDTERNAES KIMBERLITE FIELDS",NA,62,62,-48,-48,"subaerial",NA,NA,"WEHRLITE, XENOLITH",NA,NA,NA,NA,"PENTLANDITE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,34.788,27.621,2.859,0.463,NA,NA,NA,32.927,"SULFIDE"
"3319","[22761] AULBACH S. (2019)","samp. 476407I","INTRAPLATE VOLCANICS","NORTH ATLANTIC CRATON_MESOZOIC / SOUTH GREENLAND / PYRAMIDEFJELD AND MIDTERNAES KIMBERLITE FIELDS",NA,62,62,-48,-48,"subaerial",NA,NA,"WEHRLITE, XENOLITH",NA,NA,NA,NA,"PENTLANDITE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,34.866,29.876,0.72,0.506,NA,NA,NA,32.63,"SULFIDE"
"3320","[22761] AULBACH S. (2019)","samp. 476407I","INTRAPLATE VOLCANICS","NORTH ATLANTIC CRATON_MESOZOIC / SOUTH GREENLAND / PYRAMIDEFJELD AND MIDTERNAES KIMBERLITE FIELDS",NA,62,62,-48,-48,"subaerial",NA,NA,"WEHRLITE, XENOLITH",NA,NA,NA,NA,"PENTLANDITE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,35.04925,29.26625,1.039,0.47625,NA,NA,NA,32.78275,"SULFIDE"
"3321","[22761] AULBACH S. (2019)","samp. 476407I","INTRAPLATE VOLCANICS","NORTH ATLANTIC CRATON_MESOZOIC / SOUTH GREENLAND / PYRAMIDEFJELD AND MIDTERNAES KIMBERLITE FIELDS",NA,62,62,-48,-48,"subaerial",NA,NA,"WEHRLITE, XENOLITH",NA,NA,NA,NA,"PYRRHOTITE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,61.341,0.093,0.026,0.105,NA,NA,NA,36.293,"SULFIDE"
"3322","[22761] AULBACH S. (2019)","samp. 476407I","INTRAPLATE VOLCANICS","NORTH ATLANTIC CRATON_MESOZOIC / SOUTH GREENLAND / PYRAMIDEFJELD AND MIDTERNAES KIMBERLITE FIELDS",NA,62,62,-48,-48,"subaerial",NA,NA,"WEHRLITE, XENOLITH",NA,NA,NA,NA,"PYRRHOTITE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,61.217,0.07,0,0.113,NA,NA,NA,36.303,"SULFIDE"
"3323","[22761] AULBACH S. (2019)","samp. 476407I","INTRAPLATE VOLCANICS","NORTH ATLANTIC CRATON_MESOZOIC / SOUTH GREENLAND / PYRAMIDEFJELD AND MIDTERNAES KIMBERLITE FIELDS",NA,62,62,-48,-48,"subaerial",NA,NA,"WEHRLITE, XENOLITH",NA,NA,NA,NA,"PYRRHOTITE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,60.98,0.038,0.012,0.087,NA,NA,NA,36.269,"SULFIDE"
"3324","[22761] AULBACH S. (2019)","samp. 476407I","INTRAPLATE VOLCANICS","NORTH ATLANTIC CRATON_MESOZOIC / SOUTH GREENLAND / PYRAMIDEFJELD AND MIDTERNAES KIMBERLITE FIELDS",NA,62,62,-48,-48,"subaerial",NA,NA,"WEHRLITE, XENOLITH",NA,NA,NA,NA,"PYRRHOTITE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,60.995,0.095,0.025,0.106,NA,NA,NA,36.369,"SULFIDE"
"3325","[22761] AULBACH S. (2019)","samp. 476407I","INTRAPLATE VOLCANICS","NORTH ATLANTIC CRATON_MESOZOIC / SOUTH GREENLAND / PYRAMIDEFJELD AND MIDTERNAES KIMBERLITE FIELDS",NA,62,62,-48,-48,"subaerial",NA,NA,"WEHRLITE, XENOLITH",NA,NA,NA,NA,"PYRRHOTITE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,61.13325,0.074,0.01575,0.10275,NA,NA,NA,36.3085,"SULFIDE"
"3326","[22761] AULBACH S. (2019)","samp. 476407I","INTRAPLATE VOLCANICS","NORTH ATLANTIC CRATON_MESOZOIC / SOUTH GREENLAND / PYRAMIDEFJELD AND MIDTERNAES KIMBERLITE FIELDS",NA,62,62,-48,-48,"subaerial",NA,NA,"WEHRLITE, XENOLITH",NA,NA,NA,NA,"PENTLANDITE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,34.588,30.781,0.053,0.514,NA,NA,NA,32.752,"SULFIDE"
"3327","[22761] AULBACH S. (2019)","samp. 476407I","INTRAPLATE VOLCANICS","NORTH ATLANTIC CRATON_MESOZOIC / SOUTH GREENLAND / PYRAMIDEFJELD AND MIDTERNAES KIMBERLITE FIELDS",NA,62,62,-48,-48,"subaerial",NA,NA,"WEHRLITE, XENOLITH",NA,NA,NA,NA,"PENTLANDITE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,34.96,30.649,0.024,0.525,NA,NA,NA,32.796,"SULFIDE"
"3328","[22761] AULBACH S. (2019)","samp. 476407I","INTRAPLATE VOLCANICS","NORTH ATLANTIC CRATON_MESOZOIC / SOUTH GREENLAND / PYRAMIDEFJELD AND MIDTERNAES KIMBERLITE FIELDS",NA,62,62,-48,-48,"subaerial",NA,NA,"WEHRLITE, XENOLITH",NA,NA,NA,NA,"PENTLANDITE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,34.797,30.767,0.037,0.496,NA,NA,NA,32.797,"SULFIDE"
"3329","[22761] AULBACH S. (2019)","samp. 476407I","INTRAPLATE VOLCANICS","NORTH ATLANTIC CRATON_MESOZOIC / SOUTH GREENLAND / PYRAMIDEFJELD AND MIDTERNAES KIMBERLITE FIELDS",NA,62,62,-48,-48,"subaerial",NA,NA,"WEHRLITE, XENOLITH",NA,NA,NA,NA,"PENTLANDITE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,34.794,30.507,0.02,0.542,NA,NA,NA,32.769,"SULFIDE"
"3330","[22761] AULBACH S. (2019)","samp. 476407I","INTRAPLATE VOLCANICS","NORTH ATLANTIC CRATON_MESOZOIC / SOUTH GREENLAND / PYRAMIDEFJELD AND MIDTERNAES KIMBERLITE FIELDS",NA,62,62,-48,-48,"subaerial",NA,NA,"WEHRLITE, XENOLITH",NA,NA,NA,NA,"PENTLANDITE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,34.78475,30.676,0.0335,0.51925,NA,NA,NA,32.7785,"SULFIDE"
"3331","[22761] AULBACH S. (2019)","samp. 476407I","INTRAPLATE VOLCANICS","NORTH ATLANTIC CRATON_MESOZOIC / SOUTH GREENLAND / PYRAMIDEFJELD AND MIDTERNAES KIMBERLITE FIELDS",NA,62,62,-48,-48,"subaerial",NA,NA,"WEHRLITE, XENOLITH",NA,NA,NA,NA,"PYRRHOTITE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,61.581,0.064,0.043,0.101,NA,NA,NA,36.34,"SULFIDE"
"3332","[22761] AULBACH S. (2019)","samp. 476407I","INTRAPLATE VOLCANICS","NORTH ATLANTIC CRATON_MESOZOIC / SOUTH GREENLAND / PYRAMIDEFJELD AND MIDTERNAES KIMBERLITE FIELDS",NA,62,62,-48,-48,"subaerial",NA,NA,"WEHRLITE, XENOLITH",NA,NA,NA,NA,"PYRRHOTITE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,60.664,1.048,0.009,0.119,NA,NA,NA,36.245,"SULFIDE"
"3333","[22761] AULBACH S. (2019)","samp. 476407I","INTRAPLATE VOLCANICS","NORTH ATLANTIC CRATON_MESOZOIC / SOUTH GREENLAND / PYRAMIDEFJELD AND MIDTERNAES KIMBERLITE FIELDS",NA,62,62,-48,-48,"subaerial",NA,NA,"WEHRLITE, XENOLITH",NA,NA,NA,NA,"PYRRHOTITE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,60.296,1.379,0.006,0.113,NA,NA,NA,36.175,"SULFIDE"
"3334","[22761] AULBACH S. (2019)","samp. 476407I","INTRAPLATE VOLCANICS","NORTH ATLANTIC CRATON_MESOZOIC / SOUTH GREENLAND / PYRAMIDEFJELD AND MIDTERNAES KIMBERLITE FIELDS",NA,62,62,-48,-48,"subaerial",NA,NA,"WEHRLITE, XENOLITH",NA,NA,NA,NA,"PYRRHOTITE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,61.375,0.146,0.049,0.107,NA,NA,NA,36.197,"SULFIDE"
"3335","[22761] AULBACH S. (2019)","samp. 476407I","INTRAPLATE VOLCANICS","NORTH ATLANTIC CRATON_MESOZOIC / SOUTH GREENLAND / PYRAMIDEFJELD AND MIDTERNAES KIMBERLITE FIELDS",NA,62,62,-48,-48,"subaerial",NA,NA,"WEHRLITE, XENOLITH",NA,NA,NA,NA,"PYRRHOTITE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,61.543,0.053,0.041,0.11,NA,NA,NA,36.518,"SULFIDE"
"3336","[22761] AULBACH S. (2019)","samp. 476407I","INTRAPLATE VOLCANICS","NORTH ATLANTIC CRATON_MESOZOIC / SOUTH GREENLAND / PYRAMIDEFJELD AND MIDTERNAES KIMBERLITE FIELDS",NA,62,62,-48,-48,"subaerial",NA,NA,"WEHRLITE, XENOLITH",NA,NA,NA,NA,"PYRRHOTITE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,61.492,0.075,0.034,0.102,NA,NA,NA,36.351,"SULFIDE"
"3337","[22761] AULBACH S. (2019)","samp. 476407I","INTRAPLATE VOLCANICS","NORTH ATLANTIC CRATON_MESOZOIC / SOUTH GREENLAND / PYRAMIDEFJELD AND MIDTERNAES KIMBERLITE FIELDS",NA,62,62,-48,-48,"subaerial",NA,NA,"WEHRLITE, XENOLITH",NA,NA,NA,NA,"PYRRHOTITE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,61.675,0.061,0.029,0.099,NA,NA,NA,36.365,"SULFIDE"
"3338","[22761] AULBACH S. (2019)","samp. 476407I","INTRAPLATE VOLCANICS","NORTH ATLANTIC CRATON_MESOZOIC / SOUTH GREENLAND / PYRAMIDEFJELD AND MIDTERNAES KIMBERLITE FIELDS",NA,62,62,-48,-48,"subaerial",NA,NA,"WEHRLITE, XENOLITH",NA,NA,NA,NA,"PYRRHOTITE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,61.2322857142857,0.403714285714286,0.0301428571428571,0.107285714285714,NA,NA,NA,36.313,"SULFIDE"
"3339","[22761] AULBACH S. (2019)","samp. 476407I","INTRAPLATE VOLCANICS","NORTH ATLANTIC CRATON_MESOZOIC / SOUTH GREENLAND / PYRAMIDEFJELD AND MIDTERNAES KIMBERLITE FIELDS",NA,62,62,-48,-48,"subaerial",NA,NA,"WEHRLITE, XENOLITH",NA,NA,NA,NA,"PENTLANDITE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,35.273,29.974,0.023,0.669,NA,NA,NA,32.857,"SULFIDE"
"3340","[22761] AULBACH S. (2019)","samp. 476407I","INTRAPLATE VOLCANICS","NORTH ATLANTIC CRATON_MESOZOIC / SOUTH GREENLAND / PYRAMIDEFJELD AND MIDTERNAES KIMBERLITE FIELDS",NA,62,62,-48,-48,"subaerial",NA,NA,"WEHRLITE, XENOLITH",NA,NA,NA,NA,"PENTLANDITE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,35.2,29.934,0,0.686,NA,NA,NA,32.903,"SULFIDE"
"3341","[22761] AULBACH S. (2019)","samp. 476407I","INTRAPLATE VOLCANICS","NORTH ATLANTIC CRATON_MESOZOIC / SOUTH GREENLAND / PYRAMIDEFJELD AND MIDTERNAES KIMBERLITE FIELDS",NA,62,62,-48,-48,"subaerial",NA,NA,"WEHRLITE, XENOLITH",NA,NA,NA,NA,"PENTLANDITE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,39.882,24.948,0.032,0.748,NA,NA,NA,33.781,"SULFIDE"
"3342","[22761] AULBACH S. (2019)","samp. 476407I","INTRAPLATE VOLCANICS","NORTH ATLANTIC CRATON_MESOZOIC / SOUTH GREENLAND / PYRAMIDEFJELD AND MIDTERNAES KIMBERLITE FIELDS",NA,62,62,-48,-48,"subaerial",NA,NA,"WEHRLITE, XENOLITH",NA,NA,NA,NA,"PENTLANDITE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,35.106,29.517,0.017,0.739,NA,NA,NA,33.03,"SULFIDE"
"3343","[22761] AULBACH S. (2019)","samp. 476407I","INTRAPLATE VOLCANICS","NORTH ATLANTIC CRATON_MESOZOIC / SOUTH GREENLAND / PYRAMIDEFJELD AND MIDTERNAES KIMBERLITE FIELDS",NA,62,62,-48,-48,"subaerial",NA,NA,"WEHRLITE, XENOLITH",NA,NA,NA,NA,"PENTLANDITE",NA,NA,NA,NA,"primary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,36.36525,28.59325,0.018,0.7105,NA,NA,NA,33.14275,"SULFIDE"
