"","CITATION","SAMPLE NAME","TECTONIC SETTING","LOCATION","LOCATION COMMENT","LATITUDE (MIN.)","LATITUDE (MAX.)","LONGITUDE (MIN.)","LONGITUDE (MAX.)","LAND/SEA (SAMPLING)","ELEVATION (MIN.)","ELEVATION (MAX.)","ROCK NAME","ROCK TEXTURE","DRILLING DEPTH (MIN.)","DRILLING DEPTH (MAX.)","ALTERATION","MINERAL","SPOT","CRYSTAL","RIM/CORE (MINERAL GRAINS)","GRAIN SIZE","PRIMARY/SECONDARY","SIO2","TIO2","AL2O3","CR2O3","FEOT","CAO","MGO","MNO","K2O","NA2O","P2O5","H20","F","CL","NIO","CUO","COO","ZNO","AS_ppm","PBO","S","ZRO2","GROUP"
"48","[9502] TRUA T. (2006)","samp. 13S","INTRAPLATE VOLCANICS","CARPATHIAN BELT AND PANNONIAN BASIN / EASTERN ALPINE-WESTERN CARPATHIAN-NORTHERN PANNONI / PIENINY MOUNTAINS","MOUNT KRUPIANKA",49.42,49.42,20.4,20.4,"subaerial",NA,NA,"ANDESITE","PORPHYRITIC",NA,NA,"slightly altered","TITANITE (SPHENE)",NA,"microphenocryst",NA,NA,"primary",30.77,34.01,2,0.08,1.8,26.5,0,0.3,0.04,0.13,0.1283,0.35,0.92,0.01,0,0,0,0.016,0,0.2583759,0,1.008,"TITANITE"
"49","[9502] TRUA T. (2006)","samp. 13S","INTRAPLATE VOLCANICS","CARPATHIAN BELT AND PANNONIAN BASIN / EASTERN ALPINE-WESTERN CARPATHIAN-NORTHERN PANNONI / PIENINY MOUNTAINS","MOUNT KRUPIANKA",49.42,49.42,20.4,20.4,"subaerial",NA,NA,"ANDESITE","PORPHYRITIC",NA,NA,"slightly altered","TITANITE (SPHENE)",NA,NA,NA,NA,"primary",30.39,34.53,2.21,0,1.72,27.19,0.08,0.41,0,0.36,0.145,0.43,0.5331,0.02,0.03,0,0,0.063,0,0.07681039,0,0.1953,"TITANITE"
"50","[9549] BRYAN S. E. (2006)","samp. 111B","OCEAN ISLAND","CANARY ISLANDS / TENERIFE / LAS CANADAS CALDERA","GRANADILLA PUMICE DEPOSIT",28.4,28.4,-14,-14,"subaerial",NA,NA,"PHONOLITE",NA,NA,NA,NA,"TITANITE (SPHENE)","1",NA,"core",NA,"primary",29.6569,34.7301,0.6561,0.096,2.004,26.5868,0,0.1682,0,0.2396,0,0.652,0.546,0.01,0,0,0,0.0696,0,0.1932616,0,1.2576,"TITANITE"
"51","[9549] BRYAN S. E. (2006)","samp. 111B","OCEAN ISLAND","CANARY ISLANDS / TENERIFE / LAS CANADAS CALDERA","GRANADILLA PUMICE DEPOSIT",28.4,28.4,-14,-14,"subaerial",NA,NA,"PHONOLITE",NA,NA,NA,NA,"TITANITE (SPHENE)","2",NA,"rim",NA,"primary",29.3514,26.187,0.6587,0.0353,2.45719176,29.8458,0.022,0.1059,0.0095,0.2908,0.1293,0.29,0.8529,0.0219,0.048,0,0,0.015,0,0.07681039,0,0.9231,"TITANITE"
"52","[9549] BRYAN S. E. (2006)","samp. 111B","OCEAN ISLAND","CANARY ISLANDS / TENERIFE / LAS CANADAS CALDERA","GRANADILLA PUMICE DEPOSIT",28.4,28.4,-14,-14,"subaerial",NA,NA,"PHONOLITE",NA,NA,NA,NA,"TITANITE (SPHENE)","3",NA,"rim",NA,"primary",29.8226,34.4517,0.717,0,1.2227,26.8441,0.009,0.1021,0.0075,0.1878,0.038,0.652,0.365,0,0,0,0,0.0059,0,0.1506769,0,1.0197,"TITANITE"
"53","[9549] BRYAN S. E. (2006)","samp. 111C","OCEAN ISLAND","CANARY ISLANDS / TENERIFE / LAS CANADAS CALDERA","GRANADILLA PUMICE DEPOSIT",28.4,28.4,-14,-14,"subaerial",NA,NA,"PHONOLITE",NA,NA,NA,NA,"TITANITE (SPHENE)","4",NA,"core",NA,"primary",29.122,34.9613,0.7752,0.05,1.83,26.1708,0.0296,0.1744,0.0016,0.2154,0.045,0.29,0.02,0.02,0,0,0,0.0126,0,0.1506769,0,0.6059,"TITANITE"
"54","[9549] BRYAN S. E. (2006)","samp. 111C","OCEAN ISLAND","CANARY ISLANDS / TENERIFE / LAS CANADAS CALDERA","GRANADILLA PUMICE DEPOSIT",28.4,28.4,-14,-14,"subaerial",NA,NA,"PHONOLITE",NA,NA,NA,NA,"TITANITE (SPHENE)","5",NA,"rim",NA,"primary",29.2527,36.1273,0.9325,0.0162,1.6206,26.5689,0.0456,0.2045,0.2158,0.114,0.24,0.586,0.19,0.03,0.03,0,0,0.063,0,0.1506769,0,0.4686,"TITANITE"
"55","[9549] BRYAN S. E. (2006)","samp. 111D","OCEAN ISLAND","CANARY ISLANDS / TENERIFE / LAS CANADAS CALDERA","GRANADILLA PUMICE DEPOSIT",28.4,28.4,-14,-14,"subaerial",NA,NA,"PHONOLITE",NA,NA,NA,NA,"TITANITE (SPHENE)","6",NA,"core",NA,"primary",29.5473,34.8513,1.1572,0,4.4674836,26.2756,0.0283,0.1376,0.1439,0.3391,0.04,0.732,0.908,0,0.0094,0,0,0,0,0.1932616,0,0.9746,"TITANITE"
"56","[9549] BRYAN S. E. (2006)","samp. 111D","OCEAN ISLAND","CANARY ISLANDS / TENERIFE / LAS CANADAS CALDERA","GRANADILLA PUMICE DEPOSIT",28.4,28.4,-14,-14,"subaerial",NA,NA,"PHONOLITE",NA,NA,NA,NA,"TITANITE (SPHENE)","7",NA,"rim",NA,"primary",29.5654,35.8263,0.7454,0,1.919388,26.419,0,0.1544,0.0119,0.1929,0,0.43,0.06,0,0.0172,0,0,0,0,0.2583759,0,0.5736,"TITANITE"
"57","[9549] BRYAN S. E. (2006)","samp. 111D","OCEAN ISLAND","CANARY ISLANDS / TENERIFE / LAS CANADAS CALDERA","GRANADILLA PUMICE DEPOSIT",28.4,28.4,-14,-14,"subaerial",NA,NA,"PHONOLITE",NA,NA,NA,NA,"TITANITE (SPHENE)","8",NA,"core",NA,"primary",29.6071,35.4534,0.7018,0.06,1.462,26.9673,0.0136,0.1509,0.0263,0.2475,0,0.573,0,0.0227,0,0,0,0.5376,0,0.1506769,0,0.8927,"TITANITE"
"58","[9549] BRYAN S. E. (2006)","samp. 111D","OCEAN ISLAND","CANARY ISLANDS / TENERIFE / LAS CANADAS CALDERA","GRANADILLA PUMICE DEPOSIT",28.4,28.4,-14,-14,"subaerial",NA,NA,"PHONOLITE",NA,NA,NA,NA,"TITANITE (SPHENE)","9",NA,"rim",NA,"primary",31.4496,35.1323,1.9439,0.05,1.94,25.0802,0.047,0.1286,0.3411,0.8527,0,0.6,0.13,0.21,0.452,0,0,0.0194,0,0.3874525,0,0.8193,"TITANITE"
"59","[9549] BRYAN S. E. (2006)","samp. 111D","OCEAN ISLAND","CANARY ISLANDS / TENERIFE / LAS CANADAS CALDERA","GRANADILLA PUMICE DEPOSIT",28.4,28.4,-14,-14,"subaerial",NA,NA,"PHONOLITE",NA,NA,NA,NA,"TITANITE (SPHENE)","10",NA,"core",NA,"primary",29.6551,35.0939,0.7225,0.037,3.0638,26.7337,0.0323,0.1635,0.0207,0.2932,0.02,0.695,0.42,0,0.02,0,0,0,0,0.07681039,0,0.8996,"TITANITE"
"60","[9549] BRYAN S. E. (2006)","samp. 111G","OCEAN ISLAND","CANARY ISLANDS / TENERIFE / LAS CANADAS CALDERA","GRANADILLA PUMICE DEPOSIT",28.4,28.4,-14,-14,"subaerial",NA,NA,"PHONOLITE",NA,NA,NA,NA,"TITANITE (SPHENE)","11",NA,"core",NA,"primary",30.2208,35.7783,0.6826,0,0.94,26.8544,0.0438,0.1364,0,0.2409,0.152,0.396,0.7565,0.03,0.0104,0,0,0.2316,0,0.1506769,0,0.6628,"TITANITE"
"61","[9549] BRYAN S. E. (2006)","samp. 111G","OCEAN ISLAND","CANARY ISLANDS / TENERIFE / LAS CANADAS CALDERA","GRANADILLA PUMICE DEPOSIT",28.4,28.4,-14,-14,"subaerial",NA,NA,"PHONOLITE",NA,NA,NA,NA,"TITANITE (SPHENE)","12",NA,"rim",NA,"primary",30.1843,35.761,0.7148,0,2.006,26.8607,0.0184,0.1142,0,0.2788,0,0.24,0.445,0,0,0,0,0,0,0.07681039,0,0.6788,"TITANITE"
"62","[9549] BRYAN S. E. (2006)","samp. 1J","OCEAN ISLAND","CANARY ISLANDS / TENERIFE / LAS CANADAS CALDERA","GRANADILLA PUMICE DEPOSIT",28.4,28.4,-14,-14,"subaerial",NA,NA,"PHONOLITE",NA,NA,NA,NA,"TITANITE (SPHENE)","13",NA,"core",NA,"primary",29.8236,33.9693,0.6462,0.06,1.31,26.4266,0.0014,0.0985,0,0.305,0,0.22,0.177,0,0.0094,0,0,0.2787,0,0.07681039,0,2.0167,"TITANITE"
"63","[9549] BRYAN S. E. (2006)","samp. 1J","OCEAN ISLAND","CANARY ISLANDS / TENERIFE / LAS CANADAS CALDERA","GRANADILLA PUMICE DEPOSIT",28.4,28.4,-14,-14,"subaerial",NA,NA,"PHONOLITE",NA,NA,NA,NA,"TITANITE (SPHENE)","14",NA,"intermediate zone",NA,"primary",29.6795,35.1976,0.7043,0,1.89,26.5468,0.023,0.1128,0.0019,0.3287,0.2249,0.43,0,0,0.03,0,0,0,0,0.046,0,0.8964,"TITANITE"
"64","[9549] BRYAN S. E. (2006)","samp. 1J","OCEAN ISLAND","CANARY ISLANDS / TENERIFE / LAS CANADAS CALDERA","GRANADILLA PUMICE DEPOSIT",28.4,28.4,-14,-14,"subaerial",NA,NA,"PHONOLITE",NA,NA,NA,NA,"TITANITE (SPHENE)","15",NA,"rim",NA,"primary",29.6102,35.4648,0.6789,0.039,1.76,26.3538,0.0081,0.1593,0.0131,0.2714,0.07,0.24,0.176,0.0141,0.0319,0,0,0,0,0.1506769,0,0.5756,"TITANITE"
"65","[9549] BRYAN S. E. (2006)","samp. 8M","OCEAN ISLAND","CANARY ISLANDS / TENERIFE / LAS CANADAS CALDERA","GRANADILLA PUMICE DEPOSIT",28.4,28.4,-14,-14,"subaerial",NA,NA,"PHONOLITE",NA,NA,NA,NA,"TITANITE (SPHENE)","16",NA,"core",NA,"primary",29.9806,35.9581,0.7343,0.1138,1.11,26.7,0.0212,0.2071,0.0167,0.2011,0.1389,0.586,0,0,0.03,0,0,0.0696,0,0.1506769,0,0.4514,"TITANITE"
"66","[9549] BRYAN S. E. (2006)","samp. 8M","OCEAN ISLAND","CANARY ISLANDS / TENERIFE / LAS CANADAS CALDERA","GRANADILLA PUMICE DEPOSIT",28.4,28.4,-14,-14,"subaerial",NA,NA,"PHONOLITE",NA,NA,NA,NA,"TITANITE (SPHENE)","17",NA,"rim",NA,"primary",29.8648,36.229,0.6643,0,1.1892,26.8104,0.0031,0.1999,0.0346,0.1995,0.06,0.718,0.295,0.02,0.02,0,0,0.2325,0,0.07681039,0,0.397,"TITANITE"
"67","[9549] BRYAN S. E. (2006)","samp. 8M","OCEAN ISLAND","CANARY ISLANDS / TENERIFE / LAS CANADAS CALDERA","GRANADILLA PUMICE DEPOSIT",28.4,28.4,-14,-14,"subaerial",NA,NA,"PHONOLITE",NA,NA,NA,NA,"TITANITE (SPHENE)","18",NA,"core",NA,"primary",37.9326,26.3166,6.0681,0.31,5.31,19.7587,0.0755,0.2172,1.3273,4.5311,0,0.43,0.471,0.21,0.514,0,0,0.2325,0,0.07681039,0,0.4892,"TITANITE"
"68","[9549] BRYAN S. E. (2006)","samp. 8N","OCEAN ISLAND","CANARY ISLANDS / TENERIFE / LAS CANADAS CALDERA","GRANADILLA PUMICE DEPOSIT",28.4,28.4,-14,-14,"subaerial",NA,NA,"PHONOLITE",NA,NA,NA,NA,"TITANITE (SPHENE)","21",NA,"core",NA,"primary",29.6344,34.4709,0.7053,0.0118,2.2156,26.6185,0.0297,0.1844,0.0057,0.0975,0.077,0.474,0.447,0.0173,0,0,0,0,0,0.07681039,0,1.2838,"TITANITE"
"69","[9549] BRYAN S. E. (2006)","samp. 8N","OCEAN ISLAND","CANARY ISLANDS / TENERIFE / LAS CANADAS CALDERA","GRANADILLA PUMICE DEPOSIT",28.4,28.4,-14,-14,"subaerial",NA,NA,"PHONOLITE",NA,NA,NA,NA,"TITANITE (SPHENE)","22",NA,"core",NA,"primary",29.4198,35.8802,0.8064,0,1.67,26.3231,0.0423,0.1618,0.0126,0.1316,0.084,0.695,0,0.04,0.03,0,0,0,0,0,0,0.4896,"TITANITE"
"70","[9549] BRYAN S. E. (2006)","samp. 8N","OCEAN ISLAND","CANARY ISLANDS / TENERIFE / LAS CANADAS CALDERA","GRANADILLA PUMICE DEPOSIT",28.4,28.4,-14,-14,"subaerial",NA,NA,"PHONOLITE",NA,NA,NA,NA,"TITANITE (SPHENE)","23",NA,"intermediate zone",NA,"primary",27.5738,32.3118,0.7221,0.079,0.83,28.6119,0.0367,0.1901,0.0202,0.1569,0.1226,0.578,0.728,0,0,0,0,0.0126,0,0.1932616,0,0.4338,"TITANITE"
"71","[9549] BRYAN S. E. (2006)","samp. 8N","OCEAN ISLAND","CANARY ISLANDS / TENERIFE / LAS CANADAS CALDERA","GRANADILLA PUMICE DEPOSIT",28.4,28.4,-14,-14,"subaerial",NA,NA,"PHONOLITE",NA,NA,NA,NA,"TITANITE (SPHENE)","24",NA,"rim",NA,"primary",29.5577,35.657,0.7432,0,1.78,26.8462,0.0265,0.1101,0.003,0.1773,0.22,0.732,0.083,0.03,0.0161,0,0,0.063,0,0.07733048,0,0.5012,"TITANITE"
"72","[9549] BRYAN S. E. (2006)","samp. 8O","OCEAN ISLAND","CANARY ISLANDS / TENERIFE / LAS CANADAS CALDERA","GRANADILLA PUMICE DEPOSIT",28.4,28.4,-14,-14,"subaerial",NA,NA,"PHONOLITE",NA,NA,NA,NA,"TITANITE (SPHENE)","25",NA,"core",NA,"primary",29.8795,35.1039,0.7033,0.1119,1.3119,26.457,0,0.1785,0,0.2785,0.068,0.22,0.43,0.25,0.03,0,0,0.2789,0,0.1506769,0,1.2748,"TITANITE"
"73","[9549] BRYAN S. E. (2006)","samp. 8O","OCEAN ISLAND","CANARY ISLANDS / TENERIFE / LAS CANADAS CALDERA","GRANADILLA PUMICE DEPOSIT",28.4,28.4,-14,-14,"subaerial",NA,NA,"PHONOLITE",NA,NA,NA,NA,"TITANITE (SPHENE)","26",NA,"intermediate zone",NA,"primary",29.9135,35.2681,0.7624,0,0.8168,26.691,0.0221,0.1336,0.0106,0.2006,0.027,0.466,0.509,0,0.0082,0,0,0.2787,0,0.1506769,0,0.6425,"TITANITE"
"74","[9549] BRYAN S. E. (2006)","samp. 8O","OCEAN ISLAND","CANARY ISLANDS / TENERIFE / LAS CANADAS CALDERA","GRANADILLA PUMICE DEPOSIT",28.4,28.4,-14,-14,"subaerial",NA,NA,"PHONOLITE",NA,NA,NA,NA,"TITANITE (SPHENE)","27",NA,"rim",NA,"primary",29.7692,35.5931,0.7759,0,2.27,26.6571,0,0.1581,0.0124,0.1548,0.055,0.573,0.24,0,0.0034,0,0,0.022,0,0.1506769,0,0.6414,"TITANITE"
"75","[9549] BRYAN S. E. (2006)","samp. 8O","OCEAN ISLAND","CANARY ISLANDS / TENERIFE / LAS CANADAS CALDERA","GRANADILLA PUMICE DEPOSIT",28.4,28.4,-14,-14,"subaerial",NA,NA,"PHONOLITE",NA,NA,NA,NA,"TITANITE (SPHENE)","28",NA,"core",NA,"primary",29.7746,34.4056,0.6866,0.0382,1.849,26.4315,2e-04,0.1591,0.0048,0.2092,0.0835300080924856,0.578,0.44,0,0.0239,0,0,0.063,0,0.1506769,0,1.6484,"TITANITE"
"76","[9549] BRYAN S. E. (2006)","samp. 8O","OCEAN ISLAND","CANARY ISLANDS / TENERIFE / LAS CANADAS CALDERA","GRANADILLA PUMICE DEPOSIT",28.4,28.4,-14,-14,"subaerial",NA,NA,"PHONOLITE",NA,NA,NA,NA,"TITANITE (SPHENE)","29",NA,"rim",NA,"primary",29.603,35.7241,0.8447,0.1,1.34,26.2432,0.0165,0.1819,0.0276,0.0962,0.097,0.727,0,0.09,0.03,0,0,0.5376,0,0.1506769,0,0.5391,"TITANITE"
"77","[9549] BRYAN S. E. (2006)","samp. 8P","OCEAN ISLAND","CANARY ISLANDS / TENERIFE / LAS CANADAS CALDERA","GRANADILLA PUMICE DEPOSIT",28.4,28.4,-14,-14,"subaerial",NA,NA,"PHONOLITE",NA,NA,NA,NA,"TITANITE (SPHENE)","30",NA,"core",NA,"primary",29.7823,36.1795,0.7623,0.1,1.56,26.8866,0.0214,0.1744,0.0134,0.119,0,0.621,0.131,0,0.02,0,0,0.0696,0,0.1932616,0,0.5603,"TITANITE"
"78","[9549] BRYAN S. E. (2006)","samp. 8P","OCEAN ISLAND","CANARY ISLANDS / TENERIFE / LAS CANADAS CALDERA","GRANADILLA PUMICE DEPOSIT",28.4,28.4,-14,-14,"subaerial",NA,NA,"PHONOLITE",NA,NA,NA,NA,"TITANITE (SPHENE)","31",NA,"rim",NA,"primary",29.7579,35.8674,0.7111,0.01,1.602,26.6694,0.0307,0.1372,0.0158,0.1961,0.046,0.29,0.0531,0.01,0.03,0,0,0,0,0.1506769,0,0.6038,"TITANITE"
"79","[9549] BRYAN S. E. (2006)","samp. 8Q","OCEAN ISLAND","CANARY ISLANDS / TENERIFE / LAS CANADAS CALDERA","GRANADILLA PUMICE DEPOSIT",28.4,28.4,-14,-14,"subaerial",NA,NA,"PHONOLITE",NA,NA,NA,NA,"TITANITE (SPHENE)","32",NA,"core",NA,"primary",29.8818,35.4827,0.7056,0,3.05,26.7241,0.0363,0.1572,0,0.2289,0,0.542,0.486,0,0,0,0,0,0,0.1506769,0,0.8533,"TITANITE"
"80","[9549] BRYAN S. E. (2006)","samp. 8Q","OCEAN ISLAND","CANARY ISLANDS / TENERIFE / LAS CANADAS CALDERA","GRANADILLA PUMICE DEPOSIT",28.4,28.4,-14,-14,"subaerial",NA,NA,"PHONOLITE",NA,NA,NA,NA,"TITANITE (SPHENE)","33",NA,"rim",NA,"primary",29.4909,35.5143,0.731,0,0.55,26.6199,0.037,0.181,0.0272,0.2163,0,0.695,0,0,0,0,0,0,0,0.07681039,0,0.6604,"TITANITE"
"81","[9549] BRYAN S. E. (2006)","samp. 8Q","OCEAN ISLAND","CANARY ISLANDS / TENERIFE / LAS CANADAS CALDERA","GRANADILLA PUMICE DEPOSIT",28.4,28.4,-14,-14,"subaerial",NA,NA,"PHONOLITE",NA,NA,NA,NA,"TITANITE (SPHENE)","34",NA,"core",NA,"primary",29.4281,34.5527,0.6763,0.044,1.15,26.5163,0.0108,0.1467,0.0192,0.2009,0.3,0.628,0.756,0,0,0,0,0.2325,0,0.07733048,0,1.0599,"TITANITE"
"82","[9549] BRYAN S. E. (2006)","samp. 8Q","OCEAN ISLAND","CANARY ISLANDS / TENERIFE / LAS CANADAS CALDERA","GRANADILLA PUMICE DEPOSIT",28.4,28.4,-14,-14,"subaerial",NA,NA,"PHONOLITE",NA,NA,NA,NA,"TITANITE (SPHENE)","35",NA,"core",NA,"primary",29.4425,33.5388,0.6501,0.0133,3.15,26.1308,0.0295,0.1392,0.0127,0.2414,0.0496,0.573,0.7539,0,0,0,0,0,0,0.1506769,0,2.3848,"TITANITE"
"83","[9549] BRYAN S. E. (2006)","samp. 8Q","OCEAN ISLAND","CANARY ISLANDS / TENERIFE / LAS CANADAS CALDERA","GRANADILLA PUMICE DEPOSIT",28.4,28.4,-14,-14,"subaerial",NA,NA,"PHONOLITE",NA,NA,NA,NA,"TITANITE (SPHENE)","36",NA,"rim",NA,"primary",29.2134,35.2373,0.7263,0.07,2.483498,25.9256,0.0065,0.1588,0.0076,0.173,0.02,0.6,0,0,0,0,0,0.016,0,0.07681039,0,0.4785,"TITANITE"
"84","[9549] BRYAN S. E. (2006)","samp. 6T","OCEAN ISLAND","CANARY ISLANDS / TENERIFE / LAS CANADAS CALDERA","GRANADILLA PUMICE DEPOSIT",28.4,28.4,-14,-14,"subaerial",NA,NA,"PHONOLITE",NA,NA,NA,NA,"TITANITE (SPHENE)","37",NA,"core",NA,"primary",29.2778,34.25,0.6665,0,1.44,26.3594,0.0102,0.1226,0.0243,0.2409,0.1293,0.43,0.232,0,0.01,0,0,0,0,0,0,1.2586,"TITANITE"
"85","[9549] BRYAN S. E. (2006)","samp. 6T","OCEAN ISLAND","CANARY ISLANDS / TENERIFE / LAS CANADAS CALDERA","GRANADILLA PUMICE DEPOSIT",28.4,28.4,-14,-14,"subaerial",NA,NA,"PHONOLITE",NA,NA,NA,NA,"TITANITE (SPHENE)","38",NA,"rim",NA,"primary",29.5049,34.9694,0.7173,0.1138,2.30602160990523,26.2546,0.0174,0.1605,0.0202,0.1884,0.084,0.6,0.17,0,0,0,0,0.0696,0,0.07681039,0,0.6597,"TITANITE"
"86","[9549] BRYAN S. E. (2006)","samp. 6T","OCEAN ISLAND","CANARY ISLANDS / TENERIFE / LAS CANADAS CALDERA","GRANADILLA PUMICE DEPOSIT",28.4,28.4,-14,-14,"subaerial",NA,NA,"PHONOLITE",NA,NA,NA,NA,"TITANITE (SPHENE)","39",NA,"core",NA,"primary",29.1738,35.7448,0.7613,0,1.64,26.3584,0.0118,0.1465,0.0016,0.1406,0.24,0.43,0,0.04,0.03,0,0,0,0,0.3874525,0,0.4151,"TITANITE"
"87","[9549] BRYAN S. E. (2006)","samp. 6V","OCEAN ISLAND","CANARY ISLANDS / TENERIFE / LAS CANADAS CALDERA","GRANADILLA PUMICE DEPOSIT",28.4,28.4,-14,-14,"subaerial",NA,NA,"PHONOLITE",NA,NA,NA,NA,"TITANITE (SPHENE)","40",NA,"core",NA,"primary",29.309,33.7836,0.6615,0.0273,2.26308,26.1645,0,0.168,0.0141,0.3031,0.06,1.07,0.24,0.02,0,0,0,0.015,0,0.07681039,0,1.5659,"TITANITE"
"88","[9549] BRYAN S. E. (2006)","samp. 6V","OCEAN ISLAND","CANARY ISLANDS / TENERIFE / LAS CANADAS CALDERA","GRANADILLA PUMICE DEPOSIT",28.4,28.4,-14,-14,"subaerial",NA,NA,"PHONOLITE",NA,NA,NA,NA,"TITANITE (SPHENE)","41",NA,"rim",NA,"primary",29.5804,34.8598,0.6859,0.025,1.34,26.1204,0.0353,0.1374,0.007,0.2614,0,0.6,0.216,0,0,0,0,0,0,0.07681039,0,0.8477,"TITANITE"
"89","[9549] BRYAN S. E. (2006)","samp. 6V","OCEAN ISLAND","CANARY ISLANDS / TENERIFE / LAS CANADAS CALDERA","GRANADILLA PUMICE DEPOSIT",28.4,28.4,-14,-14,"subaerial",NA,NA,"PHONOLITE",NA,NA,NA,NA,"TITANITE (SPHENE)","42",NA,"core",NA,"primary",29.3425,35.5587,0.7875,0.12,1.457,25.9601,0.0237,0.1263,0.0334,0.1545,0.15,0.732,0,0.02,0.03,0,0,0.5376,0,0.07681039,0,0.4103,"TITANITE"
"90","[9549] BRYAN S. E. (2006)","samp. 6V","OCEAN ISLAND","CANARY ISLANDS / TENERIFE / LAS CANADAS CALDERA","GRANADILLA PUMICE DEPOSIT",28.4,28.4,-14,-14,"subaerial",NA,NA,"PHONOLITE",NA,NA,NA,NA,"TITANITE (SPHENE)","43",NA,"rim",NA,"primary",29.467,34.7348,0.8151,0.0141,1.94,26.0547,0.0351,0.2042,0.0144,0.1879,0.0496,0.766,0.048,0.04,0.03,0,0,0,0,0.07733048,0,1.0912,"TITANITE"
"91","[9549] BRYAN S. E. (2006)","samp. 6V","OCEAN ISLAND","CANARY ISLANDS / TENERIFE / LAS CANADAS CALDERA","GRANADILLA PUMICE DEPOSIT",28.4,28.4,-14,-14,"subaerial",NA,NA,"PHONOLITE",NA,NA,NA,NA,"TITANITE (SPHENE)","44",NA,"core",NA,"primary",29.7633,34.9314,0.7451,0,1.31,26.5505,0.0617,0.1742,0.0228,0.1976,0.1,0.724,0.121,0,0.0119,0,0,0.2325,0,0.07681039,0,0.8993,"TITANITE"
"92","[9725] RYABCHIKOV I. D. (2006)","samp. 11","CONTINENTAL FLOOD BASALT","MATACHEWAN LARGE IGNEOUS PROVINCE / KHIBINY (KHIBINA) MASSIF","BOREHOLE NO. 1312, KOASHVA APATITE DEPOSIT, KHIBINA MASSIF",67.55,67.95,33.18,35.1,"subaerial",NA,NA,"CHIBINITE",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",30,37.68,0.37,0,2.36,26.94,0,0.07,0.0073,0.28,0,0.24,0.56,0,0,0,0,0,0,0.1506769,0,0.7870085,"TITANITE"
"93","[9725] RYABCHIKOV I. D. (2006)","samp. 12","CONTINENTAL FLOOD BASALT","MATACHEWAN LARGE IGNEOUS PROVINCE / KHIBINY (KHIBINA) MASSIF","BOREHOLE NO. 1312, KOASHVA APATITE DEPOSIT, KHIBINA MASSIF",67.55,67.95,33.18,35.1,"subaerial",NA,NA,"CHIBINITE",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",29.74,37.54,0.21,0.02,1.3145,26.38,0.02,0.07,0.0069569868173258,0.4,0.035,0.6,0.64,0,0,0,0,0,0,0.07681039,0,0.42,"TITANITE"
"94","[9725] RYABCHIKOV I. D. (2006)","samp. 13","CONTINENTAL FLOOD BASALT","MATACHEWAN LARGE IGNEOUS PROVINCE / KHIBINY (KHIBINA) MASSIF","BOREHOLE NO. 1312, KOASHVA APATITE DEPOSIT, KHIBINA MASSIF",67.55,67.95,33.18,35.1,"subaerial",NA,NA,"CHIBINITE",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",29.88,38.76,0.22,0,1.409,26.83,0,0.08,0.08,0.48,0,1.07,0.43,0,0,0,0,0.0126,0,0.07681039,0,0.863,"TITANITE"
"95","[9725] RYABCHIKOV I. D. (2006)","samp. 14","CONTINENTAL FLOOD BASALT","MATACHEWAN LARGE IGNEOUS PROVINCE / KHIBINY (KHIBINA) MASSIF","BOREHOLE NO. 1312, KOASHVA APATITE DEPOSIT, KHIBINA MASSIF",67.55,67.95,33.18,35.1,"subaerial",NA,NA,"CHIBINITE",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",31.57,36.31,0.79,0,1.17,25.19,0.01,0.06,0.06,1.37,0.1759,0.695,0.61,0.06,0,0,0,0,0,0.1506769,0,0.6425,"TITANITE"
"96","[10087] GAO YONGFENG (2007)","samp. TL/11","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / TIBET","MIBALE, EASTERN FLANKS OF TANGRA-YUMCO-XURUCO GRABEN",30.85,30.85,86.66,86.66,"subaerial",NA,NA,"NOT GIVEN","HIGHLY PORPHYRITIC",NA,NA,"fresh","TITANITE (SPHENE)",NA,NA,NA,NA,"primary",30.23,38.64,1.74,0.03,1.52,27.45,0.06,0.03,0.01,0.05,0.03,0.457,0.88,0,0,0,0,0,0,0.07733048,0,0.309,"TITANITE"
"97","[10416] KEPEZHINSKAS P. K. (1994)","samp. 1900","CONVERGENT MARGIN","KAMCHATKA ARC / KAMCHATKA ARC / CENTRAL KAMCHATKA SEGMENT","WESTERN KAMCHATKA, NORTERN SEGMENT",58.5,59.5,157,158,"subaerial",NA,NA,"SHOSHONITE",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",31.59,27.08,6.32,0.06,1.85,28.84,0.32,0.04,0.06,0,0.326,0.306,2.99,0,0.02,0,0,0.016,0,0.07681039,0,1.4054,"TITANITE"
