"CITATION","SAMPLE NAME","TECTONIC SETTING","LOCATION","LOCATION COMMENT","LATITUDE (MIN.)","LATITUDE (MAX.)","LONGITUDE (MIN.)","LONGITUDE (MAX.)","LAND/SEA (SAMPLING)","ELEVATION (MIN.)","ELEVATION (MAX.)","ROCK NAME","ROCK TEXTURE","DRILLING DEPTH (MIN.)","DRILLING DEPTH (MAX.)","ALTERATION","MINERAL","SPOT","CRYSTAL","RIM/CORE (MINERAL GRAINS)","GRAIN SIZE","PRIMARY/SECONDARY","SIO2(WT%)","TIO2(WT%)","THO2(WT%)","UO2(WT%)","AL2O3(WT%)","CR2O3(WT%)","LA2O3(WT%)","CE2O3(WT%)","ND2O3(WT%)","SM2O3(WT%)","V2O5(WT%)","FE2O3T(WT%)","FE2O3(WT%)","FEOT(WT%)","FEO(WT%)","CAO(WT%)","MGO(WT%)","MNO(WT%)","BAO(WT%)","SRO(WT%)","PBO(WT%)","NIO(WT%)","ZNO(WT%)","K2O(WT%)","NA2O(WT%)","LI2O(WT%)","P2O5(WT%)","H2O(WT%)","F(WT%)","CL(WT%)","SO3(WT%)","LOI(WT%)","K(WT%)","HE3(AT/G)","HE4(CCMSTP/G)","LI(PPM)","LI6(PPM)","LI7(PPM)","BE(PPM)","BE10(AT/G)","B(PPM)","F(PPM)","NE20(AT/G)","NE21(AT/G)","NE22(AT/G)","NA(PPM)","MG(PPM)","AL(PPM)","SI(PPM)","P(PPM)","CL(PPM)","AR36(MOL/G)","K(PPM)","CA(PPM)","SC(PPM)","TI(PPM)","V(PPM)","CR(PPM)","MN(PPM)","FE(PPM)","CO(PPM)","NI(PPM)","CU(PPM)","ZN(PPM)","GA(PPM)","GE(PPM)","GE73(PPM)","GE74(PPM)","RB(PPM)","SR(PPM)","Y(PPM)","ZR(PPM)","NB(PPM)","MO(PPM)","SN(PPM)","SB(PPM)","XE130(MOL/G)","CS(PPM)","BA(PPM)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","HF(PPM)","TA(PPM)","W(PPM)","PB(PPM)","TH(PPM)","U(PPM)","H2O(PPM)","ND143_ND144","SM147_ND144","SR87_SR86","RB87_SR86","PB206_PB204","PB207_PB204","PB208_PB204","HE3_HE4(R/R(A))","BE10_BE9","AR40_AR36","KR78_KR84","KR80_KR84","KR82_KR84","KR83_KR84","KR86_KR84","NE20_NE22","NE21_NE20","NE21_NE22","NE22_NE20","XE128_XE130","XE129_XE130","XE131_XE130","XE132_XE130","XE134_XE130","XE136_XE130","TH230_TH232_ACT","TH230_U238_ACT","U234_U238_ACT","U238_TH230_ACT","U238_TH232_ACT","D7LI(‰LSVEC)","D18O(‰)","D18O(‰PDB)","D18O(‰SMOW)","D18O(‰VSMOW)","D29SI(‰NBS28)","D30SI(‰NBS28)","AGE(KA)","AGE(MA)",
"[1346] TAYLOR H. P. JR. (1968)","samp. H-2","CONVERGENT MARGIN","CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / HONDURAS","TEGUCIGALPA","14.08","14.08","-87.23","-87.23","subaerial","","","RHYOLITE","","","","","QUARTZ","","","","","primary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.2","","","","","",
"[1346] TAYLOR H. P. JR. (1968)","samp. H-75","CONVERGENT MARGIN","CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / HONDURAS","4 KM N OF SAN LUCAS ON ROAD TO GUINOPE","14","14","-87","-87","subaerial","","","RHYOLITE","","","","","QUARTZ","","","","","primary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.8","","","","","",
"[1346] TAYLOR H. P. JR. (1968)","samp. H-85","CONVERGENT MARGIN","CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / HONDURAS","NEAR PARAISO","14","14","-87","-87","subaerial","","","RHYOLITE","","","","","QUARTZ","","","","","primary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.3","","","","","",
"[1346] TAYLOR H. P. JR. (1968)","samp. BV7","INTRAPLATE VOLCANICS","KAAPVAAL CRATON_PROTEROZOIC / SOUTH AFRICA / BUSHVELD IGNEOUS COMPLEX","SALT PAN, N RIM, N OF PRETORIA","-25.75","-25.75","28.2","28.2","subaerial","","","GRANOPHYRE","","","","","QUARTZ","","","","","primary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.3","","","","","",
"[1346] TAYLOR H. P. JR. (1968)","samp. DG3692","INTRAPLATE VOLCANICS","KAAPVAAL CRATON_PROTEROZOIC / SOUTH AFRICA / BUSHVELD IGNEOUS COMPLEX","ZAAIPLATS TIN MINE, BOBBEJANKO","-25.75","-25.75","28.2","28.2","subaerial","","","GRANITE","","","","","QUARTZ","","","","","primary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.2","","","","","",
"[1346] TAYLOR H. P. JR. (1968)","samp. 60-408","CONTINENTAL FLOOD BASALT","MACKENZIE LARGE IGNEOUS PROVINCE / MUSKOX LAYERED INTRUSION","","57.83","57.83","-102.7","-102.7","subaerial","","","GABBRO","GRANOPHYRIC","","","","QUARTZ","","","","","primary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.2","","","","","",
"[1346] TAYLOR H. P. JR. (1968)","samp. 60-550A","CONTINENTAL FLOOD BASALT","MACKENZIE LARGE IGNEOUS PROVINCE / MUSKOX LAYERED INTRUSION","","57.83","57.83","-102.7","-102.7","subaerial","","","GRANOPHYRE","","","","","QUARTZ","","","","","primary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.4","","","","","",
"[1346] TAYLOR H. P. JR. (1968)","samp. 60-550E","CONTINENTAL FLOOD BASALT","MACKENZIE LARGE IGNEOUS PROVINCE / MUSKOX LAYERED INTRUSION","","57.83","57.83","-102.7","-102.7","subaerial","","","GRANOPHYRE","","","","","QUARTZ","","","","","primary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.1","","","","","",
"[1346] TAYLOR H. P. JR. (1968)","samp. LTS1A","CONTINENTAL FLOOD BASALT","MACKENZIE LARGE IGNEOUS PROVINCE / MUSKOX LAYERED INTRUSION","","57.83","57.83","-102.7","-102.7","subaerial","","","GRANOPHYRE","","","","","QUARTZ","","","","","primary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.8","","","","","",
"[1346] TAYLOR H. P. JR. (1968)","samp. LTS2-1","CONTINENTAL FLOOD BASALT","MACKENZIE LARGE IGNEOUS PROVINCE / MUSKOX LAYERED INTRUSION","","57.83","57.83","-102.7","-102.7","subaerial","","","GRANOPHYRE","","","","","QUARTZ","","","","","primary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.7","","","","","",
"[1346] TAYLOR H. P. JR. (1968)","samp. CF-25-3","CONVERGENT MARGIN","SIERRA NEVADA MAGMATIC ARC / WESTERN METAMORPHIC BELT / CALIFORNIA / GUADALUPE IGNEOUS COMPLEX","","34","35","-116","-117","subaerial","","","GRANOPHYRE","","","","","QUARTZ","","","","","primary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.2","","","","","",
"[1346] TAYLOR H. P. JR. (1968)","samp. LTS-1","CONTINENTAL FLOOD BASALT","MIDCONTINENT RIFT SYSTEM-KEWEENAWAN / DULUTH COMPLEX","ENGER TOWER","46.75","46.75","-92.17","-92.17","subaerial","","","GRANOPHYRE","MEDIUM-GRAINED","","","","QUARTZ","","","","","primary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8","","","","","",
"[1346] TAYLOR H. P. JR. (1968)","samp. MULL16","CONTINENTAL FLOOD BASALT","NORTH ATLANTIC IGNEOUS PROVINCE (NAIP) / BRITISH TERTIARY VOLCANIC PROVINCE","MULL RING-DIKE COMPLEX, S OF BENMORE LODGE, NW SIDE OF LOCH BA","56.25","56.25","-6.4","-6.4","subaerial","","","GRANOPHYRE","","","","","QUARTZ","","","","","primary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.3","","","","","",
"[1346] TAYLOR H. P. JR. (1968)","samp. MULL19","CONTINENTAL FLOOD BASALT","NORTH ATLANTIC IGNEOUS PROVINCE (NAIP) / BRITISH TERTIARY VOLCANIC PROVINCE","MULL RING-DIKE COMPLEX, HEAD OF LOCH SCRIDAIN, JUST S OF SALEN","56.25","56.25","-6.4","-6.4","subaerial","","","GRANOPHYRE","","","","","QUARTZ","","","","","primary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.6","","","","","",
"[1346] TAYLOR H. P. JR. (1968)","samp. ARD20","CONTINENTAL FLOOD BASALT","NORTH ATLANTIC IGNEOUS PROVINCE (NAIP) / BRITISH TERTIARY VOLCANIC PROVINCE / ARDNAMURCHAN IGNEOUS COMPLEX","1.7 MILES E OF LIGHTHOUSE AT POINT ARDNAMURCHAN","56.4","56.45","-5.75","-6.25","subaerial","","","GRANOPHYRE","","","","","QUARTZ","","","","","primary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-6","","","","","",
"[1346] TAYLOR H. P. JR. (1968)","samp. SKYE1","CONTINENTAL FLOOD BASALT","NORTH ATLANTIC IGNEOUS PROVINCE (NAIP) / BRITISH TERTIARY VOLCANIC PROVINCE","SKYE, SMALL QUARRY JUST SE OF LODGE AT N END OF CREAG STROLLAMUS, S OF SCAPLAY SOUND","57.3","57.3","-6.05","-6.05","subaerial","","","GRANITE","","","","","QUARTZ","","","","","primary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","",
"[1346] TAYLOR H. P. JR. (1968)","samp. SKYE7","CONTINENTAL FLOOD BASALT","NORTH ATLANTIC IGNEOUS PROVINCE (NAIP) / BRITISH TERTIARY VOLCANIC PROVINCE","SKYE, MAOL NA GAINMHICH, NW SHORE LOCH AINORT","57.3","57.3","-6.05","-6.05","subaerial","","","GRANITE","","","","","QUARTZ","","","","","primary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.5","","","","","",
"[1346] TAYLOR H. P. JR. (1968)","samp. SKYE14","CONTINENTAL FLOOD BASALT","NORTH ATLANTIC IGNEOUS PROVINCE (NAIP) / BRITISH TERTIARY VOLCANIC PROVINCE","SKYE, TRAVERSE K-1, N SIDE OF GRANITE BODY","57.3","57.3","-6.05","-6.05","subaerial","","","GRANITE","","","","","QUARTZ","","","","","primary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.9","","","","","",
"[1346] TAYLOR H. P. JR. (1968)","samp. SKYE22","CONTINENTAL FLOOD BASALT","NORTH ATLANTIC IGNEOUS PROVINCE (NAIP) / BRITISH TERTIARY VOLCANIC PROVINCE","SKYE, BEINN AN DUBHAICH","57.3","57.3","-6.05","-6.05","subaerial","","","GRANITE","","","","","QUARTZ","","","","","primary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.3","","","","","",
"[1346] TAYLOR H. P. JR. (1968)","samp. SKYE26","CONTINENTAL FLOOD BASALT","NORTH ATLANTIC IGNEOUS PROVINCE (NAIP) / BRITISH TERTIARY VOLCANIC PROVINCE","SKYE, RED HILLS, N OF TORRIN, E OF STRATH MOR","57.3","57.3","-6.05","-6.05","subaerial","","","GRANITE","","","","","QUARTZ","","","","","primary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.5","","","","","",
"[1346] TAYLOR H. P. JR. (1968)","samp. SIGI-8","CONTINENTAL FLOOD BASALT","NORTH ATLANTIC IGNEOUS PROVINCE (NAIP) / BRITISH TERTIARY VOLCANIC PROVINCE","SLIEVE GULLION IGNEOUS COMPLEX, IRELAND, QUARRY AT LISLEA","54.75","54.75","-6.75","-6.75","subaerial","","","GRANOPHYRE","","","","","QUARTZ","","","","","primary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.1","","","","","",
"[1346] TAYLOR H. P. JR. (1968)","samp. SIGI-10","CONTINENTAL FLOOD BASALT","NORTH ATLANTIC IGNEOUS PROVINCE (NAIP) / BRITISH TERTIARY VOLCANIC PROVINCE","SLIEVE GULLION IGNEOUS COMPLEX, IRELAND, SE OF ADAROYLE STATION","54.75","54.75","-6.75","-6.75","subaerial","","","GRANODIORITE","","","","","QUARTZ","","","","","primary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8","","","","","",
"[1346] TAYLOR H. P. JR. (1968)","samp. A95","","","","","","","","","","","GRANODIORITE","","","","","QUARTZ","","","","","primary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.7","","","","","",
"[1346] TAYLOR H. P. JR. (1968)","samp. A58","","","","","","","","","","","GRANODIORITE","","","","","QUARTZ","","","","","primary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.9","","","","","",
"[1346] TAYLOR H. P. JR. (1968)","samp. A198AP1","","","","","","","","","","","APLITE","","","","","QUARTZ","","","","","primary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.7","","","","","",
"[1346] TAYLOR H. P. JR. (1968)","samp. A198AP2","","","","","","","","","","","PEGMATITE","","","","","QUARTZ","","","","","primary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.6","","","","","",
"[1346] TAYLOR H. P. JR. (1968)","samp. H-1","","","","","","","","","","","GRANITE","","","","","QUARTZ","","","","","primary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.6","","","","","",
"[1346] TAYLOR H. P. JR. (1968)","samp. H-3","","","","","","","","","","","GRANITE","","","","","QUARTZ","","","","","primary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.3","","","","","",
"[1346] TAYLOR H. P. JR. (1968)","samp. H-11","","","","","","","","","","","GRANITE","","","","","QUARTZ","","","","","primary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.3","","","","","",
